"","X","a1","g6","rho","beta2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"428","Ys0...44",-0.5,-0.75,0.2,1.5,0.9812696,0.9506376,0.9683636,0.9620623,0.9297342,0.9897903,0.967635,0.9717072,0.9716826,0.9781782,0.9547828,0.9811819,0.9505686,0.9716791,0.9621208,0.9297325,0.030632,-0.017726,0.00630129999999995,0.0323281000000001,0.030632,-0.00407219999999997,-0.00649560000000005,0.0323281000000001,-0.000856900000000049,-0.0136538,0.000881500000000091,0.9959278,0.9547098,0.1213156,0.1213156,0.9950709,0.9555667,0.1002784,0.1002784,0.0221553,-0.00407219999999997,-0.00649560000000005,0.0233954,0.0165279,-0.0136538,0.0306133000000001,-0.0211105,0.00955830000000002,0.0323883,8.59999999999195e-05,0.00338450000000001
"429","Ys0...45",-0.5,-0.75,0.75,-1.5,0.9801876,0.9413191,0.9498199,0.9506041,0.867378,0.9856977,0.9497463,0.9558834,0.9558394,0.9586358,0.8051198,0.9801152,0.9413042,0.9559348,0.9506218,0.8672782,0.0388685000000001,-0.00850080000000009,-0.000784199999999902,0.0832261,0.0388685000000001,-0.00613710000000001,-0.00279640000000003,0.0832261,-0.000351499999999949,-0.00236370000000008,0.000395499999999993,0.9968521,0.9474562,0.1887406,0.1887406,0.9972036,0.9478077,0.1710496,0.1710496,0.0359514,-0.00613710000000001,-0.00279640000000003,0.153516,-0.0677682999999999,-0.00236370000000008,0.0388109999999999,-0.0146305999999999,0.00531300000000001,0.0833436,-2.73999999998997e-05,0.00612979999999985
"430","Ys0...46",-0.5,-0.75,0.75,-1,0.9809361,0.9444814,0.9531019,0.9545149,0.8869854,0.9883084,0.957633,0.9626802,0.9625827,0.9669838,0.8477469,0.9808778,0.9444643,0.9626581,0.9545411,0.8868865,0.0364547,-0.00862049999999992,-0.00141300000000011,0.0675295,0.0364547,-0.00504720000000003,-0.00440109999999994,0.0675295,-0.000585200000000063,-0.00357329999999989,0.000682700000000036,0.9950137,0.9495286,0.1593736,0.1593736,0.9955989,0.9501138,0.140867,0.140867,0.0306754,-0.00504720000000003,-0.00440109999999994,0.1192369,-0.0466108000000001,-0.00357329999999989,0.0364135,-0.0181937999999999,0.00811699999999993,0.0676546,-4.06000000000573e-05,0.00957330000000001
"431","Ys0...47",-0.5,-0.75,0.75,1,0.9812469,0.9500183,0.9587823,0.9614258,0.9257959,0.9897874,0.9671192,0.971228,0.9711245,0.9775783,0.9463728,0.9811806,0.9500485,0.9711938,0.961472,0.9257969,0.0312286000000001,-0.00876399999999999,-0.00264350000000002,0.0356299,0.0312286000000001,-0.00410880000000002,-0.00645380000000007,0.0356299,-0.000844899999999926,-0.00465519999999997,0.00094839999999996,0.9958912,0.9541271,0.1233056,0.1233056,0.9950463,0.954972,0.1025944,0.1025944,0.0226682,-0.00410880000000002,-0.00645380000000007,0.0312055,0.0120364000000001,-0.00465519999999997,0.0311321,-0.0211453,0.0097218,0.0356751,6.73000000001034e-05,0.0123813
"432","Ys0...48",-0.5,-0.75,0.75,1.5,0.981248,0.9505439,0.9592991,0.9620623,0.9297342,0.9897986,0.967587,0.9717072,0.9716012,0.9781782,0.9547828,0.9811819,0.9505686,0.9716791,0.9621208,0.9297325,0.0307041,-0.00875519999999996,-0.00276320000000008,0.0323281000000001,0.0307041,-0.00412020000000002,-0.00657699999999994,0.0323281000000001,-0.000821200000000077,-0.00463499999999994,0.000927200000000017,0.9958798,0.9546641,0.1214116,0.1214116,0.9950586,0.9554853,0.1004412,0.1004412,0.0222116,-0.00412020000000002,-0.00657699999999994,0.0233954,0.0164980000000001,-0.00463499999999994,0.0306133000000001,-0.0211105,0.00955830000000002,0.0323883,6.43999999999645e-05,0.0123553000000001
"433","Ys0...49",-0.5,0.75,-0.75,-1.5,0.9786303,0.9444353,0.9602829,0.9544473,0.6923808,0.983679,0.9500088,0.9561965,0.9562397,0.9597716,0.6883241,0.9785682,0.9443965,0.9562563,0.9544586,0.6923227,0.034195,-0.0158476000000001,0.00583560000000005,0.2620665,0.034195,-0.00618770000000002,-0.00353189999999992,0.2620665,-0.000292400000000081,-0.00965990000000005,0.00024920000000006,0.9961757,0.950623,0.1875894,0.1875894,0.9964681,0.9509154,0.1679774,0.1679774,0.0336702,-0.00618770000000002,-0.00353189999999992,0.2714475,-0.00910540000000004,-0.00965990000000005,0.0341717,-0.0118598,0.0017976999999999,0.2621359,3.99999999989298e-06,-0.0039878000000001
"434","Ys0...50",-0.5,0.75,-0.75,-1,0.9805765,0.9489467,0.970809,0.9599934,0.7801063,0.9866095,0.958569,0.9637579,0.9638622,0.9691471,0.7734959,0.9805275,0.948889,0.9637859,0.9600174,0.7799603,0.0316297999999999,-0.0218623,0.0108156,0.1798871,0.0316297999999999,-0.00518889999999994,-0.00528490000000004,0.1798871,-0.000572899999999987,-0.0166734000000001,0.00046859999999993,0.9948111,0.9541356,0.1553462,0.1553462,0.9947151,0.9547085,0.1339814,0.1339814,0.0280405,-0.00518889999999994,-0.00528490000000004,0.1956512,-0.0126434000000001,-0.0166734000000001,0.0316385,-0.0148969,0.00376849999999995,0.1800571,-9.70000000000137e-05,-0.00696540000000001
"435","Ys0...51",-0.5,0.75,-0.75,1,0.9812563,0.9516336,0.9815256,0.9633887,0.9297335,0.9881796,0.9666821,0.9705701,0.9706417,0.9776111,0.9408141,0.9812254,0.9515369,0.9705617,0.9634774,0.9296582,0.0296227,-0.029892,0.0181369,0.0336552,0.0296227,-0.003888,-0.0069693999999999,0.0336552,-0.000897700000000112,-0.026004,0.000826100000000052,0.996112,0.9555216,0.1254956,0.1254956,0.9952143,0.9564193,0.1034944,0.1034944,0.0214975000000001,-0.003888,-0.0069693999999999,0.036797,0.00415729999999992,-0.026004,0.0296885,-0.0190248,0.00708429999999993,0.0338192,-4.44000000000555e-05,-0.0108672000000001
"436","Ys0...52",-0.5,0.75,-0.75,1.5,0.9812356,0.9517035,0.9819,0.9634945,0.9352697,0.9881755,0.9670216,0.9707684,0.9708035,0.9778323,0.9502291,0.9812122,0.9516066,0.9708201,0.9635356,0.9351021,0.0295321,-0.0301965,0.0184055,0.0282248,0.0295321,-0.00374679999999994,-0.00702879999999995,0.0282248,-0.00101540000000011,-0.0264497,0.000980300000000045,0.9962532,0.9554503,0.12442,0.12442,0.9952378,0.9564657,0.1027284,0.1027284,0.0211538999999999,-0.00374679999999994,-0.00702879999999995,0.0276031999999999,0.00801950000000007,-0.0264497,0.0296056,-0.0192135,0.00728449999999992,0.0284335,-0.000144199999999928,-0.010983
"437","Ys0...53",-0.5,0.75,-0.2,-1.5,0.9786023,0.9443391,0.9573137,0.9544473,0.6923808,0.9836543,0.9500015,0.9561965,0.9562025,0.9597716,0.6883241,0.9785682,0.9443965,0.9562563,0.9544586,0.6923227,0.0342632,-0.0129746000000001,0.00286640000000005,0.2620665,0.0342632,-0.00619499999999995,-0.00356909999999999,0.2620665,-0.000344100000000069,-0.00677960000000011,0.000338100000000119,0.9960868,0.9505341,0.187604,0.187604,0.9964309,0.9508782,0.1680518,0.1680518,0.0336527999999999,-0.00619499999999995,-0.00356909999999999,0.2714475,-0.00910869999999997,-0.00677960000000011,0.0341717,-0.0118598,0.0017976999999999,0.2621359,-2.4000000000024e-05,-0.00111480000000008
"438","Ys0...54",-0.5,0.75,-0.2,-1,0.9805615,0.948844,0.965673,0.9599934,0.7801063,0.9865927,0.9585214,0.9637579,0.9637996,0.9691471,0.7734959,0.9805275,0.948889,0.9637859,0.9600174,0.7799603,0.0317175,-0.016829,0.00567960000000001,0.1798871,0.0317175,-0.00523649999999998,-0.00534750000000006,0.1798871,-0.000565399999999938,-0.0115925,0.000523699999999905,0.9947635,0.9540805,0.1554414,0.1554414,0.9946525,0.9546459,0.1341066,0.1341066,0.0280713,-0.00523649999999998,-0.00534750000000006,0.1956512,-0.0126416,-0.0115925,0.0316385,-0.0148969,0.00376849999999995,0.1800571,-0.000112000000000001,-0.00193209999999999
"439","Ys0...55",-0.5,0.75,-0.2,1,0.9812898,0.9517244,0.9734946,0.9635133,0.9296704,0.9881529,0.9666924,0.9705577,0.9705459,0.9777015,0.9408256,0.9813475,0.951572,0.9705987,0.9634968,0.9296489,0.0295654,-0.0217702,0.00998129999999997,0.0338429,0.0295654,-0.00386529999999996,-0.00715560000000004,0.0338429,-0.000767999999999991,-0.0179049,0.000779799999999997,0.9961347,0.9555897,0.1254998,0.1254998,0.9953667,0.9563577,0.1035052,0.1035052,0.0214605,-0.00386529999999996,-0.00715560000000004,0.0368759,0.00429210000000002,-0.0179049,0.0297755000000001,-0.0190267000000001,0.00710189999999999,0.0338479,-7.9200000000057e-05,-0.0027434999999999
"440","Ys0...56",-0.5,0.75,-0.2,1.5,0.9812884,0.9516689,0.9737547,0.9635367,0.9351982,0.988157,0.9669069,0.9707445,0.9708456,0.9779185,0.9502681,0.9812146,0.9515576,0.9707954,0.9634929,0.9352818,0.0296194999999999,-0.0220857999999999,0.0102179999999999,0.0283385,0.0296194999999999,-0.0038376,-0.00707290000000005,0.0283385,-0.000957299999999939,-0.0182481999999999,0.000856199999999974,0.9961624,0.9555065,0.1246972,0.1246972,0.9952051,0.9564638,0.1024718,0.1024718,0.0212500999999999,-0.0038376,-0.00707290000000005,0.0276504000000001,0.00820129999999997,-0.0182481999999999,0.029657,-0.0192378,0.00730249999999999,0.0282110999999999,0.000157399999999974,-0.00284799999999996
"441","Ys0...57",-0.5,0.75,0.2,-1.5,0.9786598,0.9445085,0.9551789,0.9544473,0.6923808,0.9836814,0.9500161,0.9561965,0.9562128,0.9597716,0.6883241,0.9785682,0.9443965,0.9562563,0.9544586,0.6923227,0.0341513,-0.0106704000000001,0.000731600000000054,0.2620665,0.0341513,-0.00618039999999997,-0.00355879999999997,0.2620665,-0.000199600000000077,-0.00449000000000011,0.000183300000000108,0.9962416,0.9506889,0.1875748,0.1875748,0.9964412,0.9508885,0.1680312,0.1680312,0.0336653,-0.00618039999999997,-0.00355879999999997,0.2714475,-0.00907830000000009,-0.00449000000000011,0.0341717,-0.0118598,0.0017976999999999,0.2621359,3.34999999999086e-05,0.0011893999999999
"442","Ys0...58",-0.5,0.75,0.2,-1,0.9806154,0.9489771,0.9619154,0.9599934,0.7801063,0.9866267,0.9585724,0.9637579,0.9637898,0.9691471,0.7734959,0.9805275,0.948889,0.9637859,0.9600174,0.7799603,0.0316383,-0.0129383,0.00192199999999998,0.1798871,0.0316383,-0.00518549999999995,-0.00535730000000001,0.1798871,-0.000473500000000016,-0.0077528,0.000441599999999931,0.9948145,0.9541626,0.1553394,0.1553394,0.9946427,0.9546361,0.1341262,0.1341262,0.0280543,-0.00518549999999995,-0.00535730000000001,0.1956512,-0.0126217,-0.0077528,0.0316385,-0.0148969,0.00376849999999995,0.1800571,-5.80999999999499e-05,0.00195860000000003
"443","Ys0...59",-0.5,0.75,0.2,1,0.9812866,0.9515905,0.9676381,0.9633969,0.9295475,0.9881561,0.9666566,0.9705443,0.9706122,0.9776583,0.9408781,0.9812092,0.9516334,0.9705809,0.9634961,0.9296287,0.0296961,-0.0160475999999999,0.00424119999999995,0.0338494,0.0296961,-0.00388770000000005,-0.00704609999999994,0.0338494,-0.000872600000000001,-0.0121598999999999,0.000804699999999992,0.9961123,0.9554782,0.1255982,0.1255982,0.9952397,0.9563508,0.103459,0.103459,0.0214995,-0.00388770000000005,-0.00704609999999994,0.0367801999999999,0.00446110000000011,-0.0121598999999999,0.0295758,-0.0189475,0.0070848,0.0338674,0.000158600000000009,0.00289990000000007
"444","Ys0...60",-0.5,0.75,0.2,1.5,0.981242,0.9516698,0.9678481,0.9635129,0.9352112,0.9881517,0.9669413,0.9706598,0.9708273,0.9778551,0.9502304,0.981294,0.951655,0.970797,0.9634937,0.9351791,0.0295721999999999,-0.0161783,0.00433519999999998,0.0283017,0.0295721999999999,-0.00371849999999996,-0.00702780000000003,0.0283017,-0.00109680000000001,-0.0124598,0.000929300000000022,0.9962815,0.9553883,0.1247978,0.1247978,0.9951847,0.9564851,0.1026352,0.1026352,0.0212104,-0.00371849999999996,-0.00702780000000003,0.0276246999999999,0.00810949999999999,-0.0124598,0.029639,-0.019142,0.00730330000000001,0.0283146,-8.41000000000314e-05,0.00296370000000001
"445","Ys0...61",-0.5,0.75,0.75,-1.5,0.9786318,0.9444123,0.9522097,0.9544473,0.6923808,0.9836567,0.9500088,0.9561965,0.9561756,0.9597716,0.6883241,0.9785682,0.9443965,0.9562563,0.9544586,0.6923227,0.0342195000000001,-0.00779740000000007,-0.00223759999999995,0.2620665,0.0342195000000001,-0.00618770000000002,-0.00359599999999993,0.2620665,-0.000251300000000065,-0.00160970000000005,0.000272200000000056,0.9961527,0.9506,0.1875894,0.1875894,0.996404,0.9508513,0.1681056,0.1681056,0.0336479000000001,-0.00618770000000002,-0.00359599999999993,0.2714475,-0.00908160000000002,-0.00160970000000005,0.0341717,-0.0118598,0.0017976999999999,0.2621359,5.49999999999162e-06,0.00406239999999991
"446","Ys0...62",-0.5,0.75,0.75,-1,0.9806004,0.9488744,0.9567794,0.9599934,0.7801063,0.9866099,0.9585248,0.9637579,0.9637272,0.9691471,0.7734959,0.9805275,0.948889,0.9637859,0.9600174,0.7799603,0.031726,-0.00790499999999994,-0.00321400000000005,0.1798871,0.031726,-0.00523309999999999,-0.00541990000000003,0.1798871,-0.000465999999999966,-0.00267189999999995,0.000496699999999906,0.9947669,0.9541075,0.1554346,0.1554346,0.9945801,0.9545735,0.1342514,0.1342514,0.0280851000000001,-0.00523309999999999,-0.00541990000000003,0.1956512,-0.0126199,-0.00267189999999995,0.0316385,-0.0148969,0.00376849999999995,0.1800571,-7.30999999999371e-05,0.00699190000000005
"447","Ys0...63",-0.5,0.75,0.75,1,0.9812423,0.9516869,0.9596438,0.9634366,0.9297972,0.9881414,0.9666338,0.9705582,0.9705003,0.9776159,0.9408449,0.9812583,0.9515563,0.9705453,0.9635359,0.9295963,0.0295554,-0.00795690000000004,-0.00379279999999993,0.0336394,0.0295554,-0.00392440000000005,-0.0071156,0.0336394,-0.000709699999999924,-0.00403249999999999,0.000767599999999979,0.9960756,0.9556113,0.125616,0.125616,0.9953659,0.956321,0.1037676,0.1037676,0.0215076,-0.00392440000000005,-0.0071156,0.036771,0.00414860000000006,-0.00403249999999999,0.029702,-0.018989,0.00700940000000005,0.0339396,-0.000216899999999964,0.0110321
"448","Ys0...64",-0.5,0.75,0.75,1.5,0.9812951,0.9515512,0.9596859,0.9634938,0.9352204,0.9881659,0.9669607,0.9707146,0.9708696,0.9779159,0.9502516,0.9812163,0.951612,0.9706917,0.9635312,0.9352166,0.0297438999999999,-0.00813469999999994,-0.00380789999999998,0.0282734,0.0297438999999999,-0.00375389999999998,-0.00704629999999995,0.0282734,-0.00114239999999999,-0.00438079999999996,0.000987399999999972,0.9962461,0.9553051,0.1246494,0.1246494,0.9951037,0.9564475,0.102429,0.102429,0.0212052,-0.00375389999999998,-0.00704629999999995,0.0276643,0.00816039999999996,-0.00438079999999996,0.0296043,-0.0190797,0.00716050000000001,0.0283146000000001,7.49999999999362e-05,0.0109450000000001
"449","Ys0...65",0.5,-0.75,-0.75,-1.5,NA,NA,NA,0.950724,0.867548,NA,NA,0.9609818,NA,0.9586868,0.8052898,0.9884152,0.9589995,0.961001,0.9506099,0.8672614,NA,NA,NA,0.083176,NA,NA,NA,0.083176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153397,NA,NA,0.0294157,-0.00200149999999999,0.0103911,0.0833485,NA,NA
"450","Ys0...66",0.5,-0.75,-0.75,-1,NA,NA,NA,0.9546343,0.8871186,NA,NA,0.9708568,NA,0.9670649,0.84798,0.9895111,0.9635955,0.9708561,0.9544888,0.8868861,NA,NA,NA,0.0675157000000001,NA,NA,NA,0.0675157000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1190849,NA,NA,0.0259155999999999,-0.00726059999999995,0.0163673,0.0676027,NA,NA
"451","Ys0...67",0.5,-0.75,-0.75,1,NA,NA,NA,0.9615528,0.9259847,NA,NA,0.983367,NA,0.9776888,0.9462913,0.9899544,0.9716757,0.9833656,0.9614735,0.9258695,NA,NA,NA,0.0355681,NA,NA,NA,0.0355681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0313975000000001,NA,NA,0.0182787,-0.0116898999999999,0.0218921,0.035604,NA,NA
"452","Ys0...68",0.5,-0.75,-0.75,1.5,NA,NA,NA,0.9621758,0.9299287,NA,NA,0.9840807,NA,0.9782788,0.954751,0.9899565,0.9724251,0.9840719,0.9621061,0.9297822,NA,NA,NA,0.0322471,NA,NA,NA,0.0322471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0235278,NA,NA,0.0175314,-0.0116468,0.0219658,0.0323239,NA,NA
"453","Ys0...69",0.5,-0.75,-0.2,-1.5,0.9883675,0.9589262,0.9623455,0.9506041,0.867378,0.9929706,0.9655398,0.960867,0.9609175,0.9586358,0.8051198,0.9883705,0.9588075,0.9609473,0.9506218,0.8672782,0.0294413,-0.00341930000000001,0.0117414,0.0832261,0.0294413,0.00467279999999992,0.00228169999999994,0.0832261,0.00136760000000014,-0.00809209999999994,0.00141810000000009,0.9963507,0.9542534,0.1471864,0.1471864,0.9977183,0.9528858,0.1608934,0.1608934,0.0274308000000001,0.00467279999999992,0.00228169999999994,0.153516,-0.0668613,-0.00809209999999994,0.029563,-0.00213979999999991,0.0103255,0.0833436,-0.00010280000000007,-0.0012795000000001
"454","Ys0...70",0.5,-0.75,-0.2,-1,0.9894666,0.9635418,0.9730335,0.9545149,0.8869854,0.9952767,0.9738906,0.9707607,0.9707977,0.9669838,0.8477469,0.9894869,0.9634254,0.9707848,0.9545411,0.8868865,0.0259248,-0.00949169999999999,0.0185185999999999,0.0675295,0.0259248,0.00312990000000002,0.00381390000000004,0.0675295,0.00208309999999989,-0.0126216,0.00212009999999985,0.9968701,0.9604119,0.1106974,0.1106974,0.9961861,0.9583288,0.124437,0.124437,0.0213861,0.00312990000000002,0.00381390000000004,0.1192369,-0.0450486000000001,-0.0126216,0.0260615,-0.00735940000000002,0.0162437,0.0676546,-0.000119199999999986,-0.00213229999999998
"455","Ys0...71",0.5,-0.75,-0.2,1,0.9899219,0.9716591,0.9862692,0.9614258,0.9257959,0.9966613,0.9850912,0.9832348,0.9833032,0.9775783,0.9463728,0.9899312,0.9715775,0.9832767,0.961472,0.9257969,0.0182628,-0.0146101,0.0248434,0.0356299,0.0182628,0.00185639999999998,0.00572490000000003,0.0356299,0.00265199999999999,-0.0164664999999999,0.00272040000000007,0.9981436,0.9698027,0.0633480000000003,0.0633480000000003,0.9954916,0.9671507,0.0782369999999998,0.0782369999999998,0.0115701,0.00185639999999998,0.00572490000000003,0.0312055,0.0138375000000001,-0.0164664999999999,0.0183537,-0.0116992,0.0218047,0.0356751,-8.29999999996112e-06,-0.00291089999999994
"456","Ys0...72",0.5,-0.75,-0.2,1.5,0.9899237,0.9724049,0.9869801,0.9620623,0.9297342,0.9966739,0.9858033,0.9839485,0.9839983,0.9781782,0.9547828,0.9899335,0.9723329,0.9839805,0.9621208,0.9297325,0.0175187999999999,-0.0145752,0.0249178,0.0323281000000001,0.0175187999999999,0.00185480000000005,0.00582009999999999,0.0323281000000001,0.00266769999999994,-0.0164300000000001,0.00271749999999993,0.9981452,0.9705501,0.0604963999999999,0.0604963999999999,0.9954775,0.9678824,0.075647,0.075647,0.0108706,0.00185480000000005,0.00582009999999999,0.0233954,0.0182984,-0.0164300000000001,0.0176006,-0.0116476,0.0218597,0.0323883,-1.15000000000531e-05,-0.00292760000000003
"457","Ys0...73",0.5,-0.75,0.2,-1.5,0.9883567,0.9588683,0.9594694,0.9506041,0.867378,0.9929848,0.9655806,0.960867,0.9608828,0.9586358,0.8051198,0.9883705,0.9588075,0.9609473,0.9506218,0.8672782,0.0294884,-0.000601100000000021,0.00886530000000008,0.0832261,0.0294884,0.00471359999999998,0.002247,0.0832261,0.00130360000000007,-0.00531470000000001,0.00131940000000008,0.9964494,0.9541547,0.1471048,0.1471048,0.997753,0.9528511,0.1609628,0.1609628,0.0274042,0.00471359999999998,0.002247,0.153516,-0.0668863,-0.00531470000000001,0.029563,-0.00213979999999991,0.0103255,0.0833436,-0.000113600000000047,0.00153869999999989
"458","Ys0...74",0.5,-0.75,0.2,-1,0.9894499,0.9634873,0.9685206,0.9545149,0.8869854,0.9952777,0.9739291,0.9707607,0.9707544,0.9669838,0.8477469,0.9894869,0.9634254,0.9707848,0.9545411,0.8868865,0.0259625999999999,-0.00503329999999991,0.0140056999999999,0.0675295,0.0259625999999999,0.00316839999999996,0.00377060000000007,0.0675295,0.00203339999999996,-0.00820169999999987,0.00202709999999995,0.9968316,0.9603189,0.1106204,0.1106204,0.9962294,0.9582855,0.1245236,0.1245236,0.0213486000000001,0.00316839999999996,0.00377060000000007,0.1192369,-0.0450663000000001,-0.00820169999999987,0.0260615,-0.00735940000000002,0.0162437,0.0676546,-0.000135899999999967,0.00232610000000011
"459","Ys0...75",0.5,-0.75,0.2,1,0.9899097,0.971602,0.9803824,0.9614258,0.9257959,0.9966566,0.9851219,0.9832348,0.9832381,0.9775783,0.9463728,0.9899312,0.9715775,0.9832767,0.961472,0.9257969,0.0183077,-0.00878040000000002,0.0189566,0.0356299,0.0183077,0.00188710000000003,0.00565979999999999,0.0356299,0.00262929999999995,-0.0106675000000001,0.00263259999999998,0.9981129,0.9697149,0.0632865999999999,0.0632865999999999,0.9954836,0.9670856,0.0783671999999999,0.0783671999999999,0.0115347,0.00188710000000003,0.00565979999999999,0.0312055,0.01383,-0.0106675000000001,0.0183537,-0.0116992,0.0218047,0.0356751,-2.04999999999789e-05,0.0029188
"460","Ys0...76",0.5,-0.75,0.2,1.5,0.9899117,0.9723502,0.9811043,0.9620623,0.9297342,0.9966682,0.9858375,0.9839485,0.9839344,0.9781782,0.9547828,0.9899335,0.9723329,0.9839805,0.9621208,0.9297325,0.0175614999999999,-0.00875409999999999,0.019042,0.0323281000000001,0.0175614999999999,0.00188900000000003,0.00575619999999999,0.0323281000000001,0.0026427,-0.0106431,0.00262859999999998,0.998111,0.9704612,0.0604279999999999,0.0604279999999999,0.9954683,0.9678185,0.0757748000000003,0.0757748000000003,0.0108307,0.00188900000000003,0.00575619999999999,0.0233954,0.0182921,-0.0106431,0.0176006,-0.0116476,0.0218597,0.0323883,-2.35000000000651e-05,0.00289349999999999
"461","Ys0...77",0.5,-0.75,0.75,-1.5,0.988365,0.958916,0.9554965,0.9506041,0.867378,0.9929981,0.9655445,0.960867,0.9608781,0.9586358,0.8051198,0.9883705,0.9588075,0.9609473,0.9506218,0.8672782,0.0294490000000001,0.00341950000000002,0.00489240000000002,0.0832261,0.0294490000000001,0.0046775,0.00224229999999992,0.0832261,0.00139210000000012,-0.00125799999999998,0.00140320000000005,0.9963656,0.9542385,0.147177,0.147177,0.9977577,0.9528464,0.1609722,0.1609722,0.0274536,0.0046775,0.00224229999999992,0.153516,-0.0668912999999999,-0.00125799999999998,0.029563,-0.00213979999999991,0.0103255,0.0833436,-0.000105299999999975,0.00555929999999993
"462","Ys0...78",0.5,-0.75,0.75,-1,0.9894651,0.9635124,0.9622749,0.9545149,0.8869854,0.995293,0.9739183,0.9707607,0.9707619,0.9669838,0.8477469,0.9894869,0.9634254,0.9707848,0.9545411,0.8868865,0.0259526999999999,0.0012375,0.00775999999999999,0.0675295,0.0259526999999999,0.00315759999999998,0.00377810000000001,0.0675295,0.0020618,-0.00192009999999998,0.00206299999999993,0.9968424,0.9603548,0.110642,0.110642,0.9962219,0.958293,0.1245086,0.1245086,0.0213747,0.00315759999999998,0.00377810000000001,0.1192369,-0.0450664000000001,-0.00192009999999998,0.0260615,-0.00735940000000002,0.0162437,0.0676546,-0.000120699999999974,0.00859690000000002
"463","Ys0...79",0.5,-0.75,0.75,1,0.9899188,0.9715958,0.9722087,0.9614258,0.9257959,0.9966866,0.985149,0.9832348,0.9832342,0.9775783,0.9463728,0.9899312,0.9715775,0.9832767,0.961472,0.9257969,0.018323,-0.000612900000000027,0.0107829,0.0356299,0.018323,0.00191420000000009,0.00565589999999994,0.0356299,0.00259989999999999,-0.00252710000000012,0.00259929999999997,0.9980858,0.9696816,0.0632324000000002,0.0632324000000002,0.9954859,0.9670817,0.0783749999999998,0.0783749999999998,0.0115375999999999,0.00191420000000009,0.00565589999999994,0.0312055,0.0138091,-0.00252710000000012,0.0183537,-0.0116992,0.0218047,0.0356751,-1.13999999999947e-05,0.0110863
"464","Ys0...80",0.5,-0.75,0.75,1.5,0.9899203,0.9723629,0.9729455,0.9620623,0.9297342,0.9967005,0.9858722,0.9839485,0.9839296,0.9781782,0.9547828,0.9899335,0.9723329,0.9839805,0.9621208,0.9297325,0.0175573999999999,-0.000582599999999989,0.0108832,0.0323281000000001,0.0175573999999999,0.00192369999999997,0.00575139999999996,0.0323281000000001,0.00262550000000006,-0.00250629999999996,0.00260660000000001,0.9980763,0.9704392,0.0603585999999999,0.0603585999999999,0.9954508,0.9678137,0.0757844000000002,0.0757844000000002,0.0108283,0.00192369999999997,0.00575139999999996,0.0233954,0.0182684000000001,-0.00250629999999996,0.0176006,-0.0116476,0.0218597,0.0323883,-1.49000000000399e-05,0.011065
"465","Ys0...81",0.5,0.75,-0.75,-1.5,NA,NA,NA,0.9545475,0.6926097,NA,NA,0.9629356,NA,0.9598601,0.6884123,0.9861635,0.9634765,0.962899,0.9544586,0.6923063,NA,NA,NA,0.2619378,NA,NA,NA,0.2619378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2714478,NA,NA,0.022687,0.000577500000000009,0.0084403999999999,0.2621523,NA,NA
"466","Ys0...82",0.5,0.75,-0.75,-1,NA,NA,NA,0.9601085,0.780176,NA,NA,0.9739653,NA,0.9692578,0.7734957,0.9889998,0.9699964,0.9739488,0.9600309,0.7801136,NA,NA,NA,0.1799325,NA,NA,NA,0.1799325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1957621,NA,NA,0.0190034,-0.00395239999999997,0.0139178999999999,0.1799173,NA,NA
"467","Ys0...83",0.5,0.75,-0.75,1,NA,NA,NA,0.9634591,0.9297916,NA,NA,0.9839239,NA,0.9776557,0.940882,0.9899781,0.9739509,0.9839565,0.9635037,0.9297064,NA,NA,NA,0.0336675,NA,NA,NA,0.0336675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0367737,NA,NA,0.0160272,-0.0100056000000001,0.0204528,0.0337972999999999,NA,NA
