"","a1","g6","rho","beta2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...232",0.5,1.5,-0.2,1.5,0.9956882,0.9752804,0.9751366,0.9665163,0.9579845,0.9976872,0.9798609,0.9742119,0.9742153,0.9719765,0.9635884,0.9957298,0.9753495,0.9742224,0.9664891,0.9579891,0.0204078,0.000143800000000027,0.00862030000000003,0.00853179999999998,0.0204078,0.00564900000000002,0.00223879999999999,0.00853179999999998,0.000876300000000052,-0.00550519999999999,0.000879700000000039,0.9968849,0.9696314,0.0907858999999998,0.0897173999999997,0.9977612,0.9687551,0.1076164,0.1076164,0.0178263,0.00564900000000002,0.00223879999999999,0.00838810000000001,0.00360490000000002,-0.00550519999999999,0.0203803,0.00112709999999994,0.00773330000000005,0.00849999999999995,-3.69999999999537e-05,-0.000983299999999909
"Ys0...233",0.5,1.5,0.2,-1.5,0.9952164,0.9696455,0.9639245,0.9617525,0.940832,0.995857,0.9711842,0.9643339,0.964302,0.9635549,0.9334963,0.9952156,0.9697457,0.9642934,0.9617054,0.9408142,0.0255709,0.00572100000000009,0.00217199999999995,0.0209205,0.0255709,0.00685030000000009,0.000747100000000001,0.0209205,0.000295599999999951,-0.0011293,0.000263699999999978,0.9989573,0.9627952,0.1236522,0.1183406,0.9992529,0.9624996,0.1442862,0.1442862,0.0246727999999999,0.00685030000000009,0.000747100000000001,0.0300586,-0.00797630000000005,-0.0011293,0.0254698999999999,0.00545230000000008,0.00258799999999992,0.0208912,-1.69999999999337e-05,0.000268700000000011
"Ys0...234",0.5,1.5,0.2,-1,0.995405,0.9717395,0.9673324,0.9635078,0.9438691,0.9965261,0.9743842,0.9679628,0.9679605,0.9666567,0.9388466,0.9954099,0.9717974,0.9679636,0.9634677,0.9438516,0.0236655,0.0044071,0.00382459999999996,0.0196387,0.0236655,0.00642140000000002,0.00130379999999997,0.0196387,0.000506499999999965,-0.00201430000000002,0.000504199999999955,0.9981897,0.9653181,0.1115293,0.1077526,0.9986962,0.9648116,0.1307656,0.1307656,0.0221418999999999,0.00642140000000002,0.00130379999999997,0.0278101000000001,-0.00614360000000003,-0.00201430000000002,0.0236124999999999,0.0038338,0.0044959,0.0196161,-2.2399999999978e-05,0.000573299999999999
"Ys0...235",0.5,1.5,0.2,1,0.9957025,0.9750785,0.972754,0.9663233,0.9562268,0.9976106,0.9794984,0.9738127,0.9738211,0.9716321,0.9604983,0.9957088,0.9751155,0.9738131,0.9662947,0.9562404,0.0206240000000001,0.00232449999999995,0.00643070000000001,0.0100965,0.0206240000000001,0.00568570000000002,0.002189,0.0100965,0.000880499999999951,-0.00336120000000006,0.00088889999999997,0.9969305,0.9693928,0.0921120000000003,0.0908462000000003,0.997811,0.9685123,0.1090936,0.1090936,0.0181122,0.00568570000000002,0.002189,0.0111338,0.00236340000000002,-0.00336120000000006,0.0205932999999999,0.00130240000000004,0.00751840000000004,0.0100543,7.30000000004338e-06,0.00102209999999991
"Ys0...236",0.5,1.5,0.2,1.5,0.9957218,0.9753087,0.9731348,0.9665163,0.9579845,0.9976827,0.9798492,0.9742119,0.9742211,0.9719765,0.9635884,0.9957298,0.9753495,0.9742224,0.9664891,0.9579891,0.0204131,0.00217390000000006,0.00661849999999997,0.00853179999999998,0.0204131,0.00563729999999996,0.00224459999999993,0.00853179999999998,0.000910500000000147,-0.00346339999999989,0.000919700000000079,0.9968449,0.9696714,0.0907810000000001,0.0896842000000001,0.9977554,0.9687609,0.1076048,0.1076048,0.0178335000000001,0.00563729999999996,0.00224459999999993,0.00838810000000001,0.00364299999999995,-0.00346339999999989,0.0203803,0.00112709999999994,0.00773330000000005,0.00849999999999995,-3.39999999998675e-06,0.00104680000000013
"Ys0...237",0.5,1.5,0.75,-1.5,0.9951947,0.969646,0.9630152,0.9617525,0.940832,0.995869,0.9711316,0.9643339,0.9643236,0.9635549,0.9334963,0.9952156,0.9697457,0.9642934,0.9617054,0.9408142,0.0255487,0.00663080000000005,0.00126269999999995,0.0209205,0.0255487,0.00679770000000002,0.000768699999999956,0.0209205,0.000327100000000025,-0.00016689999999997,0.000316800000000006,0.9989042,0.9628483,0.1237569,0.1184448,0.9992313,0.9625212,0.144243,0.144243,0.0247374,0.00679770000000002,0.000768699999999956,0.0300586,-0.00801000000000007,-0.00016689999999997,0.0254698999999999,0.00545230000000008,0.00258799999999992,0.0208912,-3.86999999999471e-05,0.00117849999999997
"Ys0...238",0.5,1.5,0.75,-1,0.9953831,0.9717272,0.9657602,0.9635078,0.9438691,0.9965387,0.9743535,0.9679628,0.9680064,0.9666567,0.9388466,0.9954099,0.9717974,0.9679636,0.9634677,0.9438516,0.0236559,0.00596700000000006,0.00225239999999993,0.0196387,0.0236559,0.00639069999999997,0.00134970000000001,0.0196387,0.000479000000000007,-0.000423699999999916,0.00052260000000004,0.9981713,0.9653365,0.111603,0.1078386,0.9986503,0.9648575,0.1306738,0.1306738,0.0221852,0.00639069999999997,0.00134970000000001,0.0278101000000001,-0.00617810000000008,-0.000423699999999916,0.0236124999999999,0.0038338,0.0044959,0.0196161,-4.42999999999971e-05,0.00213320000000006
"Ys0...239",0.5,1.5,0.75,1,0.9956812,0.9750659,0.9701232,0.9663233,0.9562268,0.9976199,0.9795003,0.9738127,0.9738427,0.9716321,0.9604983,0.9957088,0.9751155,0.9738131,0.9662947,0.9562404,0.0206153,0.00494270000000008,0.00379989999999997,0.0100965,0.0206153,0.00568760000000001,0.00221059999999995,0.0100965,0.000844400000000078,-0.000744899999999937,0.000874400000000053,0.996945,0.9693783,0.0921208000000001,0.0908676,0.9977894,0.9685339,0.1090504,0.1090504,0.0181196,0.00568760000000001,0.00221059999999995,0.0111338,0.00233280000000002,-0.000744899999999937,0.0205932999999999,0.00130240000000004,0.00751840000000004,0.0100543,-1.39999999999585e-05,0.00364030000000004
"Ys0...240",0.5,1.5,0.75,1.5,0.9957015,0.9752989,0.9704281,0.9665163,0.9579845,0.9976932,0.9798582,0.9742119,0.9742474,0.9719765,0.9635884,0.9957298,0.9753495,0.9742224,0.9664891,0.9579891,0.0204026,0.00487079999999995,0.00391180000000002,0.00853179999999998,0.0204026,0.00564629999999999,0.00227089999999996,0.00853179999999998,0.000865400000000016,-0.00077550000000004,0.000900899999999982,0.9968637,0.9696526,0.0907728000000003,0.0896858000000004,0.9977291,0.9687872,0.1075522,0.1075522,0.0178349999999999,0.00564629999999999,0.00227089999999996,0.00838810000000001,0.00361220000000007,-0.00077550000000004,0.0203803,0.00112709999999994,0.00773330000000005,0.00849999999999995,-2.36999999999599e-05,0.00374370000000002
"Ys0...241",1.5,-1.5,-0.75,-1.5,NA,NA,NA,0.9388034,0.9333381,NA,NA,0.9427896,NA,0.9415118,0.9222437,0.9970443,0.9482245,0.9428708,0.9390282,0.9333782,NA,NA,NA,0.00546530000000001,NA,NA,NA,0.00546530000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0192681,NA,NA,0.0488198,0.00535370000000002,0.00384260000000003,0.00564999999999993,NA,NA
"Ys0...242",1.5,-1.5,-0.75,-1,NA,NA,NA,0.9388034,0.9333381,NA,NA,0.9456252,NA,0.9434983,0.9256603,0.9972403,0.9482245,0.9457109,0.9390282,0.9333782,NA,NA,NA,0.00546530000000001,NA,NA,NA,0.00546530000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017838,NA,NA,0.0490157999999999,0.0025136,0.00668270000000004,0.00564999999999993,NA,NA
"Ys0...243",1.5,-1.5,-0.75,1,NA,NA,NA,0.9388034,0.9333381,NA,NA,0.95018,NA,0.9467074,0.9396058,0.9975594,0.9482245,0.9502824,0.9390282,0.9333782,NA,NA,NA,0.00546530000000001,NA,NA,NA,0.00546530000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00710159999999993,NA,NA,0.0493349,-0.00205789999999995,0.0112542,0.00564999999999993,NA,NA
"Ys0...244",1.5,-1.5,-0.75,1.5,NA,NA,NA,0.9388034,0.9333381,NA,NA,0.9504956,NA,0.9469265,0.9415999,0.9975815,0.9482245,0.9505888,0.9390282,0.9333782,NA,NA,NA,0.00546530000000001,NA,NA,NA,0.00546530000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00532659999999996,NA,NA,0.049357,-0.00236429999999999,0.0115606,0.00564999999999993,NA,NA
"Ys0...245",1.5,-1.5,-0.2,-1.5,0.9970459,0.9482545,0.943096,0.9389435,0.9333142,0.9967696,0.9493727,0.9427412,0.9427163,0.9415904,0.9222283,0.9970846,0.9483177,0.9427129,0.9388296,0.9333057,0.0487914,0.00515849999999995,0.0041525,0.00562930000000006,0.0487914,0.00663150000000001,0.0011258999999999,0.00562930000000006,0.00155360000000004,-0.00147300000000006,0.00152870000000005,0.9973205,0.941623,0.2102589,0.2047456,0.9988741,0.9400694,0.2313866,0.2313866,0.0473969000000001,0.00663150000000001,0.0011258999999999,0.0193621,-0.0108096,-0.00147300000000006,0.0487668999999999,0.00560480000000008,0.00388329999999992,0.00552390000000003,-4.7199999999914e-05,-0.000446300000000122
"Ys0...246",1.5,-1.5,-0.2,-1,0.997242,0.9482545,0.946201,0.9389435,0.9333142,0.9971794,0.9502721,0.9455853,0.9455464,0.9435938,0.9256748,0.9972836,0.9483177,0.9455707,0.9388296,0.9333057,0.0489875,0.00205350000000004,0.00725749999999992,0.00562930000000006,0.0489875,0.00468679999999999,0.00195259999999997,0.00562930000000006,0.0026716,-0.00263329999999995,0.00263270000000004,0.9953758,0.9435677,0.205616,0.2029468,0.9980474,0.9408961,0.2217196,0.2217196,0.0469073000000001,0.00468679999999999,0.00195259999999997,0.017919,-0.00757680000000005,-0.00263329999999995,0.0489659,0.00274700000000005,0.00674109999999994,0.00552390000000003,-5.01000000000529e-05,-0.000693500000000014
"Ys0...247",1.5,-1.5,-0.2,1,0.9975584,0.9482545,0.9511518,0.9389435,0.9333142,0.9978456,0.9517083,0.9501452,0.9501155,0.9468052,0.9397137,0.9975989,0.9483177,0.9501074,0.9388296,0.9333057,0.0493039,-0.00289729999999999,0.0122082999999999,0.00562930000000006,0.0493039,0.00156309999999993,0.00331029999999999,0.00562930000000006,0.00443760000000004,-0.00446039999999992,0.00440790000000002,0.9984369,0.9466914,0.196293,0.196293,0.9966897,0.9422538,0.2061586,0.2061586,0.0461373,0.00156309999999993,0.00331029999999999,0.00709150000000003,0.00611229999999996,-0.00446039999999992,0.0492811999999999,-0.00178970000000001,0.0112778,0.00552390000000003,-4.89999999999657e-05,-0.00110759999999999
"Ys0...248",1.5,-1.5,-0.2,1.5,0.9975792,0.9482545,0.9515048,0.9389435,0.9333142,0.9978891,0.9518051,0.9504608,0.9504222,0.9470267,0.9416969,0.9976199,0.9483177,0.9504218,0.9388296,0.9333057,0.0493247,-0.00325030000000004,0.0125613,0.00562930000000006,0.0493247,0.00134429999999996,0.0033955,0.00562930000000006,0.0045712,-0.0045946,0.0045326,0.9986557,0.9469102,0.1954682,0.1954682,0.9966045,0.942339,0.2051022,0.2051022,0.046084,0.00134429999999996,0.0033955,0.00532980000000005,0.00807279999999999,-0.0045946,0.0493022,-0.00210409999999994,0.0115921999999999,0.00552390000000003,-4.91999999999715e-05,-0.0011462000000001
"Ys0...249",1.5,-1.5,0.2,-1.5,0.997049,0.9482396,0.9423531,0.9389435,0.9333142,0.9967523,0.949371,0.9427412,0.942732,0.9415904,0.9222283,0.9970846,0.9483177,0.9427129,0.9388296,0.9333057,0.0488094,0.00588649999999991,0.00340960000000001,0.00562930000000006,0.0488094,0.00662980000000002,0.00114159999999996,0.00562930000000006,0.00152469999999993,-0.000743300000000113,0.0015155,0.9973337,0.9416098,0.2102772,0.2047788,0.9988584,0.9400851,0.2313552,0.2313552,0.0473813000000001,0.00662980000000002,0.00114159999999996,0.0193621,-0.0107892000000001,-0.000743300000000113,0.0487668999999999,0.00560480000000008,0.00388329999999992,0.00552390000000003,-4.40999999999914e-05,0.000281699999999829
"Ys0...250",1.5,-1.5,0.2,-1,0.9972432,0.9482396,0.9449174,0.9389435,0.9333142,0.9971652,0.9502756,0.9455853,0.9455627,0.9435938,0.9256748,0.9972836,0.9483177,0.9455707,0.9388296,0.9333057,0.0490036,0.00332219999999994,0.00597389999999998,0.00562930000000006,0.0490036,0.00469030000000004,0.00196889999999994,0.00562930000000006,0.00263689999999994,-0.00136810000000009,0.00261429999999996,0.9953942,0.9435493,0.2056239,0.2029696,0.9980311,0.9409124,0.221687,0.221687,0.0468896,0.00469030000000004,0.00196889999999994,0.017919,-0.00756139999999994,-0.00136810000000009,0.0489659,0.00274700000000005,0.00674109999999994,0.00552390000000003,-4.89000000000184e-05,0.000575199999999887
"Ys0...251",1.5,-1.5,0.2,1,0.9975593,0.9482396,0.9490052,0.9389435,0.9333142,0.9978415,0.9517027,0.9501452,0.9501219,0.9468052,0.9397137,0.9975989,0.9483177,0.9501074,0.9388296,0.9333057,0.0493197000000001,-0.000765600000000033,0.0100617,0.00562930000000006,0.0493197000000001,0.00155749999999999,0.00331669999999995,0.00562930000000006,0.00442189999999998,-0.00232310000000002,0.00439859999999992,0.9984425,0.9466821,0.1963042,0.1963042,0.9966833,0.9422602,0.2061458,0.2061458,0.0461388,0.00155749999999999,0.00331669999999995,0.00709150000000003,0.00611729999999999,-0.00232310000000002,0.0492811999999999,-0.00178970000000001,0.0112778,0.00552390000000003,-4.80999999998843e-05,0.00102409999999997
"Ys0...252",1.5,-1.5,0.2,1.5,0.9975803,0.9482396,0.9492988,0.9389435,0.9333142,0.9978844,0.9517962,0.9504608,0.9504309,0.9470267,0.9416969,0.9976199,0.9483177,0.9504218,0.9388296,0.9333057,0.0493407,-0.00105920000000004,0.0103553,0.00562930000000006,0.0493407,0.00133539999999999,0.00340419999999997,0.00562930000000006,0.00455649999999996,-0.00239460000000002,0.00452659999999994,0.9986646,0.9469042,0.195486,0.195486,0.9965958,0.9423477,0.2050848,0.2050848,0.0460882,0.00133539999999999,0.00340419999999997,0.00532980000000005,0.00807859999999994,-0.00239460000000002,0.0493022,-0.00210409999999994,0.0115921999999999,0.00552390000000003,-4.80999999999954e-05,0.0010448999999999
"Ys0...253",1.5,-1.5,0.75,-1.5,NA,NA,NA,0.9388901,0.9332846,NA,NA,0.9427804,NA,0.9415839,0.9220961,0.9970862,0.9483122,0.942752,0.9387863,0.9334997,NA,NA,NA,0.00560549999999993,NA,NA,NA,0.00560549999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0194878000000001,NA,NA,0.048774,0.00556020000000002,0.00396570000000007,0.00528659999999992,NA,NA
"Ys0...254",1.5,-1.5,0.75,-1,NA,NA,NA,0.9388901,0.9332846,NA,NA,0.9456113,NA,0.943595,0.9254965,0.9972864,0.9483122,0.9456186,0.9387863,0.9334997,NA,NA,NA,0.00560549999999993,NA,NA,NA,0.00560549999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0180984999999999,NA,NA,0.0489742,0.00269360000000007,0.00683230000000001,0.00528659999999992,NA,NA
"Ys0...255",1.5,-1.5,0.75,1,NA,NA,NA,0.9388901,0.9332846,NA,NA,0.9501812,NA,0.9467833,0.9395284,0.9975983,0.9483122,0.9501486,0.9387863,0.9334997,NA,NA,NA,0.00560549999999993,NA,NA,NA,0.00560549999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00725489999999995,NA,NA,0.0492861,-0.00183639999999996,0.0113623,0.00528659999999992,NA,NA
"Ys0...256",1.5,-1.5,0.75,1.5,NA,NA,NA,0.9388901,0.9332846,NA,NA,0.9504936,NA,0.9469991,0.9415482,0.9976204,0.9483122,0.950456,0.9387863,0.9334997,NA,NA,NA,0.00560549999999993,NA,NA,NA,0.00560549999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00545090000000004,NA,NA,0.0493081999999999,-0.00214379999999992,0.0116697,0.00528659999999992,NA,NA
"Ys0...257",1.5,-1,-0.75,-1.5,NA,NA,NA,0.9480633,0.9363667,NA,NA,0.9519185,NA,0.9503819,0.9267734,0.9972011,0.961278,0.9519531,0.9481725,0.936395,NA,NA,NA,0.0116966000000001,NA,NA,NA,0.0116966000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0236085,NA,NA,0.0359231,0.00932489999999997,0.00378060000000002,0.0117775,NA,NA
"Ys0...258",1.5,-1,-0.75,-1,NA,NA,NA,0.948777,0.9375979,NA,NA,0.9553898,NA,0.9528155,0.9309449,0.9974098,0.9622914,0.9554025,0.9488743,0.937638,NA,NA,NA,0.0111791,NA,NA,NA,0.0111791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0218706000000001,NA,NA,0.0351184,0.00688889999999998,0.0065282000000001,0.0112363,NA,NA
"Ys0...259",1.5,-1,-0.75,1,NA,NA,NA,0.94992,0.9425812,NA,NA,0.9609491,NA,0.9567313,0.9479849,0.9977481,0.9639023,0.9609832,0.9500058,0.9425933,NA,NA,NA,0.00733879999999998,NA,NA,NA,0.00733879999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00874639999999993,NA,NA,0.0338458,0.00291909999999995,0.0109774,0.00741250000000004,NA,NA
"Ys0...260",1.5,-1,-0.75,1.5,NA,NA,NA,0.9500008,0.943285,NA,NA,0.9613299,NA,0.9569987,0.9504206,0.9977714,0.9640145,0.9613591,0.950083,0.9433025,NA,NA,NA,0.00671579999999994,NA,NA,NA,0.00671579999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00657810000000003,NA,NA,0.0337569,0.00265539999999997,0.0112761,0.00678049999999997,NA,NA
"Ys0...261",1.5,-1,-0.2,-1.5,0.9972,0.9613345,0.9521148,0.94815,0.9363647,0.997185,0.9622692,0.9518748,0.9518138,0.950442,0.926786,0.9972389,0.96137,0.9518592,0.948049,0.9363121,0.0358655,0.00921969999999994,0.00396479999999999,0.0117853,0.0358655,0.0103944,0.00137180000000003,0.0117853,0.00141829999999987,-0.00117470000000008,0.00135729999999989,0.9972099,0.9509401,0.1622523,0.1527926,0.9986282,0.9495218,0.1954884,0.1954884,0.0349157999999999,0.0103944,0.00137180000000003,0.023656,-0.00956370000000006,-0.00117470000000008,0.0358689000000001,0.00951079999999993,0.00381019999999999,0.0117369000000001,-9.15000000001331e-05,-0.000291099999999989
"Ys0...262",1.5,-1,-0.2,-1,0.9974083,0.9623484,0.9558216,0.9488612,0.9375858,0.9976248,0.9640685,0.9553361,0.955273,0.9528882,0.9309957,0.9974507,0.9623683,0.9553425,0.9487662,0.9375404,0.0350599,0.00652679999999994,0.00696040000000009,0.0112753999999999,0.0350599,0.00873239999999997,0.00238480000000008,0.0112753999999999,0.00236999999999998,-0.00220560000000003,0.0023069,0.9952452,0.953616,0.1541785,0.1471662,0.9976152,0.951246,0.1836776,0.1836776,0.0335563,0.00873239999999997,0.00238480000000008,0.0218925,-0.0068066,-0.00220560000000003,0.0350824000000001,0.00702579999999997,0.00657629999999998,0.0112258,-8.77999999999712e-05,-0.000499000000000027
"Ys0...263",1.5,-1,-0.2,1,0.997744,0.9639658,0.9617152,0.9500035,0.9425547,0.9983363,0.9669494,0.9609005,0.960852,0.9568069,0.9481041,0.9977854,0.9639795,0.9609009,0.9499109,0.9425803,0.0337782,0.00225059999999999,0.0117117,0.00744880000000003,0.0337782,0.00604889999999991,0.00404510000000002,0.00744880000000003,0.00386830000000005,-0.00379829999999992,0.00381980000000004,0.9939511,0.9579169,0.1412349,0.1381696,0.9959549,0.9540486,0.1646822,0.1646822,0.0313869,0.00604889999999991,0.00404510000000002,0.00870280000000001,0.00495710000000005,-0.00379829999999992,0.0338059000000001,0.00307860000000004,0.0109899999999999,0.00733059999999996,-1.58000000000103e-05,-0.000828000000000051
"Ys0...264",1.5,-1,-0.2,1.5,0.9977662,0.9640749,0.9621345,0.9500817,0.9432657,0.998384,0.9671449,0.9612843,0.9612263,0.9570782,0.9505365,0.9978077,0.9640918,0.9612844,0.9499892,0.9432802,0.0336913000000001,0.00194039999999995,0.0120528,0.00681600000000004,0.0336913000000001,0.00586059999999999,0.00414809999999999,0.00681600000000004,0.00398449999999995,-0.00392020000000004,0.00392649999999994,0.9941394,0.9582143,0.140351,0.1375604,0.9958519,0.9542298,0.163391,0.163391,0.0312391000000001,0.00586059999999999,0.00414809999999999,0.00654169999999998,0.00665300000000002,-0.00392020000000004,0.0337158999999999,0.00280740000000002,0.0112952000000001,0.00670899999999996,-2.69999999998882e-05,-0.000867000000000062
"Ys0...265",1.5,-1,0.2,-1.5,0.9972053,0.9613174,0.9514693,0.94815,0.9363647,0.997168,0.962272,0.9518748,0.9518285,0.950442,0.926786,0.9972389,0.96137,0.9518592,0.948049,0.9363121,0.0358879,0.00984810000000003,0.00331929999999991,0.0117853,0.0358879,0.0103972,0.00138649999999996,0.0117853,0.00138369999999999,-0.000549099999999969,0.00133739999999993,0.9972298,0.9509202,0.1622638,0.1528212,0.9986135,0.9495365,0.195459,0.195459,0.034896,0.0103972,0.00138649999999996,0.023656,-0.00954140000000014,-0.000549099999999969,0.0358689000000001,0.00951079999999993,0.00381019999999999,0.0117369000000001,-8.62000000001473e-05,0.000337300000000096
"Ys0...266",1.5,-1,0.2,-1,0.9974123,0.9623312,0.9547056,0.9488612,0.9375858,0.9976104,0.964086,0.9553361,0.9552899,0.9528882,0.9309957,0.9974507,0.9623683,0.9553425,0.9487662,0.9375404,0.0350811,0.00762560000000001,0.00584440000000008,0.0112753999999999,0.0350811,0.00874989999999998,0.00240170000000006,0.0112753999999999,0.00231840000000005,-0.00112429999999997,0.00227220000000006,0.9952799,0.9535813,0.1541607,0.1471656,0.9975983,0.9512629,0.1836438,0.1836438,0.0335244,0.00874989999999998,0.00240170000000006,0.0218925,-0.00678820000000002,-0.00112429999999997,0.0350824000000001,0.00702579999999997,0.00657629999999998,0.0112258,-8.37999999999672e-05,0.000599800000000039
"Ys0...267",1.5,-1,0.2,1,0.9977476,0.9639506,0.9598523,0.9500035,0.9425547,0.998331,0.9669508,0.9609005,0.9608586,0.9568069,0.9481041,0.9977854,0.9639795,0.9609009,0.9499109,0.9425803,0.033797,0.0040983,0.00984879999999999,0.00744880000000003,0.033797,0.00605029999999995,0.00405169999999999,0.00744880000000003,0.00384510000000005,-0.00195199999999995,0.00380320000000001,0.9939497,0.9579003,0.1412473,0.1381972,0.9959483,0.9540552,0.164669,0.164669,0.0313802,0.00605029999999995,0.00405169999999999,0.00870280000000001,0.00496600000000003,-0.00195199999999995,0.0338059000000001,0.00307860000000004,0.0109899999999999,0.00733059999999996,-1.22000000000178e-05,0.00101969999999996
"Ys0...268",1.5,-1,0.2,1.5,0.99777,0.9640578,0.9602194,0.9500817,0.9432657,0.9983778,0.9671414,0.9612843,0.9612347,0.9570782,0.9505365,0.9978077,0.9640918,0.9612844,0.9499892,0.9432802,0.0337122000000001,0.00383840000000002,0.0101376999999999,0.00681600000000004,0.0337122000000001,0.00585710000000006,0.00415650000000001,0.00681600000000004,0.00396249999999987,-0.00201870000000004,0.00391289999999989,0.9941429,0.9582007,0.1403751,0.1376016,0.9958435,0.9542382,0.1633742,0.1633742,0.0312363999999999,0.00585710000000006,0.00415650000000001,0.00654169999999998,0.00666300000000009,-0.00201870000000004,0.0337158999999999,0.00280740000000002,0.0112952000000001,0.00670899999999996,-2.319999999989e-05,0.001031
"Ys0...269",1.5,-1,0.75,-1.5,NA,NA,NA,0.9481038,0.9363257,NA,NA,0.9519058,NA,0.9504441,0.9266316,0.9972422,0.9613547,0.9518329,0.9480004,0.9365152,NA,NA,NA,0.0117781,NA,NA,NA,0.0117781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0238125,NA,NA,0.0358875,0.00952180000000002,0.00383250000000002,0.0114852,NA,NA
"Ys0...270",1.5,-1,0.75,-1,NA,NA,NA,0.9488195,0.9375418,NA,NA,0.9553643,NA,0.9529044,0.9307911,0.9974546,0.9623761,0.9553387,0.9487128,0.9377516,NA,NA,NA,0.0112777000000001,NA,NA,NA,0.0112777000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0221133,NA,NA,0.0350785,0.00703739999999997,0.00662589999999996,0.0109612,NA,NA
"Ys0...271",1.5,-1,0.75,1,NA,NA,NA,0.9499769,0.9425164,NA,NA,0.9609254,NA,0.9568,0.9479036,0.9977852,0.963987,0.9608614,0.9498553,0.9426943,NA,NA,NA,0.00746049999999998,NA,NA,NA,0.00746049999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00889640000000003,NA,NA,0.0337982,0.00312560000000006,0.0110061,0.00716099999999997,NA,NA
"Ys0...272",1.5,-1,0.75,1.5,NA,NA,NA,0.9500558,0.9432375,NA,NA,0.961312,NA,0.9570656,0.9503616,0.9978083,0.9641009,0.9612374,0.9499349,0.9434013,NA,NA,NA,0.00681830000000005,NA,NA,NA,0.00681830000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00670399999999993,NA,NA,0.0337073999999999,0.00286350000000002,0.0113025,0.00653360000000003,NA,NA
"Ys0...273",1.5,0,-0.75,-1.5,NA,NA,NA,0.9573121,0.939439,NA,NA,0.9610976,NA,0.9593297,0.9313611,0.9973512,0.9744696,0.9611029,0.9575067,0.9394394,NA,NA,NA,0.0178731,NA,NA,NA,0.0178731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0279685999999999,NA,NA,0.0228815999999999,0.0133667000000001,0.00359619999999994,0.0180673,NA,NA
"Ys0...274",1.5,0,-0.75,-1,NA,NA,NA,0.9587404,0.9418924,NA,NA,0.9652001,NA,0.9622151,0.9363037,0.9975724,0.9765165,0.9651887,0.9589426,0.9419116,NA,NA,NA,0.0168480000000001,NA,NA,NA,0.0168480000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0259114,NA,NA,0.0210559,0.0113278,0.00624610000000003,0.017031,NA,NA
"Ys0...275",1.5,0,-0.75,1,NA,NA,NA,0.9610521,0.9519102,NA,NA,0.9717654,NA,0.9668578,0.9564661,0.9979282,0.9797816,0.9717947,0.9612286,0.9519354,NA,NA,NA,0.00914189999999993,NA,NA,NA,0.00914189999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103917,NA,NA,0.0181466,0.00798690000000002,0.0105661,0.0092932,NA,NA
