"","a1","g6","rho","beta2","g2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"522",0.5,1,0.2,0,0.5,-0.0306715,0.00892519999999997,-3.94000000001338e-05,2,3,1,4,2,1,3,4,2,1,4,3,2,3,1,4
"523",0.5,1,0.2,0.5,0.5,-0.0357957,-0.00275300000000001,-9.4399999999939e-05,2,3,1,4,2,1,4,3,3,2,4,1,2,3,1,4
"524",0.5,1,0.2,1,0.5,-0.0393482999999999,-0.0132196000000001,-1.05000000001354e-05,3,4,2,1,3,1,4,2,3,2,4,1,3,4,2,1
"525",0.5,1,0.2,1.5,0.5,-0.0409149,-0.0238484999999999,-0.00014729999999985,2,4,3,1,3,2,4,1,3,2,4,1,3,4,2,1
"526",0.5,1,0.75,-1.5,0.5,-0.00697289999999995,0.0470264,0.000180899999999928,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"527",0.5,1,0.75,-1,0.5,-0.0152832000000001,0.0423697000000001,-0.000207599999999974,3,1,2,4,2,1,3,4,2,1,3,4,3,2,1,4
"528",0.5,1,0.75,-0.5,0.5,-0.023519,0.027506,1.11022302462516e-16,2,1,3,4,2,1,3,4,2,1,3,4,2,3,1,4
"529",0.5,1,0.75,0,0.5,-0.0307995000000002,0.00913470000000016,6.11000000000361e-05,2,1,3,4,2,1,3,4,2,1,4,3,2,3,1,4
"530",0.5,1,0.75,0.5,0.5,-0.0361061,-0.0025965,2.68999999999409e-05,2,1,4,3,2,1,4,3,3,2,4,1,2,3,1,4
"531",0.5,1,0.75,1,0.5,-0.0392074000000001,-0.0131973,-4.20999999999339e-05,3,1,4,2,3,1,4,2,3,2,4,1,3,4,2,1
"532",0.5,1,0.75,1.5,0.5,-0.0409624000000001,-0.0237617000000001,4.93999999999772e-05,3,2,4,1,3,2,4,1,3,2,4,1,3,4,2,1
"533",0.5,1,-0.75,-1.5,1,-0.00519449999999988,0.0339723,-8.26999999999911e-05,3,2,1,4,2,3,1,4,3,2,1,4,2,3,1,4
"534",0.5,1,-0.75,-1,1,-0.0124699999999999,0.0246888000000001,-0.000187599999999954,2,1,3,4,1,2,3,4,1,2,3,4,2,3,1,4
"535",0.5,1,-0.75,-0.5,1,-0.0200141000000001,0.0106468999999999,-8.41000000000314e-05,2,1,3,4,1,2,3,4,2,1,3,4,1,3,2,4
"536",0.5,1,-0.75,0,1,-0.0266349000000002,0.00181769999999992,-0.000195700000000021,2,1,3,4,1,2,3,4,2,1,4,3,1,3,2,4
"537",0.5,1,-0.75,0.5,1,-0.0318792999999999,-0.00147819999999999,8.65999999999367e-05,1,3,4,2,2,1,4,3,3,2,4,1,1,4,3,2
"538",0.5,1,-0.75,1,1,-0.0351643,-0.00855510000000004,7.21999999999667e-05,2,3,4,1,3,2,4,1,3,2,4,1,2,4,3,1
"539",0.5,1,-0.75,1.5,1,-0.0370214,-0.0172666,0.000156299999999887,2,3,4,1,3,2,4,1,3,2,4,1,2,4,3,1
"540",0.5,1,-0.2,-1.5,1,-0.00510350000000004,0.0340452000000001,1.81999999999682e-05,2,3,1,4,2,3,1,4,3,2,1,4,2,3,1,4
"541",0.5,1,-0.2,-1,1,-0.0124548,0.0248543,-0.000186000000000019,2,3,1,4,1,2,3,4,1,2,3,4,2,3,1,4
"542",0.5,1,-0.2,-0.5,1,-0.0201661999999999,0.0104443000000001,-5.4399999999899e-05,1,3,2,4,1,2,3,4,2,1,3,4,1,3,2,4
"543",0.5,1,-0.2,0,1,-0.0267214,0.00186340000000007,-1.61999999999107e-05,1,3,2,4,1,2,3,4,2,1,4,3,1,3,2,4
"544",0.5,1,-0.2,0.5,1,-0.0316658,-0.00167509999999993,8.75000000000181e-05,1,4,3,2,2,1,4,3,3,2,4,1,1,4,3,2
"545",0.5,1,-0.2,1,1,-0.0350757999999999,-0.00836890000000001,0.00010370000000004,2,4,3,1,3,2,4,1,3,2,4,1,2,4,3,1
"546",0.5,1,-0.2,1.5,1,-0.0369004000000001,-0.0173265,-1.56000000001155e-05,2,4,3,1,3,2,4,1,3,2,4,1,2,4,3,1
"547",0.5,1,0.2,-1.5,1,-0.0051578000000001,0.0341944999999999,0.000189599999999901,2,3,1,4,2,3,1,4,3,2,1,4,2,3,1,4
"548",0.5,1,0.2,-1,1,-0.0122258999999999,0.0245309,-0.000232799999999922,2,3,1,4,1,2,3,4,1,2,3,4,2,3,1,4
"549",0.5,1,0.2,-0.5,1,-0.0196590000000001,0.0105529000000001,-0.000309799999999916,1,3,2,4,1,2,3,4,2,1,3,4,1,3,2,4
"550",0.5,1,0.2,0,1,-0.0268403,0.00196490000000005,-2.40999999998603e-05,1,3,2,4,1,2,3,4,2,1,4,3,1,3,2,4
"551",0.5,1,0.2,0.5,1,-0.0316659999999999,-0.00167589999999995,0.000160099999999996,1,4,3,2,2,1,4,3,3,2,4,1,1,4,3,2
"552",0.5,1,0.2,1,1,-0.0350250999999999,-0.00828990000000007,0.000245099999999887,2,3,4,1,3,2,4,1,3,2,4,1,2,4,3,1
"553",0.5,1,0.2,1.5,1,-0.0370004999999999,-0.0174476,-7.87999999999345e-05,2,3,4,1,3,2,4,1,3,2,4,1,2,4,3,1
"554",0.5,1,0.75,-1.5,1,-0.00541809999999987,0.0338562,7.64000000000875e-05,2,3,1,4,2,3,1,4,3,2,1,4,2,3,1,4
"555",0.5,1,0.75,-1,1,-0.012193,0.0250814,-8.84999999999359e-05,2,3,1,4,1,2,3,4,1,2,3,4,2,3,1,4
"556",0.5,1,0.75,-0.5,1,-0.0198993,0.0107362000000001,-0.000112099999999948,2,1,3,4,1,2,3,4,2,1,3,4,1,3,2,4
"557",0.5,1,0.75,0,1,-0.0268935,0.00177869999999991,1.75000000000036e-05,2,1,3,4,1,2,3,4,2,1,4,3,1,3,2,4
"558",0.5,1,0.75,0.5,1,-0.0317683000000001,-0.00180309999999995,-0.000275299999999978,2,1,4,3,2,1,4,3,3,2,4,1,1,4,3,2
"559",0.5,1,0.75,1,1,-0.0352537000000001,-0.00823569999999996,-7.1200000000049e-05,3,2,4,1,3,2,4,1,3,2,4,1,2,4,3,1
"560",0.5,1,0.75,1.5,1,-0.0368015999999999,-0.0173171000000001,3.87000000000581e-05,3,2,4,1,3,2,4,1,3,2,4,1,2,4,3,1
"561",0.5,1,-0.75,-1.5,1.5,-0.0031274,0.0188256,-0.000109400000000037,1,2,3,4,2,3,1,4,2,3,1,4,2,3,1,4
"562",0.5,1,-0.75,-1,1.5,-0.0086425,0.0049458,-0.000279299999999982,2,1,3,4,1,3,2,4,1,3,2,4,1,2,3,4
"563",0.5,1,-0.75,-0.5,1.5,-0.0154082,-0.00689619999999991,-0.00033099999999997,2,1,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"564",0.5,1,-0.75,0,1.5,-0.0217323999999999,-0.00585120000000006,-8.1600000000015e-05,2,1,4,3,1,2,4,3,1,3,4,2,1,2,3,4
"565",0.5,1,-0.75,0.5,1.5,-0.0272664,-0.00190720000000011,2.83999999999285e-05,3,1,4,2,2,3,4,1,2,3,4,1,2,3,4,1
"566",0.5,1,-0.75,1,1.5,-0.0310628000000001,-0.00454310000000002,7.78000000000167e-05,3,2,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"567",0.5,1,-0.75,1.5,1.5,-0.0331507000000001,-0.0115411,-0.000134900000000049,3,2,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"568",0.5,1,-0.2,-1.5,1.5,-0.00309060000000017,0.0190495000000001,0.000108400000000008,2,3,1,4,2,3,1,4,2,3,1,4,2,3,1,4
"569",0.5,1,-0.2,-1,1.5,-0.00842670000000001,0.00483149999999999,-2.01999999999147e-05,1,2,3,4,1,3,2,4,1,3,2,4,1,2,3,4
"570",0.5,1,-0.2,-0.5,1.5,-0.0152895,-0.00684549999999995,-7.31999999999955e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"571",0.5,1,-0.2,0,1.5,-0.0218123,-0.0055696999999999,0.000121299999999991,1,2,3,4,1,2,4,3,1,3,4,2,1,2,3,4
"572",0.5,1,-0.2,0.5,1.5,-0.0268207,-0.00170349999999997,-2.1599999999844e-05,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"573",0.5,1,-0.2,1,1.5,-0.0307288999999999,-0.00424210000000003,6.53999999999932e-05,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"574",0.5,1,-0.2,1.5,1.5,-0.0332249000000001,-0.0117311999999999,-0.00017670000000003,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"575",0.5,1,0.2,-1.5,1.5,-0.00332030000000005,0.0191596000000001,0.000294699999999981,2,3,1,4,2,3,1,4,2,3,1,4,2,3,1,4
"576",0.5,1,0.2,-1,1.5,-0.00843070000000001,0.00479360000000006,6.65000000000804e-05,1,3,2,4,1,3,2,4,1,3,2,4,1,2,3,4
"577",0.5,1,0.2,-0.5,1.5,-0.0149729,-0.00696790000000003,-0.000244200000000028,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"578",0.5,1,0.2,0,1.5,-0.0218742999999999,-0.00599329999999998,-0.000138399999999983,1,2,3,4,1,2,4,3,1,3,4,2,1,2,3,4
"579",0.5,1,0.2,0.5,1.5,-0.0272861,-0.00183069999999985,-7.3599999999896e-05,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"580",0.5,1,0.2,1,1.5,-0.0307257999999999,-0.00416910000000004,2.4799999999936e-05,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"581",0.5,1,0.2,1.5,1.5,-0.0331425,-0.0115392,-0.000292400000000081,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"582",0.5,1,0.75,-1.5,1.5,-0.00317749999999994,0.0190103,0.000272600000000067,2,3,1,4,2,3,1,4,2,3,1,4,2,3,1,4
"583",0.5,1,0.75,-1,1.5,-0.0085288,0.00501649999999987,0.000132599999999927,1,3,2,4,1,3,2,4,1,3,2,4,1,2,3,4
"584",0.5,1,0.75,-0.5,1.5,-0.0150975,-0.00680619999999998,-0.000266199999999994,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"585",0.5,1,0.75,0,1.5,-0.0220490999999999,-0.00583940000000005,-0.000102500000000116,1,2,3,4,1,2,4,3,1,3,4,2,1,2,3,4
"586",0.5,1,0.75,0.5,1.5,-0.0270541000000001,-0.00188010000000005,-2.80999999999754e-05,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"587",0.5,1,0.75,1,1.5,-0.0305372,-0.00421040000000006,-8.50000000000017e-05,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"588",0.5,1,0.75,1.5,1.5,-0.0331945,-0.0115122,-0.000117900000000004,3,2,4,1,2,3,4,1,2,3,4,1,2,3,4,1
"589",1.5,1,-0.75,-1.5,-1.5,-0.0202569,0.0649558,0.000183399999999945,3,1,2,4,2,1,3,4,3,1,2,4,3,1,2,4
"590",1.5,1,-0.75,-1,-1.5,-0.0505687,0.0627207,0.000276199999999949,1,2,3,4,2,1,3,4,2,1,3,4,2,1,3,4
"591",1.5,1,-0.75,-0.5,-1.5,-0.0735646999999999,0.0469939,-0.000149500000000025,1,3,2,4,2,1,3,4,2,1,3,4,2,1,3,4
"592",1.5,1,-0.75,0,-1.5,-0.0900522,0.00580390000000008,-0.000251099999999949,1,3,2,4,2,1,3,4,2,1,4,3,1,2,3,4
"593",1.5,1,-0.75,0.5,-1.5,-0.1019999,-0.0473309,-2.92000000000625e-05,1,3,2,4,2,1,4,3,2,1,4,3,1,2,3,4
"594",1.5,1,-0.75,1,-1.5,-0.110113,-0.0835278,9.22999999999341e-05,1,3,2,4,2,1,4,3,2,1,4,3,1,2,3,4
"595",1.5,1,-0.75,1.5,-1.5,-0.115298,-0.1042497,-8.28000000000495e-05,1,2,3,4,2,1,4,3,2,1,4,3,1,2,4,3
"596",1.5,1,-0.2,-1.5,-1.5,-0.0200042,0.0650450999999999,0.000126999999999877,3,1,2,4,2,1,3,4,3,1,2,4,3,1,2,4
"597",1.5,1,-0.2,-1,-1.5,-0.0503375999999999,0.0628154000000001,0.000278300000000176,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4
"598",1.5,1,-0.2,-0.5,-1.5,-0.0737936,0.0469823,-0.000209299999999968,1,2,3,4,2,1,3,4,2,1,3,4,2,1,3,4
"599",1.5,1,-0.2,0,-1.5,-0.0902089000000001,0.005826,7.71999999999995e-05,1,2,3,4,2,1,3,4,2,1,4,3,1,2,3,4
"600",1.5,1,-0.2,0.5,-1.5,-0.101987,-0.0473999000000001,-4.38000000000383e-05,1,2,3,4,2,1,4,3,2,1,4,3,1,2,3,4
"601",1.5,1,-0.2,1,-1.5,-0.1100975,-0.0837488,-7.48000000000415e-05,1,2,3,4,2,1,4,3,2,1,4,3,1,2,3,4
"602",1.5,1,-0.2,1.5,-1.5,-0.1152603,-0.1041423,0.000107100000000027,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4,3
"603",1.5,1,0.2,-1.5,-1.5,-0.0199435,0.0650084,0.000228700000000082,3,1,2,4,2,1,3,4,3,1,2,4,3,1,2,4
"604",1.5,1,0.2,-1,-1.5,-0.0504299000000001,0.0630491,0.000396499999999911,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4
"605",1.5,1,0.2,-0.5,-1.5,-0.0738736,0.0472448999999999,-1.1199999999989e-05,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4
"606",1.5,1,0.2,0,-1.5,-0.0902776,0.00572169999999994,-7.57000000000119e-05,1,2,3,4,2,1,3,4,2,1,4,3,1,2,3,4
"607",1.5,1,0.2,0.5,-1.5,-0.1019073,-0.0474315,0.000127500000000058,1,2,3,4,2,1,4,3,2,1,4,3,1,2,3,4
"608",1.5,1,0.2,1,-1.5,-0.1101799,-0.0834137000000001,-6.65000000000804e-05,1,2,3,4,2,1,4,3,2,1,4,3,1,2,3,4
"609",1.5,1,0.2,1.5,-1.5,-0.1154093,-0.1040409,0.000178200000000017,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4,3
"610",1.5,1,0.75,-1.5,-1.5,-0.0201427,0.0649393,3.70000000000648e-05,3,1,2,4,2,1,3,4,3,1,2,4,3,1,2,4
"611",1.5,1,0.75,-1,-1.5,-0.0505063,0.0629343,0.000204500000000052,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4
"612",1.5,1,0.75,-0.5,-1.5,-0.0738795999999999,0.047126,-0.000133200000000055,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4
"613",1.5,1,0.75,0,-1.5,-0.0903874,0.00558449999999999,-0.000440799999999908,2,1,3,4,2,1,3,4,2,1,4,3,1,2,3,4
"614",1.5,1,0.75,0.5,-1.5,-0.1018929,-0.047387,0.000115100000000035,2,1,3,4,2,1,4,3,2,1,4,3,1,2,3,4
"615",1.5,1,0.75,1,-1.5,-0.1101749,-0.0835577,6.45999999999702e-05,2,1,3,4,2,1,4,3,2,1,4,3,1,2,3,4
"616",1.5,1,0.75,1.5,-1.5,-0.1155259,-0.104136,1.82999999999156e-05,2,1,4,3,2,1,4,3,2,1,4,3,1,2,4,3
"617",1.5,1,-0.75,-1.5,-1,-0.0197311999999999,0.0637218000000001,0.00019619999999998,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2,4
"618",1.5,1,-0.75,-1,-1,-0.0448537,0.0619954,8.1600000000015e-05,1,2,3,4,2,1,3,4,2,1,3,4,2,1,3,4
"619",1.5,1,-0.75,-0.5,-1,-0.0650003,0.0445854,-6.47000000000286e-05,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3,4
"620",1.5,1,-0.75,0,-1,-0.0800022,0.00354569999999998,-0.000182500000000085,1,2,3,4,2,1,3,4,2,1,4,3,1,2,3,4
"621",1.5,1,-0.75,0.5,-1,-0.0912348000000001,-0.041664,-7.50000000004913e-06,1,2,3,4,2,1,4,3,2,1,4,3,1,2,3,4
"622",1.5,1,-0.75,1,-1,-0.099173,-0.0710403000000001,0.000138599999999989,1,2,3,4,1,2,4,3,2,1,4,3,1,2,3,4
"623",1.5,1,-0.75,1.5,-1,-0.1036464,-0.0896368,-7.55000000000061e-05,1,3,4,2,1,2,4,3,3,2,4,1,1,2,4,3
"624",1.5,1,-0.2,-1.5,-1,-0.0196400999999999,0.0637012,0.00023429999999991,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2,4
"625",1.5,1,-0.2,-1,-1,-0.0449409999999999,0.0618623,-2.62999999999236e-05,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4
"626",1.5,1,-0.2,-0.5,-1,-0.064983,0.0448423,0.000252299999999983,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3,4
"627",1.5,1,-0.2,0,-1,-0.08016,0.00347279999999994,-0.000286000000000008,1,2,3,4,2,1,3,4,2,1,4,3,1,2,3,4
"628",1.5,1,-0.2,0.5,-1,-0.0913186,-0.0414142,-6.78999999998986e-05,1,2,3,4,2,1,4,3,2,1,4,3,1,2,3,4
"629",1.5,1,-0.2,1,-1,-0.0989164,-0.0710902999999998,6.41000000001224e-05,1,2,3,4,2,1,4,3,2,1,4,3,1,2,3,4
"630",1.5,1,-0.2,1.5,-1,-0.1036025,-0.089423,0.000222999999999973,1,2,4,3,1,2,4,3,3,2,4,1,1,2,4,3
"631",1.5,1,0.2,-1.5,-1,-0.0196031000000001,0.0637732000000001,5.42000000000042e-05,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2,4
"632",1.5,1,0.2,-1,-1,-0.0451550000000001,0.0619227,0.000234900000000038,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4
"633",1.5,1,0.2,-0.5,-1,-0.0650456,0.0447322,4.57999999999847e-05,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3,4
"634",1.5,1,0.2,0,-1,-0.0804038,0.00348889999999991,-0.000120000000000009,1,2,3,4,2,1,3,4,2,1,4,3,1,2,3,4
"635",1.5,1,0.2,0.5,-1,-0.0914536000000001,-0.0415202,-0.000198300000000096,1,2,3,4,2,1,4,3,2,1,4,3,1,2,3,4
"636",1.5,1,0.2,1,-1,-0.0989821000000002,-0.0712416,0.000141199999999952,1,2,4,3,1,2,4,3,2,1,4,3,1,2,3,4
"637",1.5,1,0.2,1.5,-1,-0.1035599,-0.0894538,0.000171399999999933,1,2,4,3,1,2,4,3,3,2,4,1,1,2,4,3
"638",1.5,1,0.75,-1.5,-1,-0.0192736000000001,0.0638181,0.000224500000000072,2,1,3,4,2,1,3,4,2,1,3,4,3,1,2,4
"639",1.5,1,0.75,-1,-1,-0.0447945999999999,0.0616707999999999,1.77999999999567e-05,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4
"640",1.5,1,0.75,-0.5,-1,-0.0649894000000001,0.0446917999999999,-3.88000000000055e-05,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3,4
"641",1.5,1,0.75,0,-1,-0.0799459000000001,0.00340850000000004,-0.000322400000000056,2,1,3,4,2,1,3,4,2,1,4,3,1,2,3,4
"642",1.5,1,0.75,0.5,-1,-0.0914322000000002,-0.0412689000000001,0.000183099999999881,2,1,3,4,2,1,4,3,2,1,4,3,1,2,3,4
"643",1.5,1,0.75,1,-1,-0.0989355,-0.0712742,4.50000000007389e-06,2,1,4,3,1,2,4,3,2,1,4,3,1,2,3,4
"644",1.5,1,0.75,1.5,-1,-0.1036459,-0.0894889,-8.47000000000486e-05,2,1,4,3,1,2,4,3,3,2,4,1,1,2,4,3
"645",1.5,1,-0.75,-1.5,-0.5,-0.0176002000000001,0.0618155000000001,4.76000000000365e-05,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4
"646",1.5,1,-0.75,-1,-0.5,-0.0380153000000001,0.0592708999999999,-0.000299300000000113,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3,4
"647",1.5,1,-0.75,-0.5,-0.5,-0.0554684,0.0401180999999999,0.000151000000000012,1,2,3,4,1,2,3,4,2,1,3,4,1,2,3,4
"648",1.5,1,-0.75,0,-0.5,-0.0692007000000001,0.00182169999999993,-0.000228100000000064,1,2,3,4,1,2,3,4,2,1,4,3,1,2,3,4
"649",1.5,1,-0.75,0.5,-0.5,-0.0798386000000002,-0.0339788000000001,1.04999999999134e-05,1,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4
"650",1.5,1,-0.75,1,-0.5,-0.0870671999999999,-0.0581282000000001,1.2800000000035e-05,1,2,4,3,1,2,4,3,2,3,4,1,1,2,4,3
"651",1.5,1,-0.75,1.5,-0.5,-0.0911698000000001,-0.0746850999999999,0.000195100000000115,1,3,4,2,1,2,4,3,2,3,4,1,1,3,4,2
"652",1.5,1,-0.2,-1.5,-0.5,-0.0174964999999999,0.0619763000000001,0.000269999999999992,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4
"653",1.5,1,-0.2,-1,-0.5,-0.0378178,0.0591315,-5.79999999998915e-05,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3,4
"654",1.5,1,-0.2,-0.5,-0.5,-0.0553691000000001,0.0398448,-0.000266100000000047,1,2,3,4,1,2,3,4,2,1,3,4,1,2,3,4
"655",1.5,1,-0.2,0,-0.5,-0.0694162999999999,0.00192570000000003,-0.000358999999999998,1,2,3,4,1,2,3,4,2,1,4,3,1,2,3,4
"656",1.5,1,-0.2,0.5,-0.5,-0.0797958999999999,-0.0338704999999999,-4.9599999999983e-05,1,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4
"657",1.5,1,-0.2,1,-0.5,-0.0868564999999998,-0.0579135,-3.97999999999232e-05,1,2,4,3,1,2,4,3,2,3,4,1,1,2,4,3
"658",1.5,1,-0.2,1.5,-0.5,-0.0912177999999999,-0.0744897,0.000288700000000031,1,3,4,2,1,2,4,3,2,3,4,1,1,3,4,2
"659",1.5,1,0.2,-1.5,-0.5,-0.0176814000000001,0.0619236999999999,0.000169499999999823,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4
"660",1.5,1,0.2,-1,-0.5,-0.0378579999999999,0.0589234,3.98999999999816e-05,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3,4
"661",1.5,1,0.2,-0.5,-0.5,-0.0552637,0.0400983,-6.66999999998641e-05,1,2,3,4,1,2,3,4,2,1,3,4,1,2,3,4
"662",1.5,1,0.2,0,-0.5,-0.0695436000000001,0.00186720000000007,-0.000380700000000012,1,2,3,4,1,2,3,4,2,1,4,3,1,2,3,4
"663",1.5,1,0.2,0.5,-0.5,-0.0799049999999999,-0.0337561000000001,0.000123800000000007,1,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4
"664",1.5,1,0.2,1,-0.5,-0.0868832,-0.0580856,-5.50000000000272e-05,1,2,4,3,1,2,4,3,2,3,4,1,1,2,4,3
"665",1.5,1,0.2,1.5,-0.5,-0.0912756,-0.0747610999999999,4.36999999999799e-05,1,2,4,3,1,2,4,3,2,3,4,1,1,3,4,2
"666",1.5,1,0.75,-1.5,-0.5,-0.0175040000000001,0.0619213,0.000128799999999929,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4
"667",1.5,1,0.75,-1,-0.5,-0.0378533000000001,0.0591214,0.000175900000000007,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3,4
"668",1.5,1,0.75,-0.5,-0.5,-0.0553248000000001,0.0397817,-9.26999999999456e-05,2,1,3,4,1,2,3,4,2,1,3,4,1,2,3,4
"669",1.5,1,0.75,0,-0.5,-0.0693927999999999,0.00175900000000007,-9.9999999999989e-05,2,1,3,4,1,2,3,4,2,1,4,3,1,2,3,4
"670",1.5,1,0.75,0.5,-0.5,-0.0799866,-0.0340327,-2.73999999998997e-05,2,1,3,4,1,2,4,3,1,2,4,3,1,2,3,4
"671",1.5,1,0.75,1,-0.5,-0.0870382000000001,-0.0579865000000001,0.000273599999999985,2,1,4,3,1,2,4,3,2,3,4,1,1,2,4,3
"672",1.5,1,0.75,1.5,-0.5,-0.0910745000000001,-0.0746981,-3.69999999993986e-06,2,1,4,3,1,2,4,3,2,3,4,1,1,3,4,2
"673",1.5,1,-0.75,-1.5,0,-0.0144865,0.0582128,-0.000179099999999988,1,2,3,4,1,2,3,4,2,1,3,4,1,2,3,4
"674",1.5,1,-0.75,-1,0,-0.0301157000000001,0.0534042,4.000000000004e-06,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"675",1.5,1,-0.75,-0.5,0,-0.0451771,0.0329473,-0.000163699999999989,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"676",1.5,1,-0.75,0,0,-0.0579971,0.000626599999999922,-5.46000000001268e-05,1,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4
"677",1.5,1,-0.75,0.5,0,-0.0677236,-0.0258409000000001,-3.63999999999365e-05,1,2,4,3,1,2,4,3,2,3,4,1,1,2,4,3
"678",1.5,1,-0.75,1,0,-0.0742156999999999,-0.0448390999999999,0.000158200000000108,1,3,4,2,1,2,4,3,2,3,4,1,1,2,4,3
"679",1.5,1,-0.75,1.5,0,-0.0781297,-0.0601357,0.000268700000000011,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"680",1.5,1,-0.2,-1.5,0,-0.0141562,0.0580926,-0.000137700000000018,1,2,3,4,1,2,3,4,2,1,3,4,1,2,3,4
"681",1.5,1,-0.2,-1,0,-0.030011,0.0532615999999999,-0.000257799999999975,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"682",1.5,1,-0.2,-0.5,0,-0.0450880000000001,0.0329159,0.00012880000000004,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"683",1.5,1,-0.2,0,0,-0.057931,0.000483400000000134,-6.43999999999645e-05,1,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4
"684",1.5,1,-0.2,0.5,0,-0.0677833999999999,-0.0258025000000002,0.000116299999999958,1,2,4,3,1,2,4,3,2,3,4,1,1,2,4,3
"685",1.5,1,-0.2,1,0,-0.0742439000000001,-0.0450035,0.000244399999999922,1,2,4,3,1,2,4,3,2,3,4,1,1,2,4,3
"686",1.5,1,-0.2,1.5,0,-0.0780211000000001,-0.0601495,0.000118900000000033,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"687",1.5,1,0.2,-1.5,0,-0.0142637,0.0581701999999999,-0.000108900000000078,1,2,3,4,1,2,3,4,2,1,3,4,1,2,3,4
"688",1.5,1,0.2,-1,0,-0.0300704000000001,0.0534514,0.000173499999999938,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"689",1.5,1,0.2,-0.5,0,-0.0452404,0.0329962,-2.96999999999104e-05,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
"690",1.5,1,0.2,0,0,-0.0580305,0.000705499999999915,9.99999999984347e-06,1,2,3,4,1,2,4,3,1,2,4,3,1,2,3,4
"691",1.5,1,0.2,0.5,0,-0.0677576000000001,-0.0256888000000001,0.000120799999999921,1,2,4,3,1,2,4,3,2,3,4,1,1,2,4,3
"692",1.5,1,0.2,1,0,-0.0743478000000001,-0.0451121000000001,3.9200000000017e-05,1,2,4,3,1,2,4,3,2,3,4,1,1,2,4,3
"693",1.5,1,0.2,1.5,0,-0.0779886,-0.060171,7.5200000000053e-05,1,3,4,2,1,3,4,2,2,3,4,1,1,3,4,2
"694",1.5,1,0.75,-1.5,0,-0.0141505000000001,0.0583351999999999,-0.000103900000000046,2,1,3,4,1,2,3,4,2,1,3,4,1,2,3,4
