"","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"59",-1.5,1,0.2,1,0.2028866,0.4777151,-0.00029710000000005,3,4,1,2,4,2,1,3,2,4,1,3,3,4,1,2
"60",-1.5,1,0.2,1.5,0.1986614,0.4792108,-0.000209099999999962,3,4,1,2,4,3,1,2,2,4,1,3,3,4,1,2
"61",-1.5,1,0.75,-1.5,0.0440602999999999,0.0477065999999999,2.879999999994e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"62",-1.5,1,0.75,-1,0.1051813,0.1944319,-0.000242599999999982,3,1,2,4,3,1,2,4,3,1,2,4,3,2,1,4
"63",-1.5,1,0.75,1,0.2026262,0.4781609,-0.000170099999999951,3,4,1,2,4,2,1,3,2,4,1,3,3,4,1,2
"64",-1.5,1,0.75,1.5,0.1987035,0.4789306,-0.000418999999999947,3,4,1,2,4,3,1,2,2,4,1,3,3,4,1,2
"65",-1.5,1.5,-0.75,-1.5,0.0510253999999999,0.1228527,-0.000404100000000129,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"66",-1.5,1.5,-0.75,-1,0.1239798,0.2764772,0.000181399999999998,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"67",-1.5,1.5,-0.75,1,0.1957499,0.4645422,0.000154699999999952,3,4,1,2,3,4,1,2,2,4,1,3,3,4,1,2
"68",-1.5,1.5,-0.75,1.5,0.1898982,0.4518217,-0.000267099999999965,3,4,1,2,3,4,1,2,2,4,1,3,3,4,1,2
"69",-1.5,1.5,-0.2,-1.5,0.0512513999999999,0.1228822,-0.000100199999999995,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"70",-1.5,1.5,-0.2,-1,0.1237815,0.2756671,-0.000403599999999948,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"71",-1.5,1.5,-0.2,1,0.1954768,0.4645456,1.25999999999182e-05,3,4,1,2,3,4,1,2,2,4,1,3,3,4,1,2
"72",-1.5,1.5,-0.2,1.5,0.1896888,0.4515776,0.000244700000000098,3,4,1,2,3,4,1,2,2,4,1,3,3,4,1,2
"73",-1.5,1.5,0.2,-1.5,0.0509814,0.1229664,-0.000115500000000046,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"74",-1.5,1.5,0.2,-1,0.1238743,0.2755548,-0.00014970000000003,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"75",-1.5,1.5,0.2,1,0.1959485,0.4641224,-0.000290499999999971,3,4,1,2,3,4,1,2,2,4,1,3,3,4,1,2
"76",-1.5,1.5,0.2,1.5,0.1904934,0.4516983,-3.64999999999949e-05,3,4,1,2,3,4,1,2,2,4,1,3,3,4,1,2
"77",-1.5,1.5,0.75,-1.5,0.0512514000000002,0.1227174,-0.000178800000000034,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"78",-1.5,1.5,0.75,-1,0.1239999,0.2757341,-0.000356100000000081,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"79",-1.5,1.5,0.75,1,0.1956404,0.4641976,-0.000527500000000125,3,4,1,2,3,4,1,2,2,4,1,3,3,4,1,2
"80",-1.5,1.5,0.75,1.5,0.1902831,0.4515497,9.69999999989035e-06,3,4,1,2,3,4,1,2,2,4,1,3,3,4,1,2
"81",-0.5,-1.5,-0.75,-1.5,0.00264679999999995,-0.2017776,0.000140600000000046,3,1,4,2,4,2,3,1,3,1,2,4,4,1,3,2
"82",-0.5,-1.5,-0.75,-1,0.00790580000000018,-0.1825926,0.000367499999999965,3,1,4,2,4,2,3,1,3,1,2,4,3,1,4,2
"83",-0.5,-1.5,-0.75,1,0.0276192000000001,0.0334606000000001,0.000313400000000019,3,1,4,2,4,3,2,1,4,3,2,1,3,1,4,2
"84",-0.5,-1.5,-0.75,1.5,0.0298600999999999,0.0729820999999999,0.000240099999999965,3,1,4,2,4,3,2,1,4,3,2,1,3,1,4,2
"85",-0.5,-1.5,-0.2,-1.5,0.00210880000000002,-0.2017242,0.000296400000000085,4,1,3,2,4,2,3,1,3,1,2,4,4,1,3,2
"86",-0.5,-1.5,-0.2,-1,0.00797110000000012,-0.1823885,0.000253999999999865,3,1,4,2,4,2,3,1,3,1,2,4,3,1,4,2
"87",-0.5,-1.5,-0.2,1,0.0272524,0.0337465,0.000721699999999936,3,1,4,2,4,3,2,1,4,3,2,1,3,1,4,2
"88",-0.5,-1.5,-0.2,1.5,0.0298484000000001,0.0728514,0.000512100000000126,3,1,4,2,4,3,2,1,4,3,2,1,3,1,4,2
"89",-0.5,-1.5,0.2,-1.5,0.00235790000000002,-0.201949,-3.73000000000179e-05,4,2,3,1,4,2,3,1,3,1,2,4,4,1,3,2
"90",-0.5,-1.5,0.2,-1,0.00810850000000007,-0.1824362,0.000197000000000003,4,2,3,1,4,2,3,1,3,1,2,4,3,1,4,2
"91",-0.5,-1.5,0.2,1,0.0277882000000002,0.0337741000000001,5.63999999999565e-05,4,1,3,2,4,3,2,1,4,3,2,1,3,1,4,2
"92",-0.5,-1.5,0.2,1.5,0.0306647,0.0729138,9.28999999999514e-05,4,1,3,2,4,3,2,1,4,3,2,1,3,1,4,2
"93",-0.5,-1.5,0.75,-1.5,0.0022799,-0.2017787,0.000170999999999921,4,2,3,1,4,2,3,1,3,1,2,4,4,1,3,2
"94",-0.5,-1.5,0.75,-1,0.00806990000000007,-0.1824554,0.000115900000000058,4,2,3,1,4,2,3,1,3,1,2,4,3,1,4,2
"95",-0.5,-1.5,0.75,1,0.0280550000000001,0.0334876,0.000378499999999948,4,2,3,1,4,3,2,1,4,3,2,1,3,1,4,2
"96",-0.5,-1.5,0.75,1.5,0.0302326000000002,0.0732738000000001,0.000222100000000003,4,2,3,1,4,3,2,1,4,3,2,1,3,1,4,2
"97",-0.5,-1,-0.75,-1.5,-0.00626860000000007,-0.1915878,0.000182899999999986,3,1,4,2,4,1,2,3,3,1,2,4,4,1,3,2
"98",-0.5,-1,-0.75,-1,-0.00680829999999999,-0.1693594,0.00040819999999997,3,1,4,2,4,1,3,2,3,1,2,4,4,1,3,2
"99",-0.5,-1,-0.75,1,0.0210988999999999,0.0089224,1.45999999999757e-05,3,1,4,2,4,3,1,2,4,2,1,3,4,1,3,2
"100",-0.5,-1,-0.75,1.5,0.0258682,0.0354156999999999,0.000234900000000038,3,1,4,2,4,2,1,3,4,2,1,3,4,1,3,2
"101",-0.5,-1,-0.2,-1.5,-0.00666959999999994,-0.1915586,0.000476200000000038,4,1,3,2,4,1,2,3,3,1,2,4,4,1,3,2
"102",-0.5,-1,-0.2,-1,-0.0067292000000001,-0.1694187,0.000377300000000025,4,1,3,2,4,1,3,2,3,1,2,4,4,1,3,2
"103",-0.5,-1,-0.2,1,0.0211918,0.00909740000000003,0.000365799999999972,3,1,4,2,4,3,1,2,4,2,1,3,4,1,3,2
"104",-0.5,-1,-0.2,1.5,0.0262359000000001,0.0353457999999999,7.71999999998885e-05,3,1,4,2,4,2,1,3,4,2,1,3,4,1,3,2
"105",-0.5,-1,0.2,-1.5,-0.00634979999999996,-0.1917084,9.58000000000903e-05,4,1,3,2,4,1,2,3,3,1,2,4,4,1,3,2
"106",-0.5,-1,0.2,-1,-0.0065634,-0.1697231,0.000337499999999991,4,1,3,2,4,1,3,2,3,1,2,4,4,1,3,2
"107",-0.5,-1,0.2,1,0.0207981,0.00915239999999995,3.76999999999184e-05,4,1,3,2,4,3,1,2,4,2,1,3,4,1,3,2
"108",-0.5,-1,0.2,1.5,0.0260063999999999,0.0352991,-1.87999999998745e-05,4,1,3,2,4,2,1,3,4,2,1,3,4,1,3,2
"109",-0.5,-1,0.75,-1.5,-0.00650649999999997,-0.191696,0.000234999999999985,4,1,3,2,4,1,2,3,3,1,2,4,4,1,3,2
"110",-0.5,-1,0.75,-1,-0.00646759999999991,-0.169336,0.000449199999999927,4,1,3,2,4,1,3,2,3,1,2,4,4,1,3,2
"111",-0.5,-1,0.75,1,0.0210273,0.00906870000000004,0.000105600000000039,4,2,3,1,4,3,1,2,4,2,1,3,4,1,3,2
"112",-0.5,-1,0.75,1.5,0.0260347999999998,0.0354342,5.74999999999326e-05,4,3,1,2,4,2,1,3,4,2,1,3,4,1,3,2
"113",-0.5,0,-0.75,-1.5,-0.00384379999999995,-0.1268902,8.83000000000411e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"114",-0.5,0,-0.75,-1,-0.00329900000000005,-0.1220258,0.000232200000000127,3,1,4,2,4,1,2,3,3,1,2,4,4,1,2,3
"115",-0.5,0,-0.75,1,0.0120146,0.0237465,0.000193400000000121,4,1,3,2,4,2,1,3,4,2,1,3,4,1,2,3
"116",-0.5,0,-0.75,1.5,0.0140836,0.03464,0.000220500000000068,4,1,2,3,4,2,1,3,4,2,1,3,4,2,1,3
"117",-0.5,0,-0.2,-1.5,-0.00357720000000006,-0.1268697,0.000196100000000032,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"118",-0.5,0,-0.2,-1,-0.00350689999999998,-0.1222147,5.759999999988e-05,4,1,2,3,4,1,2,3,3,1,2,4,4,1,2,3
"119",-0.5,0,-0.2,1,0.0120679,0.0237072,-7.67000000000406e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"120",-0.5,0,-0.2,1.5,0.014286,0.0343983999999999,8.9599999999912e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,2,1,3
"121",-0.5,0,0.2,-1.5,-0.00376230000000011,-0.1274384,-4.91000000000241e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"122",-0.5,0,0.2,-1,-0.00352759999999996,-0.1222986,1.81000000000209e-05,4,1,2,3,4,1,2,3,3,1,2,4,4,1,2,3
"123",-0.5,0,0.2,1,0.0118332,0.0233838999999999,-0.000234900000000038,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"124",-0.5,0,0.2,1.5,0.0137797000000001,0.0347139999999999,-1.90000000011015e-06,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"125",-0.5,0,0.75,-1.5,-0.00373509999999999,-0.1269273,0.000187900000000019,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"126",-0.5,0,0.75,-1,-0.00381709999999991,-0.1225526,1.87000000000381e-05,4,1,2,3,4,1,2,3,3,1,2,4,4,1,2,3
"127",-0.5,0,0.75,1,0.0120442999999999,0.0232817000000001,-0.000197599999999909,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"128",-0.5,0,0.75,1.5,0.0141452,0.0344776000000001,3.79999999999825e-06,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3
"129",-0.5,1,-0.75,-1.5,0.0105173000000001,0.00904339999999992,0.000308099999999922,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"130",-0.5,1,-0.75,-1,0.0253887,0.0269387,-0.000183399999999945,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"131",-0.5,1,-0.75,1,0.0649363000000002,0.1234098,5.18999999999936e-05,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"132",-0.5,1,-0.75,1.5,0.0675194999999998,0.1242892,0.000390899999999972,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"133",-0.5,1,-0.2,-1.5,0.0106849,0.00878730000000005,0.000197500000000073,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"134",-0.5,1,-0.2,-1,0.0254948000000002,0.0268259,4.70000000000192e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"135",-0.5,1,-0.2,1,0.0652287,0.1234662,9.29999999998987e-06,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"136",-0.5,1,-0.2,1.5,0.0674796999999999,0.1244189,0.000345499999999999,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"137",-0.5,1,0.2,-1.5,0.0109003,0.00825240000000005,0.000228800000000029,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"138",-0.5,1,0.2,-1,0.0255373,0.0269528,9.49999999999562e-06,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"139",-0.5,1,0.2,1,0.0655862000000001,0.1231948,-0.000120000000000009,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"140",-0.5,1,0.2,1.5,0.0674229000000001,0.1239532,-0.000328800000000018,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"141",-0.5,1,0.75,-1.5,0.0106666000000001,0.00838649999999985,9.55999999999735e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"142",-0.5,1,0.75,-1,0.0250374,0.0268312999999999,8.58999999999721e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"143",-0.5,1,0.75,1,0.0653534,0.1237527,-6.34999999999941e-05,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"144",-0.5,1,0.75,1.5,0.0677443,0.1245143,0.000329200000000029,4,3,1,2,4,2,1,3,4,2,1,3,4,3,1,2
"145",-0.5,1.5,-0.75,-1.5,0.0168721999999999,0.0660369999999999,5.26999999999056e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"146",-0.5,1.5,-0.75,-1,0.0398071999999999,0.0934786000000001,-0.000343699999999947,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"147",-0.5,1.5,-0.75,1,0.0940394,0.1562649,-8.60999999999779e-05,3,4,1,2,4,2,1,3,4,2,1,3,3,4,1,2
"148",-0.5,1.5,-0.75,1.5,0.0976542,0.1515054,0.000302300000000089,3,4,1,2,4,2,1,3,4,2,1,3,3,4,1,2
"149",-0.5,1.5,-0.2,-1.5,0.0167655000000001,0.0662689000000001,-0.000227100000000036,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"150",-0.5,1.5,-0.2,-1,0.0402707999999999,0.093652,4.38999999999856e-05,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"151",-0.5,1.5,-0.2,1,0.0940082,0.1561998,8.62999999999836e-05,3,4,1,2,4,2,1,3,4,2,1,3,3,4,1,2
"152",-0.5,1.5,-0.2,1.5,0.0976415,0.1514944,0.000135099999999944,3,4,1,2,4,2,1,3,4,2,1,3,3,4,1,2
"153",-0.5,1.5,0.2,-1.5,0.0169142,0.0662286999999999,0.000151099999999849,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"154",-0.5,1.5,0.2,-1,0.0404266999999999,0.0937779000000001,0.000211199999999967,3,2,1,4,3,1,2,4,3,1,2,4,3,2,1,4
"155",-0.5,1.5,0.2,1,0.0940711,0.156895,0.000102899999999906,3,4,1,2,4,2,1,3,4,2,1,3,3,4,1,2
"156",-0.5,1.5,0.2,1.5,0.0976915,0.1514571,0.000189200000000112,3,4,1,2,4,2,1,3,4,2,1,3,3,4,1,2
"157",-0.5,1.5,0.75,-1.5,0.0169734,0.0666051000000001,0.000214600000000065,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"158",-0.5,1.5,0.75,-1,0.0399735,0.0937473,3.62000000000418e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,2,1,4
"159",-0.5,1.5,0.75,1,0.0941881999999998,0.1567915,0.000210300000000108,3,4,1,2,4,2,1,3,4,2,1,3,3,4,1,2
"160",-0.5,1.5,0.75,1.5,0.0982936,0.151309,3.64000000000475e-05,3,4,1,2,4,2,1,3,4,2,1,3,3,4,1,2
"161",0.5,-1.5,-0.75,-1.5,-0.00366460000000002,-0.1727055,-0.000159200000000137,4,1,3,2,4,2,3,1,3,1,2,4,4,1,3,2
"162",0.5,-1.5,-0.75,-1,-0.00301909999999983,-0.1389636,-0.000189300000000059,4,1,3,2,4,2,3,1,4,1,2,3,4,1,3,2
"163",0.5,-1.5,-0.75,1,0.0209963000000001,0.0922647,8.6399999999931e-05,4,1,3,2,4,2,3,1,4,1,3,2,4,1,3,2
"164",0.5,-1.5,-0.75,1.5,0.0242438999999999,0.1348613,0.000332699999999964,4,1,3,2,4,2,3,1,4,1,3,2,4,1,3,2
"165",0.5,-1.5,-0.2,-1.5,-0.003332,-0.172596,2.80999999999754e-05,4,1,3,2,4,2,3,1,3,1,2,4,4,1,3,2
"166",0.5,-1.5,-0.2,-1,-0.00323129999999994,-0.1389759,0.000133700000000014,4,1,3,2,4,2,3,1,4,1,2,3,4,1,3,2
"167",0.5,-1.5,-0.2,1,0.0208510000000002,0.0921152000000001,9.73000000000779e-05,4,1,3,2,4,2,3,1,4,1,3,2,4,1,3,2
"168",0.5,-1.5,-0.2,1.5,0.0243353000000001,0.1343295,0.000176799999999977,4,1,3,2,4,2,3,1,4,1,3,2,4,1,3,2
"169",0.5,-1.5,0.2,-1.5,-0.00317070000000008,-0.1728242,-0.000216500000000064,4,2,3,1,4,2,3,1,3,1,2,4,4,1,3,2
"170",0.5,-1.5,0.2,-1,-0.00279289999999999,-0.1388751,0.000237900000000124,4,1,3,2,4,2,3,1,4,1,2,3,4,1,3,2
"171",0.5,-1.5,0.2,1,0.020983,0.0924248,8.60999999999779e-05,4,1,3,2,4,2,3,1,4,1,3,2,4,1,3,2
"172",0.5,-1.5,0.2,1.5,0.0245363000000001,0.1346547,8.66999999999951e-05,4,1,3,2,4,2,3,1,4,1,3,2,4,1,3,2
"173",0.5,-1.5,0.75,-1.5,-0.00320399999999998,-0.1726624,-1.47000000000341e-05,4,2,3,1,4,2,3,1,3,1,2,4,4,1,3,2
"174",0.5,-1.5,0.75,-1,-0.00325949999999997,-0.1389528,0.000108500000000067,4,2,3,1,4,2,3,1,4,1,2,3,4,1,3,2
"175",0.5,-1.5,0.75,1,0.0210675,0.0923333,3.25999999999382e-05,4,1,3,2,4,2,3,1,4,1,3,2,4,1,3,2
"176",0.5,-1.5,0.75,1.5,0.0246744999999999,0.134639,2.62999999999236e-05,4,1,3,2,4,2,3,1,4,1,3,2,4,1,3,2
"177",0.5,-1,-0.75,-1.5,0.00647940000000002,-0.1623424,3.1200000000009e-05,3,1,4,2,4,2,3,1,3,1,2,4,3,1,4,2
"178",0.5,-1,-0.75,-1,0.00545819999999986,-0.1309338,-6.60999999999579e-05,3,1,4,2,4,2,3,1,3,1,2,4,3,1,4,2
"179",0.5,-1,-0.75,1,-0.00439339999999999,0.0314148000000001,0.000131000000000103,3,1,4,2,4,2,3,1,4,1,3,2,3,1,4,2
"180",0.5,-1,-0.75,1.5,-0.00471389999999994,0.0525283,-4.34000000001378e-05,3,1,4,2,4,2,3,1,4,1,3,2,3,1,4,2
"181",0.5,-1,-0.2,-1.5,0.00622140000000004,-0.1623501,0.000231300000000045,3,1,4,2,4,2,3,1,3,1,2,4,3,1,4,2
"182",0.5,-1,-0.2,-1,0.00549430000000006,-0.1309246,-5.20000000003851e-06,3,1,4,2,4,2,3,1,3,1,2,4,3,1,4,2
"183",0.5,-1,-0.2,1,-0.00420549999999997,0.0313348000000001,5.69000000000264e-05,3,1,4,2,4,2,3,1,4,1,3,2,3,1,4,2
"184",0.5,-1,-0.2,1.5,-0.0046371999999999,0.0524292000000001,0.000106300000000004,3,1,4,2,4,2,3,1,4,1,3,2,3,1,4,2
"185",0.5,-1,0.2,-1.5,0.00622520000000004,-0.1625871,9.40000000004826e-06,4,2,3,1,4,2,3,1,3,1,2,4,3,1,4,2
"186",0.5,-1,0.2,-1,0.00563120000000006,-0.1309855,0.000169900000000056,3,1,4,2,4,2,3,1,3,1,2,4,3,1,4,2
"187",0.5,-1,0.2,1,-0.00383149999999988,0.0314350000000001,0.000169300000000039,4,1,3,2,4,2,3,1,4,1,3,2,3,1,4,2
"188",0.5,-1,0.2,1.5,-0.00438199999999989,0.0524083,-3.64000000000475e-05,4,1,3,2,4,2,3,1,4,1,3,2,3,1,4,2
"189",0.5,-1,0.75,-1.5,0.00631570000000004,-0.16262,5.46999999999631e-05,4,2,3,1,4,2,3,1,3,1,2,4,3,1,4,2
"190",0.5,-1,0.75,-1,0.00564889999999996,-0.1311908,-6.26999999999711e-05,4,2,3,1,4,2,3,1,3,1,2,4,3,1,4,2
"191",0.5,-1,0.75,1,-0.00409639999999989,0.0312998999999999,-0.000195500000000015,4,1,3,2,4,2,3,1,4,1,3,2,3,1,4,2
"192",0.5,-1,0.75,1.5,-0.00433230000000018,0.0527609,0.000225699999999884,4,1,3,2,4,2,3,1,4,1,3,2,3,1,4,2
"193",0.5,0,-0.75,-1.5,0.00755640000000002,-0.098345,-0.000273500000000038,2,1,3,4,2,3,1,4,2,3,1,4,2,1,3,4
"194",0.5,0,-0.75,-1,0.0131482000000001,-0.0970875000000001,-0.000111900000000054,2,1,4,3,2,1,3,4,1,2,3,4,2,1,4,3
"195",0.5,0,-0.75,1,0.0107693,0.0149581,0.000199199999999955,3,1,4,2,3,2,4,1,2,3,4,1,3,1,4,2
"196",0.5,0,-0.75,1.5,0.00868970000000002,0.0213529,0.00014919999999996,3,1,4,2,3,2,4,1,2,3,4,1,3,1,4,2
"197",0.5,0,-0.2,-1.5,0.00778369999999995,-0.09875,-0.000201000000000007,2,1,3,4,2,3,1,4,2,3,1,4,2,1,3,4
"198",0.5,0,-0.2,-1,0.0132376999999999,-0.0969784,-1.30000000000408e-05,2,1,4,3,2,1,3,4,1,2,3,4,2,1,4,3
"199",0.5,0,-0.2,1,0.0108828000000001,0.0146333999999999,-0.000103600000000093,3,1,4,2,3,2,4,1,2,3,4,1,3,1,4,2
"200",0.5,0,-0.2,1.5,0.00877240000000001,0.0215185,0.000191000000000052,3,1,4,2,3,2,4,1,2,3,4,1,3,1,4,2
"201",0.5,0,0.2,-1.5,0.00758959999999997,-0.0985852,0.000246799999999991,2,1,3,4,2,3,1,4,2,3,1,4,2,1,3,4
"202",0.5,0,0.2,-1,0.0129212999999999,-0.0968990000000001,-6.7999999999957e-05,2,1,4,3,2,1,3,4,1,2,3,4,2,1,4,3
"203",0.5,0,0.2,1,0.0107159,0.0148504999999999,6.19999999995624e-06,3,2,4,1,3,2,4,1,2,3,4,1,3,1,4,2
"204",0.5,0,0.2,1.5,0.00888580000000005,0.0212992,9.15000000000221e-05,3,1,4,2,3,2,4,1,2,3,4,1,3,1,4,2
"205",0.5,0,0.75,-1.5,0.00777710000000009,-0.0983959999999999,2.00000000005751e-06,1,2,3,4,2,3,1,4,2,3,1,4,2,1,3,4
"206",0.5,0,0.75,-1,0.0130430999999999,-0.0970697999999999,-6.33999999999357e-05,2,1,3,4,2,1,3,4,1,2,3,4,2,1,4,3
