"","a1","g6","rho","beta2","g2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...32",-1.5,1,-0.75,0,-1,0.9877903,0.9217509,0.8918706,0.9291966,0.8558671,0.987433,0.9132993,0.8989335,0.8988623,0.9188863,0.8559604,0.987753,0.9218995,0.8988458,0.9290895,0.8556835,0.0660394,0.0298803000000001,-0.0373260000000001,0.0733295,0.0660394,0.0143658,-0.020024,0.0733295,-0.00178749999999994,0.0155145000000001,0.00185869999999999,1.0143658,0.9073851,0.352717,0.3298996,1.0125783,0.9091726,0.3341685,0.3038342,0.0741337,0.0143658,-0.020024,0.0629259000000001,0.000450599999999968,0.0155145000000001,0.0658535,0.0230537,-0.0302437,0.073406,-0.000146299999999933,0.00682660000000013
"Ys0...33",-1.5,1,-0.75,0.5,-1,0.9880164,0.9233536,0.8925424,0.9329182,0.8780957,0.9876513,0.9142153,0.9002037,0.9001181,0.9217995,0.8732464,0.987984,0.9235012,0.9000906,0.9328341,0.8780193,0.0646628,0.0308112,-0.0403758000000001,0.0548225,0.0646628,0.0140115999999999,-0.0216814,0.0548225,-0.00189479999999997,0.0167996000000001,0.00198039999999999,1.0140116,0.909342,0.3480121,0.3248622,1.0121168,0.9112368,0.3233647,0.2905646,0.0734360000000001,0.0140115999999999,-0.0216814,0.0485531,-0.00448420000000005,0.0167996000000001,0.0644828,0.0234106000000001,-0.0327435,0.0548148000000001,-4.4000000000044e-05,0.00740059999999998
"Ys0...34",-1.5,1,-0.75,1,-1,0.9881553,0.9243491,0.8929643,0.9352468,0.8959107,0.987793,0.914786,0.9009778,0.9009067,0.9236095,0.8870841,0.9881272,0.9244951,0.9008609,0.9351447,0.8958123,0.0638061999999999,0.0313848,-0.0422825,0.0393361000000001,0.0638061999999999,0.0138081999999999,-0.0227028,0.0393361000000001,-0.00200309999999992,0.0175766000000001,0.00207420000000003,1.0138082,0.9105409,0.3451011,0.3217298,1.0118051,0.912544,0.3166275,0.2822874,0.073007,0.0138081999999999,-0.0227028,0.0365253999999999,-0.00846429999999998,0.0175766000000001,0.0636321,0.0236342,-0.0342838000000001,0.0393324,-7.02999999999676e-05,0.00775059999999994
"Ys0...35",-1.5,1,-0.75,1.5,-1,0.9882415,0.9249653,0.8932338,0.9366719,0.9088819,0.9878747,0.9151365,0.9014683,0.9013869,0.924714,0.8971763,0.9882181,0.9251121,0.9013358,0.9365816,0.9087756,0.0632762,0.0317315,-0.0434381,0.02779,0.0632762,0.0136682,-0.0233271,0.02779,-0.00204769999999999,0.0180633,0.00212909999999999,1.0136682,0.9112971,0.3432934,0.3197964,1.0116205,0.9133448,0.3125132,0.2772282,0.0727382,0.0136682,-0.0233271,0.0275377,-0.0113388,0.0180633,0.063106,0.0237763,-0.0352458,0.027806,-8.28999999999969e-05,0.00795520000000005
"Ys0...36",-1.5,1,-0.2,-1.5,-1,0.9860982,0.9097561,0.8888462,0.9014371,0.7830961,0.9858328,0.9064648,0.8896133,0.8894913,0.8972729,0.7995564,0.9860534,0.9099617,0.8895048,0.9013296,0.7830737,0.0763421000000001,0.0209098999999999,-0.0125909,0.118341,0.0763421000000001,0.0168514999999999,-0.00778160000000006,0.118341,-0.000750899999999888,0.00405840000000002,0.000872899999999954,1.0085325,0.8929046,0.387701,0.3675582,1.0077816,0.8936555,0.4145258,0.40258,0.079368,0.0168514999999999,-0.00778160000000006,0.0977165000000001,0.0167257000000001,0.00405840000000002,0.0760917,0.0204569,-0.0118248,0.1182559,2.2400000000089e-05,0.000452999999999926
"Ys0...37",-1.5,1,-0.2,-1,-1,0.9868818,0.9153651,0.8926936,0.9144211,0.8053247,0.9865829,0.9096537,0.8939665,0.8938826,0.9073717,0.8168424,0.9868578,0.9155498,0.8938903,0.91433,0.8054095,0.0715167,0.0226715000000001,-0.0217275,0.1090964,0.0715167,0.0156872,-0.0134891,0.1090964,-0.00125409999999992,0.00698430000000005,0.00133799999999995,1.0147432,0.8996779,0.371361,0.3499624,1.0134891,0.900932,0.3769529,0.3564144,0.0769292,0.0156872,-0.0134891,0.0905293,0.0118166,0.00698430000000005,0.071308,0.0216594999999999,-0.0204396999999999,0.1089205,0.00010880000000002,0.00101200000000012
"Ys0...38",-1.5,1,-0.2,-0.5,-1,0.9874255,0.9191979,0.8953271,0.9233309,0.8305534,0.9870987,0.9118502,0.8969692,0.8968703,0.9143016,0.8364478,0.9874014,0.919381,0.8968827,0.9232438,0.8305128,0.0682275999999999,0.0238708,-0.0280037999999999,0.0927775,0.0682275999999999,0.014881,-0.0174313,0.0927775,-0.00158269999999994,0.00898979999999994,0.00168159999999995,1.014881,0.9043169,0.3601325,0.3379038,1.0132983,0.9058996,0.3511956,0.324735,0.0752484999999999,0.014881,-0.0174313,0.0778538000000001,0.00622119999999993,0.00898979999999994,0.0680204,0.0224983,-0.0263610999999999,0.0927309999999999,-1.64999999999749e-05,0.0013725
"Ys0...39",-1.5,1,-0.2,0,-1,0.9877923,0.9217712,0.8970521,0.9291966,0.8558671,0.9874357,0.9132683,0.8989335,0.8988286,0.9188863,0.8559604,0.987753,0.9218995,0.8988458,0.9290895,0.8556835,0.0660210999999999,0.0247191,-0.0321445,0.0733295,0.0660210999999999,0.0143348,-0.0200577000000001,0.0733295,-0.00170249999999994,0.0103843,0.00180740000000001,1.0143348,0.9074364,0.3527587,0.329921,1.0126323,0.9091389,0.3342022,0.3038342,0.0741674,0.0143348,-0.0200577000000001,0.0629259000000001,0.000449899999999892,0.0103843,0.0658535,0.0230537,-0.0302437,0.073406,-0.000144299999999986,0.00166540000000004
"Ys0...40",-1.5,1,-0.2,0.5,-1,0.9880139,0.9233564,0.8981386,0.9329182,0.8780957,0.9876527,0.9141857,0.9002037,0.9000737,0.9217995,0.8732464,0.987984,0.9235012,0.9000906,0.9328341,0.8780193,0.0646575,0.0252178,-0.0347796,0.0548225,0.0646575,0.0139819999999999,-0.0217258,0.0548225,-0.00181799999999999,0.0112358,0.00194800000000006,1.013982,0.9093744,0.3480685,0.3249158,1.012164,0.9111924,0.3234091,0.2905646,0.0734670000000001,0.0139819999999999,-0.0217258,0.0485531,-0.00448810000000011,0.0112358,0.0644828,0.0234106000000001,-0.0327435,0.0548148000000001,-4.65000000000604e-05,0.0018071999999999
"Ys0...41",-1.5,1,-0.2,1,-1,0.9881553,0.9243656,0.8988249,0.9352468,0.8959107,0.987795,0.9147569,0.9009778,0.9008471,0.9236095,0.8870841,0.9881272,0.9244951,0.9008609,0.9351447,0.8958123,0.0637896999999999,0.0255407,-0.0364219,0.0393361000000001,0.0637896999999999,0.0137790999999999,-0.0227624,0.0393361000000001,-0.00189790000000001,0.0117616,0.00202860000000005,1.0137791,0.9105865,0.3451428,0.321755,1.0118812,0.9124844,0.3166871,0.2822874,0.0730381,0.0137790999999999,-0.0227624,0.0365253999999999,-0.00846629999999993,0.0117616,0.0636321,0.0236342,-0.0342838000000001,0.0393324,-7.02999999999676e-05,0.00190649999999992
"Ys0...42",-1.5,1,-0.2,1.5,-1,0.9882412,0.9249738,0.899252,0.9366719,0.9088819,0.9878772,0.9151056,0.9014683,0.9013402,0.924714,0.8971763,0.9882181,0.9251121,0.9013358,0.9365816,0.9087756,0.0632674000000001,0.0257217999999999,-0.0374199,0.02779,0.0632674000000001,0.0136373,-0.0233738,0.02779,-0.00196160000000001,0.0120844999999999,0.00208969999999997,1.0136373,0.9113365,0.3433467,0.3198412,1.0116757,0.9132981,0.3125599,0.2772282,0.0727716,0.0136373,-0.0233738,0.0275377,-0.0113416,0.0120844999999999,0.063106,0.0237763,-0.0352458,0.027806,-8.319999999995e-05,0.00194549999999993
"Ys0...43",-1.5,1,0.2,-1.5,-1,0.986097,0.9097486,0.8902641,0.9014371,0.7830961,0.9858322,0.906521,0.8896133,0.8895024,0.8972729,0.7995564,0.9860534,0.9099617,0.8895048,0.9013296,0.7830737,0.0763484,0.0194845,-0.011173,0.118341,0.0763484,0.0169077,-0.00777050000000001,0.118341,-0.000825699999999929,0.00257680000000005,0.000936599999999954,1.0085962,0.8928409,0.3875961,0.3674608,1.0077705,0.8936666,0.4145147,0.40258,0.0793112,0.0169077,-0.00777050000000001,0.0977165000000001,0.0167250999999999,0.00257680000000005,0.0760917,0.0204569,-0.0118248,0.1182559,2.12000000000545e-05,-0.000972399999999984
"Ys0...44",-1.5,1,0.2,-1,-1,0.9868996,0.9153903,0.8951806,0.9144211,0.8053247,0.9865812,0.9096995,0.8939665,0.8938765,0.9073717,0.8168424,0.9868578,0.9155498,0.8938903,0.91433,0.8054095,0.0715093,0.0202097,-0.0192405,0.1090964,0.0715093,0.015733,-0.0134952,0.1090964,-0.00126859999999995,0.0044767,0.00135859999999999,1.0147638,0.8996573,0.3712442,0.3498204,1.0134952,0.9009259,0.376959,0.3564144,0.0768817000000001,0.015733,-0.0134952,0.0905293,0.0118360999999999,0.0044767,0.071308,0.0216594999999999,-0.0204396999999999,0.1089205,0.000126599999999977,-0.00144979999999995
"Ys0...45",-1.5,1,0.2,-0.5,-1,0.987453,0.9192241,0.8985444,0.9233309,0.8305534,0.9870958,0.911899,0.8969692,0.8968796,0.9143016,0.8364478,0.9874014,0.919381,0.8968827,0.9232438,0.8305128,0.0682289,0.0206797,-0.0247864999999999,0.0927775,0.0682289,0.0149298,-0.017422,0.0927775,-0.00161459999999991,0.00574989999999997,0.00170419999999993,1.0149298,0.9042943,0.3600087,0.3377538,1.0133152,0.9059089,0.3511863,0.324735,0.0751968,0.0149298,-0.017422,0.0778538000000001,0.00625160000000002,0.00574989999999997,0.0680204,0.0224983,-0.0263610999999999,0.0927309999999999,1.10000000000943e-05,-0.0018186
"Ys0...46",-1.5,1,0.2,0,-1,0.9878182,0.9217758,0.9007336,0.9291966,0.8558671,0.9874323,0.9133204,0.8989335,0.8988162,0.9188863,0.8559604,0.987753,0.9218995,0.8988458,0.9290895,0.8556835,0.0660423999999999,0.0210422,-0.028463,0.0733295,0.0660423999999999,0.0143869,-0.0200701000000001,0.0733295,-0.00173759999999989,0.00665530000000003,0.00185489999999999,1.0143869,0.9073889,0.3526499,0.3298076,1.0126493,0.9091265,0.3342146,0.3038342,0.0741119,0.0143869,-0.0200701000000001,0.0629259000000001,0.000479199999999902,0.00665530000000003,0.0658535,0.0230537,-0.0302437,0.073406,-0.000118399999999963,-0.00201149999999994
"Ys0...47",-1.5,1,0.2,0.5,-1,0.988043,0.9233644,0.9021185,0.9329182,0.8780957,0.9876486,0.9142316,0.9002037,0.9000617,0.9217995,0.8732464,0.987984,0.9235012,0.9000906,0.9328341,0.8780193,0.0646786,0.0212458999999999,-0.0307997,0.0548225,0.0646786,0.0140279,-0.0217378,0.0548225,-0.00184390000000001,0.00721799999999995,0.0019859000000001,1.0140279,0.9093365,0.3479687,0.324808,1.012184,0.9111804,0.3234211,0.2905646,0.073417,0.0140279,-0.0217378,0.0485531,-0.00445490000000004,0.00721799999999995,0.0644828,0.0234106000000001,-0.0327435,0.0548148000000001,-1.74000000000563e-05,-0.00216470000000013
"Ys0...48",-1.5,1,0.2,1,-1,0.9881884,0.9243766,0.9029974,0.9352468,0.8959107,0.9877904,0.9148031,0.9009778,0.900847,0.9236095,0.8870841,0.9881272,0.9244951,0.9008609,0.9351447,0.8958123,0.0638118,0.0213792,-0.0322494000000001,0.0393361000000001,0.0638118,0.0138252999999999,-0.0227625,0.0393361000000001,-0.00193299999999996,0.00755390000000011,0.00206380000000006,1.0138253,0.9105513,0.3450394,0.3216406,1.0118923,0.9124843,0.3166872,0.2822874,0.0729873,0.0138252999999999,-0.0227625,0.0365253999999999,-0.0084285999999999,0.00755390000000011,0.0636321,0.0236342,-0.0342838000000001,0.0393324,-3.71999999999595e-05,-0.00225500000000001
"Ys0...49",-1.5,1,0.2,1.5,-1,0.9882755,0.924989,0.9035383,0.9366719,0.9088819,0.9878726,0.9151488,0.9014683,0.9013394,0.924714,0.8971763,0.9882181,0.9251121,0.9013358,0.9365816,0.9087756,0.0632865,0.0214506999999999,-0.0331336,0.02779,0.0632865,0.0136805,-0.0233746,0.02779,-0.00198880000000001,0.00777019999999995,0.0021177,1.0136805,0.9113085,0.3432451,0.3197244,1.0116917,0.9132973,0.3125607,0.2772282,0.0727238,0.0136805,-0.0233746,0.0275377,-0.0113027,0.00777019999999995,0.063106,0.0237763,-0.0352458,0.027806,-4.89000000000184e-05,-0.00232560000000004
"Ys0...50",-1.5,1,0.75,-1.5,-1,NA,NA,NA,0.9013199,0.7831707,NA,NA,0.8896015,NA,0.8972895,0.7994791,0.9860295,0.9098122,0.8897603,0.9014528,0.7830159,NA,NA,NA,0.1181492,NA,NA,NA,0.1181492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0978104,NA,NA,0.0762173,0.0200519,-0.0116925000000001,0.1184369,NA,NA
"Ys0...51",-1.5,1,0.75,-1,-1,NA,NA,NA,0.9142869,0.8054674,NA,NA,0.8939338,NA,0.9073788,0.8167884,0.9868357,0.9154726,0.8941573,0.9144897,0.8054215,NA,NA,NA,0.1088195,NA,NA,NA,0.1088195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0905904000000001,NA,NA,0.0713631,0.0213152999999999,-0.0203323999999999,0.1090682,NA,NA
"Ys0...52",-1.5,1,0.75,-0.5,-1,NA,NA,NA,0.9232104,0.8305856,NA,NA,0.8969114,NA,0.9143309,0.8362375,0.987373,0.9193276,0.8971338,0.9233744,0.8306243,NA,NA,NA,0.0926248,NA,NA,NA,0.0926248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0780934,NA,NA,0.0680453999999999,0.0221938,-0.0262406000000001,0.0927501000000001,NA,NA
"Ys0...53",-1.5,1,0.75,0,-1,NA,NA,NA,0.9290603,0.8558182,NA,NA,0.8989128,NA,0.9188563,0.8559377,0.9877257,0.92187,0.8990814,0.9292703,0.8556191,NA,NA,NA,0.0732421,NA,NA,NA,0.0732421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0629185999999999,NA,NA,0.0658557000000001,0.0227885999999999,-0.0301889,0.0736512,NA,NA
"Ys0...54",-1.5,1,0.75,0.5,-1,NA,NA,NA,0.9327633,0.8781149,NA,NA,0.9001456,NA,0.9217279,0.873247,0.9879547,0.9234484,0.900316,0.9330155,0.8780247,NA,NA,NA,0.0546483999999999,NA,NA,NA,0.0546483999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0484809,NA,NA,0.0645063,0.0231323999999999,-0.0326995,0.0549908,NA,NA
"Ys0...55",-1.5,1,0.75,1,-1,NA,NA,NA,0.9351086,0.8958715,NA,NA,0.9009306,NA,0.9235545,0.887026,0.9880983,0.9244587,0.9010903,0.9353472,0.895891,NA,NA,NA,0.0392370999999999,NA,NA,NA,0.0392370999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0365285,NA,NA,0.0636396,0.0233684,-0.0342569,0.0394562000000001,NA,NA
"Ys0...56",-1.5,1,0.75,1.5,-1,NA,NA,NA,0.9365541,0.9088474,NA,NA,0.9014115,NA,0.9246675,0.8971528,0.988191,0.9250938,0.9015775,0.9367844,0.9088893,NA,NA,NA,0.0277067,NA,NA,NA,0.0277067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0275147,NA,NA,0.0630972000000001,0.0235162999999999,-0.0352068999999999,0.0278951,NA,NA
"Ys0...57",-1.5,1,-0.75,-1.5,-0.5,0.9870228,0.9191233,0.9131682,0.9229874,0.8354449,0.9871385,0.9173777,0.9147657,0.9145611,0.9206841,0.8444146,0.9870061,0.9192602,0.9146796,0.9228402,0.8355668,0.0678995,0.00595509999999999,-0.00981920000000003,0.0875425,0.0678995,0.00261199999999995,-0.00612299999999999,0.0875425,-0.000353099999999995,0.00334310000000004,0.000557699999999994,1.002612,0.9165113,0.3313556,0.326998,1.0022589,0.9168644,0.3210833,0.312657,0.0697608000000001,0.00261199999999995,-0.00612299999999999,0.0762695,0.00885399999999992,0.00334310000000004,0.0677459,0.00458059999999993,-0.00816059999999996,0.0872733999999999,0.000138599999999989,0.00137450000000006
"Ys0...58",-1.5,1,-0.75,-1,-0.5,0.9875201,0.9231843,0.9154955,0.9324237,0.8515833,0.9878037,0.9201301,0.9181706,0.917996,0.928553,0.8579288,0.9874971,0.9233016,0.9180822,0.9323056,0.8517405,0.0643358000000001,0.00768879999999994,-0.0169281999999999,0.0808403999999999,0.0643358000000001,0.0019595,-0.0105569999999999,0.0808403999999999,-0.000641900000000084,0.00572929999999994,0.000816499999999998,1.0019595,0.9212248,0.3183849,0.3133712,1.0013176,0.9218667,0.2924743,0.2780466,0.0676736,0.0019595,-0.0105569999999999,0.0706241999999999,0.00606190000000006,0.00572929999999994,0.0641955000000001,0.00521939999999999,-0.0142234,0.0805650999999999,0.000180199999999964,0.00246939999999995
"Ys0...59",-1.5,1,-0.75,-0.5,-0.5,0.9878512,0.9259403,0.9171016,0.9388562,0.8699403,0.988265,0.9220352,0.9205109,0.9203428,0.9339829,0.8732206,0.9878327,0.9260866,0.9204325,0.9387957,0.8699726,0.0619109,0.00883870000000009,-0.0217546000000001,0.0689159,0.0619109,0.00152430000000003,-0.0136400999999999,0.0689159,-0.000800100000000081,0.00731440000000005,0.000968200000000086,1.0015243,0.924416,0.3094784,0.304049,1.0007242,0.9252161,0.2728352,0.2543218,0.0662297999999999,0.00152430000000003,-0.0136400999999999,0.0607622999999999,0.00286650000000011,0.00731440000000005,0.0617461,0.0056541,-0.0183632,0.0688231,5.08000000000175e-05,0.00318460000000009
"Ys0...60",-1.5,1,-0.75,0,-0.5,0.9880793,0.9277773,0.9181412,0.9431214,0.888351,0.9885668,0.9232662,0.9220453,0.9218987,0.9375584,0.8884681,0.9880454,0.9279084,0.9219664,0.9430395,0.8883564,0.060302,0.00963610000000004,-0.0249802,0.0547704,0.060302,0.00122090000000008,-0.0156597000000001,0.0547704,-0.000905299999999998,0.00841519999999996,0.00105189999999999,1.0012209,0.9265564,0.303645,0.297913,1.0003156,0.9274617,0.2598631,0.2386404,0.0653005999999999,0.00122090000000008,-0.0156597000000001,0.0490903,-0.000370399999999993,0.00841519999999996,0.060137,0.005942,-0.0210731000000001,0.0546831,3.93000000000754e-05,0.00369410000000003
"Ys0...61",-1.5,1,-0.75,0.5,-0.5,0.9882224,0.9289436,0.9188016,0.9458255,0.9044894,0.9887601,0.9240645,0.923034,0.922873,0.939815,0.9019823,0.9881862,0.9290822,0.9229335,0.9457522,0.9045301,0.0592788,0.010142,-0.0270239,0.0413361,0.0592788,0.00103049999999993,-0.0169419999999999,0.0413361,-0.000970400000000038,0.00911150000000005,0.0011314,1.0010305,0.9279131,0.2998934,0.2939838,1.0000601,0.9288835,0.2516715,0.228719,0.0646956000000001,0.00103049999999993,-0.0169419999999999,0.0378326999999999,-0.00304480000000007,0.00911150000000005,0.059104,0.00614870000000001,-0.0228187000000001,0.0412221,7.68999999999354e-05,0.00399329999999998
"Ys0...62",-1.5,1,-0.75,1,-0.5,0.9883098,0.9296654,0.9192172,0.9475213,0.9174464,0.9888871,0.9245649,0.9236369,0.9234864,0.9412224,0.9127804,0.9882736,0.9298005,0.9235386,0.9474362,0.9174403,0.0586444,0.0104482,-0.0283041000000001,0.0300749,0.0586444,0.00092800000000004,-0.017736,0.0300749,-0.0010479000000001,0.00952019999999998,0.00119840000000004,1.000928,0.9287374,0.2975679,0.2915394,0.9998801,0.9297853,0.2465475,0.2225126,0.0643222,0.00092800000000004,-0.017736,0.028442,-0.00524329999999995,0.00952019999999998,0.0584730999999999,0.00626190000000004,-0.0238976,0.0299959,3.01000000000329e-05,0.00418629999999998
"Ys0...63",-1.5,1,-0.75,1.5,-0.5,0.9883624,0.9301192,0.9194833,0.9485575,0.92687,0.9889604,0.9248677,0.9240189,0.9238634,0.9420871,0.9206556,0.9883291,0.9302453,0.9239111,0.9484847,0.9268288,0.0582431999999999,0.0106359,-0.0290742000000001,0.0216875000000001,0.0582431999999999,0.000848799999999983,-0.0182237,0.0216875000000001,-0.00106340000000005,0.00978710000000005,0.00121890000000002,1.0008488,0.9292704,0.2961265,0.2900262,0.9997854,0.9303338,0.2434049,0.2187108,0.0640927,0.000848799999999983,-0.0182237,0.0214314999999999,-0.00681239999999994,0.00978710000000005,0.0580837999999999,0.00633420000000007,-0.0245736,0.0216559,-7.89999999994961e-06,0.00430169999999996
"Ys0...64",-1.5,1,-0.2,-1.5,-0.5,0.9870322,0.9190832,0.9142604,0.9229874,0.8354449,0.9871495,0.9173288,0.9147657,0.9146268,0.9206841,0.8444146,0.9870061,0.9192602,0.9146796,0.9228402,0.8355668,0.067949,0.00482280000000002,-0.00872700000000004,0.0875425,0.067949,0.00256310000000004,-0.00605730000000004,0.0875425,-0.000410000000000021,0.00225969999999998,0.000548900000000074,1.0025631,0.9165201,0.3314935,0.327176,1.0021531,0.9169301,0.3210176,0.312657,0.0698207,0.00256310000000004,-0.00605730000000004,0.0762695,0.00885239999999998,0.00225969999999998,0.0677459,0.00458059999999993,-0.00816059999999996,0.0872733999999999,0.000148000000000037,0.000242200000000081
"Ys0...65",-1.5,1,-0.2,-1,-0.5,0.987518,0.9231601,0.9173807,0.9324237,0.8515833,0.9878204,0.9200951,0.9181706,0.9180489,0.928553,0.8579288,0.9874971,0.9233016,0.9180822,0.9323056,0.8517405,0.0643579,0.00577939999999999,-0.0150429999999999,0.0808403999999999,0.0643579,0.00192450000000011,-0.0105041,0.0808403999999999,-0.000684000000000018,0.00385489999999988,0.00080570000000002,1.0019245,0.9212356,0.3184791,0.3134896,1.0012405,0.9219196,0.2924214,0.2780466,0.0677253,0.00192450000000011,-0.0105041,0.0706241999999999,0.00604309999999997,0.00385489999999988,0.0641955000000001,0.00521939999999999,-0.0142234,0.0805650999999999,0.000178099999999959,0.000560000000000005
"Ys0...66",-1.5,1,-0.2,-0.5,-0.5,0.9878507,0.9259478,0.9195256,0.9388562,0.8699403,0.9882806,0.9220086,0.9205109,0.9203777,0.9339829,0.8732206,0.9878327,0.9260866,0.9204325,0.9387957,0.8699726,0.0619029,0.00642219999999993,-0.0193306,0.0689159,0.0619029,0.00149769999999994,-0.0136052,0.0689159,-0.000800899999999993,0.0049245,0.000934100000000049,1.0014977,0.9244501,0.3095241,0.3040872,1.0006968,0.925251,0.2728003,0.2543218,0.066272,0.00149769999999994,-0.0136052,0.0607622999999999,0.00285040000000003,0.0049245,0.0617461,0.0056541,-0.0183632,0.0688231,5.02999999999476e-05,0.000768099999999938
"Ys0...67",-1.5,1,-0.2,0,-0.5,0.9880762,0.9278047,0.9209326,0.9431214,0.888351,0.9885794,0.923239,0.9220453,0.9219082,0.9375584,0.8884681,0.9880454,0.9279084,0.9219664,0.9430395,0.8883564,0.0602714999999999,0.00687210000000005,-0.0221888,0.0547704,0.0602714999999999,0.00119370000000008,-0.0156502000000001,0.0547704,-0.000860199999999978,0.00567839999999997,0.000997299999999979,1.0011937,0.926611,0.303672,0.2979126,1.0003335,0.9274712,0.2598536,0.2386404,0.0653404,0.00119370000000008,-0.0156502000000001,0.0490903,-0.000386100000000056,0.00567839999999997,0.060137,0.005942,-0.0210731000000001,0.0546831,3.62000000000418e-05,0.000930100000000045
"Ys0...68",-1.5,1,-0.2,0.5,-0.5,0.988209,0.9289605,0.9218111,0.9458255,0.9044894,0.9887723,0.9240417,0.923034,0.9228853,0.939815,0.9019823,0.9881862,0.9290822,0.9229335,0.9457522,0.9045301,0.0592485,0.00714939999999997,-0.0240144,0.0413361,0.0592485,0.00100769999999994,-0.0169296999999999,0.0413361,-0.000943000000000027,0.00614170000000003,0.00109170000000003,1.0010077,0.9279528,0.2999221,0.2939956,1.0000647,0.9288958,0.2516592,0.228719,0.0647306000000001,0.00100769999999994,-0.0169296999999999,0.0378326999999999,-0.00307040000000003,0.00614170000000003,0.059104,0.00614870000000001,-0.0228187000000001,0.0412221,6.34999999999941e-05,0.00100069999999997
"Ys0...69",-1.5,1,-0.2,1,-0.5,0.9882976,0.9296908,0.9223639,0.9475213,0.9174464,0.9889015,0.9245385,0.9236369,0.9234909,0.9412224,0.9127804,0.9882736,0.9298005,0.9235386,0.9474362,0.9174403,0.0586068,0.00732690000000003,-0.0251574,0.0300749,0.0586068,0.000901600000000058,-0.0177315,0.0300749,-0.00100060000000002,0.00642529999999997,0.0011466,1.0009016,0.9287892,0.2975953,0.2915414,0.999901,0.9297898,0.246543,0.2225126,0.0643629999999999,0.000901600000000058,-0.0177315,0.028442,-0.00526989999999994,0.00642529999999997,0.0584730999999999,0.00626190000000004,-0.0238976,0.0299959,1.79000000000151e-05,0.00106499999999998
"Ys0...70",-1.5,1,-0.2,1.5,-0.5,0.9883484,0.9301248,0.922716,0.9485575,0.92687,0.9889768,0.9248387,0.9240189,0.9238704,0.9420871,0.9206556,0.9883291,0.9302453,0.9239111,0.9484847,0.9268288,0.0582236,0.00740879999999999,-0.0258415000000001,0.0216875000000001,0.0582236,0.000819800000000037,-0.0182167,0.0216875000000001,-0.00103580000000014,0.00658899999999996,0.00118430000000014,1.0008198,0.929305,0.2961789,0.290073,0.999784,0.9303408,0.2433979,0.2187108,0.0641381,0.000819800000000037,-0.0182167,0.0214314999999999,-0.00684279999999993,0.00658899999999996,0.0580837999999999,0.00633420000000007,-0.0245736,0.0216559,-2.18999999999081e-05,0.00107459999999993
"Ys0...71",-1.5,1,0.2,-1.5,-0.5,0.9870443,0.9190864,0.9150314,0.9229874,0.8354449,0.9871458,0.9173441,0.9147657,0.9146227,0.9206841,0.8444146,0.9870061,0.9192602,0.9146796,0.9228402,0.8355668,0.0679579,0.00405499999999992,-0.00795599999999996,0.0875425,0.0679579,0.00257839999999998,-0.00606139999999999,0.0875425,-0.000418000000000029,0.00147659999999994,0.000561000000000034,1.0025784,0.916508,0.3314597,0.327139,1.0021604,0.916926,0.3210217,0.312657,0.0698017,0.00257839999999998,-0.00606139999999999,0.0762695,0.00886819999999999,0.00147659999999994,0.0677459,0.00458059999999993,-0.00816059999999996,0.0872733999999999,0.000160099999999996,-0.000525600000000015
"Ys0...72",-1.5,1,0.2,-1,-0.5,0.9875424,0.9231873,0.9187215,0.9324237,0.8515833,0.9878146,0.920105,0.9181706,0.9180396,0.928553,0.8579288,0.9874971,0.9233016,0.9180822,0.9323056,0.8517405,0.0643551,0.00446580000000008,-0.0137022,0.0808403999999999,0.0643551,0.0019344,-0.0105134,0.0808403999999999,-0.000657399999999919,0.00253140000000007,0.000788399999999911,1.0019344,0.9212529,0.3184321,0.3134154,1.001277,0.9219103,0.2924307,0.2780466,0.0677096,0.0019344,-0.0105134,0.0706241999999999,0.00607330000000006,0.00253140000000007,0.0641955000000001,0.00521939999999999,-0.0142234,0.0805650999999999,0.000202499999999994,-0.00075359999999991
