"","X","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"498",114,1.5,0.75,-0.75,-1,0.00445019999999985,-0.0123196,-0.000111500000000042,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"499",115,1.5,0.75,-0.75,1,0.0110764999999999,0.00690559999999996,-1.24000000001345e-05,2,4,3,1,2,4,3,1,1,4,3,2,2,4,3,1
"500",116,1.5,0.75,-0.75,1.5,0.0121463000000001,0.00945070000000003,-0.000101000000000018,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"501",117,1.5,0.75,-0.2,-1.5,0.00217439999999991,-0.0157276000000001,-0.000229599999999941,1,4,3,2,1,4,3,2,1,4,2,3,1,4,3,2
"502",118,1.5,0.75,-0.2,-1,0.0044730999999999,-0.0124015999999999,-0.000196599999999991,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"503",119,1.5,0.75,-0.2,1,0.0110351000000001,0.00682769999999999,-0.000113900000000111,2,4,3,1,2,4,3,1,1,4,3,2,2,4,3,1
"504",120,1.5,0.75,-0.2,1.5,0.0119805999999999,0.00938660000000002,-0.000170299999999957,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"505",121,1.5,0.75,0.2,-1.5,0.00220500000000001,-0.0156511,-8.84999999999359e-05,1,4,3,2,1,4,3,2,1,4,2,3,1,4,3,2
"506",122,1.5,0.75,0.2,-1,0.00458740000000013,-0.0123175,-1.25000000000819e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"507",123,1.5,0.75,0.2,1,0.0113987999999998,0.00698310000000002,4.77999999999312e-05,2,4,3,1,2,4,3,1,1,4,3,2,2,4,3,1
"508",124,1.5,0.75,0.2,1.5,0.0124262999999999,0.00955680000000003,1.02000000000713e-05,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
"509",125,1.5,0.75,0.75,-1.5,0.00222520000000015,-0.0155396999999999,-3.79999999988723e-06,1,4,3,2,1,4,3,2,1,4,2,3,1,4,3,2
"510",126,1.5,0.75,0.75,-1,0.00454509999999986,-0.0122906,5.94999999999901e-05,2,4,3,1,2,4,3,1,1,4,2,3,2,4,3,1
"511",127,1.5,0.75,0.75,1,0.0112027999999998,0.00697199999999998,-4.70000000007964e-06,2,4,3,1,2,4,3,1,1,4,3,2,2,4,3,1
"512",128,1.5,0.75,0.75,1.5,0.0122324,0.0095655,-2.90000000002788e-06,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1
