"","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"105",-0.5,-1,0.2,-1.5,-0.0100425974803522,-0.263883993217166,-0.00118852210290754,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"106",-0.5,-1,0.2,-1,-0.0298495799553371,-0.207526140397568,-0.00163410386047547,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"107",-0.5,-1,0.2,1,-0.0653455815017914,0.176982412138796,-0.00216464498061875,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"108",-0.5,-1,0.2,1.5,-0.0666590572076289,0.224496437504591,-0.00216778487483671,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"109",-0.5,-1,0.75,-1.5,-0.00976817101070138,-0.263525386750427,-0.00047783865001616,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"110",-0.5,-1,0.75,-1,-0.0299311709068961,-0.207647734793094,-0.00105214816687171,4,1,3,2,4,1,2,3,4,1,2,3,4,1,3,2
"111",-0.5,-1,0.75,1,-0.0655452740611571,0.176919630886659,-0.00165565751038077,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"112",-0.5,-1,0.75,1.5,-0.0669824595914861,0.224430979908348,-0.0017677586325755,4,1,2,3,4,1,2,3,4,1,2,3,4,1,3,2
"113",-0.5,0,-0.75,-1.5,0,0.0953830712083819,0.00044244164974705,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"114",-0.5,0,-0.75,-1,4.44089209850063e-16,0.176986016592515,0.000171173507639732,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"115",-0.5,0,-0.75,1,0,0.329041600918265,-0.00011215624324068,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"116",-0.5,0,-0.75,1.5,0,0.343613022517841,-0.000532046284692722,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"117",-0.5,0,-0.2,-1.5,0,0.0950393884902163,0.000817580874218571,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"118",-0.5,0,-0.2,-1,-4.44089209850063e-16,0.176735972360669,0.000584778350265935,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"119",-0.5,0,-0.2,1,0,0.32890223642357,0.000163528200681107,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"120",-0.5,0,-0.2,1.5,4.44089209850063e-16,0.34361995217525,9.78198162271404e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"121",-0.5,0,0.2,-1.5,0,0.0953381681457652,-0.00195044408831135,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"122",-0.5,0,0.2,-1,-4.44089209850063e-16,0.177070647800503,-0.00238500750942361,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"123",-0.5,0,0.2,1,-4.44089209850063e-16,0.328724004658927,-0.00281679582628369,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"124",-0.5,0,0.2,1.5,-4.44089209850063e-16,0.343104971106979,-0.00304855223764733,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"125",-0.5,0,0.75,-1.5,0,0.0956218961180788,-0.000970792938784104,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"126",-0.5,0,0.75,-1,4.44089209850063e-16,0.177212528676006,-0.00130234718846411,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"127",-0.5,0,0.75,1,0,0.328758140485122,-0.00211048267389158,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"128",-0.5,0,0.75,1.5,-4.44089209850063e-16,0.343223529412431,-0.00240510908643143,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"129",-0.5,1,-0.75,-1.5,0.0100797048432311,0.454421743035393,0.000332832533368244,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"130",-0.5,1,-0.75,-1,0.0296599438012288,0.560837203420558,-0.000163117635685772,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"131",-0.5,1,-0.75,1,0.0648143507506411,0.480748418271066,-0.000455837055323371,4,2,1,3,4,1,2,3,4,1,2,3,4,1,2,3
"132",-0.5,1,-0.75,1.5,0.0661910609882135,0.462652559069993,-0.00085553281402051,4,2,1,3,4,1,2,3,4,1,2,3,4,1,2,3
"133",-0.5,1,-0.2,-1.5,0.0101984241811968,0.454206333644565,0.000875665011433657,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"134",-0.5,1,-0.2,-1,0.0299361714894539,0.56071419236261,0.00045002875847544,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"135",-0.5,1,-0.2,1,0.0649051024723564,0.480560425103395,-0.000109072933411891,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"136",-0.5,1,-0.2,1.5,0.0664142763002484,0.462539116932746,-0.000170843342422788,4,2,1,3,4,1,2,3,4,1,2,3,4,1,2,3
"137",-0.5,1,0.2,-1.5,0.0100425974803513,0.454560329508696,-0.00271236607371428,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"138",-0.5,1,0.2,-1,0.0298495799553367,0.561667435998574,-0.0031359111583722,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"139",-0.5,1,0.2,1,0.0653455815017914,0.480465597179059,-0.00346894667194819,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"140",-0.5,1,0.2,1.5,0.0666590572076284,0.461713504709366,-0.00392931960045662,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"141",-0.5,1,0.75,-1.5,0.00976817101070049,0.454769178986584,-0.00146374722755427,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"142",-0.5,1,0.75,-1,0.0299311709068961,0.562072792145107,-0.00155254621005696,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"143",-0.5,1,0.75,1,0.0655452740611562,0.480596650083583,-0.00256530783740372,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"144",-0.5,1,0.75,1.5,0.0669824595914861,0.462016078916514,-0.00304245954028692,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"145",-0.5,1.5,-0.75,-1.5,0.0151195572648462,0.633941078948899,0.000278027975180617,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"146",-0.5,1.5,-0.75,-1,0.0444899157018437,0.75276279683458,-0.000330263207347858,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"147",-0.5,1.5,-0.75,1,0.0972215261259617,0.556601826947468,-0.000627677461364051,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"148",-0.5,1.5,-0.75,1.5,0.0992865914823211,0.522172327346071,-0.00101727607868263,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"149",-0.5,1.5,-0.2,-1.5,0.0152976362717947,0.633789806221741,0.000904707080042755,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"150",-0.5,1.5,-0.2,-1,0.0449042572341813,0.75270330236358,0.000382653962580637,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"151",-0.5,1.5,-0.2,1,0.0973576537085341,0.556389519443308,-0.000245373500456836,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
"152",-0.5,1.5,-0.2,1.5,0.0996214144503744,0.521998699311496,-0.000305174921747309,4,2,1,3,4,1,2,3,4,1,2,3,4,2,1,3
