"","a1","g6","rho","beta2","g2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...586",0.5,1,0.75,0.5,1.5,0.9898794,0.973926,0.9738348,0.9634048,0.9154416,0.9950245,0.9848921,0.9829208,0.9829031,0.9765159,0.9200255,0.9899446,0.9738448,0.9829003,0.9634622,0.9154077,0.0159534,9.1199999999958e-05,0.0104300000000001,0.0479632,0.0159534,0.00197130000000001,0.00638720000000004,0.0479632,0.00216269999999996,-0.00188010000000005,0.00214499999999995,0.9980287,0.9719547,0.0643741999999997,0.0643741999999997,0.995866,0.969792,0.081162,0.081162,0.0101323999999999,0.00197130000000001,0.00638720000000004,0.0564903999999999,-0.000561199999999928,-0.00188010000000005,0.0160998,-0.00905549999999999,0.0194380999999999,0.0480545,-9.90999999999076e-05,0.00914669999999995
"Ys0...587",0.5,1,0.75,1,1.5,0.9899503,0.9740163,0.9741586,0.9634337,0.9293075,0.9950252,0.9853245,0.9834515,0.9833838,0.9770661,0.9387721,0.9899392,0.9740022,0.9834616,0.9635508,0.9293436,0.015934,-0.00014230000000004,0.0107249,0.0341262,0.015934,0.00187300000000001,0.00631769999999998,0.0341262,0.0023919,-0.00201530000000005,0.0023242,0.998127,0.9721433,0.0624479999999998,0.0624479999999998,0.9957351,0.9697514,0.0791002,0.0791002,0.00970070000000001,0.00187300000000001,0.00631769999999998,0.0382940000000001,0.00438969999999994,-0.00201530000000005,0.015937,-0.00945940000000001,0.0199108,0.0342072,4.7200000000025e-05,0.00931709999999997
"Ys0...588",0.5,1,0.75,1.5,1.5,0.9899343,0.9739903,0.9742199,0.9634434,0.9352759,0.9950505,0.9855025,0.9837215,0.9837186,0.9772505,0.9484932,0.9899873,0.9740105,0.9837318,0.9635376,0.9353134,0.0159440000000001,-0.000229600000000052,0.0107765000000001,0.0281674999999999,0.0159440000000001,0.00178099999999992,0.00646809999999998,0.0281674999999999,0.00229780000000013,-0.00201059999999997,0.0022949000000001,0.998219,0.9722093,0.0615519999999999,0.0615519999999999,0.9959212,0.9699115,0.0780617999999997,0.0780617999999997,0.009548,0.00178099999999992,0.00646809999999998,0.0287573,0.00810110000000008,-0.00201059999999997,0.0159768,-0.00972130000000004,0.0201942000000001,0.0282242,-1.55000000000571e-05,0.00949169999999999
"Ys0...589",1.5,1,-0.75,-1.5,-1.5,NA,NA,NA,0.8947263,0.4448185,NA,NA,0.9019863,NA,0.8821713,0.4718753,0.9706578,0.8912149,0.9016903,0.8946931,0.4446136,NA,NA,NA,0.4499078,NA,NA,NA,0.4499078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.410296,NA,NA,0.0794429,-0.0104753999999999,0.00699719999999993,0.4500795,NA,NA
"Ys0...590",1.5,1,-0.75,-1,-1.5,NA,NA,NA,0.9310829,0.5284407,NA,NA,0.9422213,NA,0.9107029,0.5544083,0.9876579,0.9425996,0.9421625,0.9309572,0.5283782,NA,NA,NA,0.4026422,NA,NA,NA,0.4026422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3562946,NA,NA,0.0450583,0.000437099999999968,0.0112053,0.402579,NA,NA
"Ys0...591",1.5,1,-0.75,-0.5,-1.5,NA,NA,NA,0.9498503,0.627599,NA,NA,0.9634831,NA,0.9258661,0.6433419,0.993412,0.9691203,0.9634987,0.9498247,0.6272432,NA,NA,NA,0.3222513,NA,NA,NA,0.3222513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2825242,NA,NA,0.0242916999999999,0.0056216,0.0136740000000001,0.3225815,NA,NA
"Ys0...592",1.5,1,-0.75,0,-1.5,NA,NA,NA,0.9584713,0.7265078,NA,NA,0.9734073,NA,0.9328891,0.726623,0.995106,0.9811995,0.9733812,0.9583973,0.7265014,NA,NA,NA,0.2319635,NA,NA,NA,0.2319635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2062661,NA,NA,0.0139065,0.00781830000000006,0.0149838999999999,0.2318959,NA,NA
"Ys0...593",1.5,1,-0.75,0.5,-1.5,NA,NA,NA,0.9617662,0.8104573,NA,NA,0.9775636,NA,0.9358826,0.7940535,0.9954373,0.9860214,0.9775684,0.9618176,0.8101361,NA,NA,NA,0.1513089,NA,NA,NA,0.1513089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1418291,NA,NA,0.00941589999999992,0.00845300000000004,0.0157508,0.1516815,NA,NA
"Ys0...594",1.5,1,-0.75,1,-1.5,NA,NA,NA,0.9629733,0.8699976,NA,NA,0.9793348,NA,0.9370307,0.8412553,0.9955055,0.9876425,0.9792979,0.9630378,0.8698401,NA,NA,NA,0.0929757,NA,NA,NA,0.0929757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0957754,NA,NA,0.00786300000000006,0.00834459999999992,0.0162601,0.0931977,NA,NA
"Ys0...595",1.5,1,-0.75,1.5,-1.5,NA,NA,NA,0.9633505,0.9062153,NA,NA,0.9799287,NA,0.937561,0.8698395,0.9955405,0.9882513,0.9799245,0.9633128,0.9061859,NA,NA,NA,0.0571352000000001,NA,NA,NA,0.0571352000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0677215,NA,NA,0.0072892,0.00832680000000008,0.0166117,0.0571269,NA,NA
"Ys0...596",1.5,1,-0.2,-1.5,-1.5,0.9705618,0.8912154,0.9001056,0.8946728,0.4446907,0.971893,0.8856668,0.9017731,0.9018362,0.8822116,0.4716465,0.9705017,0.8910497,0.9017058,0.8947033,0.4444824,0.0793464,-0.00889019999999996,0.0054327999999999,0.4499821,0.0793464,-0.0161063,0.0196246,0.4499821,-0.00697570000000003,0.00721610000000006,0.00691260000000005,1.0126489,0.9073217,0.4251202,0.4251202,1.0196246,0.9142974,0.4319044,0.4319044,0.0862262,-0.0161063,0.0196246,0.4105651,0.0256246000000001,0.00721610000000006,0.0794520000000001,-0.0106561000000001,0.00700250000000002,0.4502209,-0.000148199999999987,0.0017659000000001
"Ys0...597",1.5,1,-0.2,-1,-1.5,0.9875499,0.9424067,0.9394513,0.9308813,0.5281873,0.9858029,0.9333704,0.9421081,0.9420746,0.9107467,0.5542392,0.9875286,0.9423354,0.9421243,0.9309133,0.528136,0.0451431999999999,0.00295540000000005,0.00856999999999997,0.402694,0.0451431999999999,-0.00873769999999996,0.0313279,0.402694,-0.0110648,0.0116931,0.0110983,1.0087377,0.9511444,0.2487444,0.2484458,1.0198025,0.9622092,0.2943574,0.2943574,0.0524325,-0.00873769999999996,0.0313279,0.3565075,0.0277989,0.0116931,0.0451931999999999,0.00021110000000002,0.011211,0.4027773,-2.99999999999745e-05,0.00274430000000003
"Ys0...598",1.5,1,-0.2,-0.5,-1.5,0.9934189,0.9691179,0.9602192,0.9497827,0.6273843,0.9907446,0.9583195,0.9633561,0.9634164,0.9257544,0.6431888,0.993419,0.9690146,0.9634266,0.9498164,0.6273607,0.024301,0.00889869999999993,0.0104365000000001,0.3223984,0.024301,-0.00503660000000006,0.037662,0.3223984,-0.0132901999999999,0.0139353,0.0132299,1.0050366,0.9741545,0.150887,0.1451252,1.0183268,0.9874447,0.2216584,0.2216584,0.0324251,-0.00503660000000006,0.037662,0.2825656,0.0184788,0.0139353,0.0244044000000001,0.00558799999999993,0.0136102,0.3224557,-2.37000000000709e-05,0.0033107
"Ys0...599",1.5,1,-0.2,0,-1.5,0.9950759,0.9812118,0.9699492,0.9584229,0.7268147,0.99228,0.9697841,0.9733918,0.973352,0.9328776,0.7265735,0.9950553,0.9811813,0.9734277,0.958397,0.7265001,0.0138641,0.0112626,0.0115263,0.2316082,0.0138641,-0.00360769999999999,0.0404744,0.2316082,-0.0140778,0.0148703,0.0141176000000001,1.0036077,0.9848195,0.1058282,0.0980081999999999,1.0176855,0.9988973,0.1875408,0.1875408,0.0224959,-0.00360769999999999,0.0404744,0.2063041,0.00255469999999991,0.0148703,0.0138739999999999,0.00775360000000003,0.0150307,0.2318969,-0.000294000000000016,0.00350899999999998
"Ys0...600",1.5,1,-0.2,0.5,-1.5,0.9954468,0.9859301,0.9741124,0.9615979,0.8102675,0.9926641,0.974391,0.9776135,0.9775069,0.9357618,0.7941506,0.995423,0.9859864,0.9776143,0.9617888,0.8100923,0.00951669999999993,0.0118177,0.0125145,0.1513304,0.00951669999999993,-0.00322250000000002,0.0417451,0.1513304,-0.0141903999999999,0.0150402000000001,0.014297,1.0032225,0.9891526,0.0876744000000002,0.0793578000000001,1.0174129,1.003343,0.1734626,0.1734626,0.0182731,-0.00322250000000002,0.0417451,0.1416112,-0.0133342000000001,0.0150402000000001,0.00943659999999991,0.00837209999999999,0.0158255,0.1516965,-0.000151400000000024,0.00344560000000005
"Ys0...601",1.5,1,-0.2,1,-1.5,0.9954778,0.9876831,0.9757944,0.9629974,0.8699728,0.9927387,0.9761166,0.9792353,0.9792429,0.9369697,0.8412331,0.9955151,0.987653,0.9792547,0.9629377,0.8699682,0.00779469999999993,0.0118887000000001,0.0127969999999999,0.0930246,0.00779469999999993,-0.00311870000000003,0.0422732,0.0930246,-0.0144687999999999,0.0150074000000001,0.0144612,1.0031187,0.9908018,0.0808483999999999,0.0724005999999999,1.0175875,1.0052706,0.1675748,0.1675748,0.0166221,-0.00311870000000003,0.0422732,0.0957366000000001,-0.0260006,0.0150074000000001,0.00786209999999998,0.00839829999999997,0.016317,0.0929695,-4.19000000000391e-05,0.00349040000000012
"Ys0...602",1.5,1,-0.2,1.5,-1.5,0.9955071,0.9882467,0.9763679,0.9633023,0.9061533,0.9927352,0.9766622,0.9799135,0.9798823,0.9372999,0.8697393,0.9955423,0.9882511,0.9798465,0.9633038,0.9060992,0.00726039999999994,0.0118788000000001,0.0130656,0.0571489999999999,0.00726039999999994,-0.00325129999999996,0.0425824,0.0571489999999999,-0.0143867,0.0151301,0.0144179,1.0032513,0.991498,0.0785154000000002,0.0701822000000002,1.017638,1.0058847,0.1656356,0.1656356,0.016073,-0.00325129999999996,0.0425824,0.0675606,-0.0336421000000001,0.0151301,0.00729119999999994,0.0084046000000001,0.0165426999999999,0.0572046,-8.93000000000699e-05,0.00347419999999998
"Ys0...603",1.5,1,0.2,-1.5,-1.5,0.9705534,0.8912076,0.903508,0.8946728,0.4446907,0.9718947,0.8856513,0.9017731,0.9018452,0.8822116,0.4716465,0.9705017,0.8910497,0.9017058,0.8947033,0.4444824,0.0793458,-0.0123004,0.00883519999999993,0.4499821,0.0793458,-0.0161218,0.0196336,0.4499821,-0.00697700000000012,0.00382139999999997,0.0069049000000001,1.0126566,0.9073294,0.4251512,0.4251512,1.0196336,0.9143064,0.4318864,0.4318864,0.0862434,-0.0161218,0.0196336,0.4105651,0.0256145,0.00382139999999997,0.0794520000000001,-0.0106561000000001,0.00700250000000002,0.4502209,-0.000156600000000007,-0.00164429999999993
"Ys0...604",1.5,1,0.2,-1,-1.5,0.9875702,0.9424127,0.9449162,0.9308813,0.5281873,0.9858048,0.9333886,0.9421081,0.9420557,0.9107467,0.5542392,0.9875286,0.9423354,0.9421243,0.9309133,0.528136,0.0451575,-0.00250349999999999,0.0140349,0.402694,0.0451575,-0.00871949999999999,0.031309,0.402694,-0.0110581000000001,0.006216,0.0111105,1.0087195,0.9511322,0.248702,0.2483974,1.0197776,0.9621903,0.2943952,0.2943952,0.0524162,-0.00871949999999999,0.031309,0.3565075,0.0278172999999999,0.006216,0.0451931999999999,0.00021110000000002,0.011211,0.4027773,-9.70000000000137e-06,-0.00271460000000001
"Ys0...605",1.5,1,0.2,-0.5,-1.5,0.9934315,0.9691264,0.9666833,0.9497827,0.6273843,0.9907492,0.9583344,0.9633561,0.9633804,0.9257544,0.6431888,0.993419,0.9690146,0.9634266,0.9498164,0.6273607,0.0243051,0.00244310000000003,0.0169006,0.3223984,0.0243051,-0.00502170000000002,0.037626,0.3223984,-0.0132606,0.00746480000000005,0.0132363,1.0050217,0.9741481,0.1508487,0.1450784,1.0182823,0.9874087,0.2217304,0.2217304,0.0324148,-0.00502170000000002,0.037626,0.2825656,0.0184868,0.00746480000000005,0.0244044000000001,0.00558799999999993,0.0136102,0.3224557,-1.11000000000416e-05,-0.0031448999999999
"Ys0...606",1.5,1,0.2,0,-1.5,0.995059,0.9811346,0.9767416,0.9584229,0.7268147,0.9922857,0.9698068,0.9733918,0.9732937,0.9328776,0.7265735,0.9950553,0.9811813,0.9734277,0.958397,0.7265001,0.0139244000000001,0.00439299999999998,0.0183187,0.2316082,0.0139244000000001,-0.00358500000000006,0.0404161000000001,0.2316082,-0.0141194,0.00797800000000004,0.0142175,1.003585,0.9847196,0.10586,0.0981172000000005,1.0177044,0.998839,0.1876574,0.1876574,0.0224789000000001,-0.00358500000000006,0.0404161000000001,0.2063041,0.00253209999999993,0.00797800000000004,0.0138739999999999,0.00775360000000003,0.0150307,0.2318969,-0.000310900000000003,-0.00336060000000005
"Ys0...607",1.5,1,0.2,0.5,-1.5,0.9954444,0.9858873,0.9810965,0.9617716,0.8103608,0.9926657,0.9743498,0.9775786,0.977496,0.9358552,0.7940538,0.9954279,0.9860013,0.9776106,0.9618234,0.8102196,0.00955709999999999,0.00479079999999998,0.0193249000000001,0.1514108,0.00955709999999999,-0.00322879999999992,0.0416408,0.1514108,-0.0142963,0.0080195999999999,0.0143789,1.0032288,0.9891161,0.0878344999999999,0.0795257999999999,1.0175251,1.0034124,0.1732976,0.1732976,0.0183158999999999,-0.00322879999999992,0.0416408,0.1418014,-0.0135282999999999,0.0080195999999999,0.00942660000000006,0.00839069999999997,0.0157872,0.1516038,-0.000124699999999978,-0.00359989999999999
"Ys0...608",1.5,1,0.2,1,-1.5,0.9954711,0.9876281,0.9827239,0.9628623,0.8701176,0.9927696,0.9760804,0.9792961,0.9792051,0.9369272,0.8412659,0.9955052,0.9876596,0.9792342,0.9629396,0.8699022,0.00784300000000004,0.00490420000000003,0.0198616,0.0927446999999999,0.00784300000000004,-0.00321570000000004,0.0422779000000001,0.0927446999999999,-0.0142964,0.00811990000000007,0.0143873999999999,1.0032157,0.9908438,0.0809150000000002,0.0725830000000002,1.0175121,1.0051402,0.1677354,0.1677354,0.0166892000000001,-0.00321570000000004,0.0422779000000001,0.0956612999999999,-0.0261502,0.00811990000000007,0.00784560000000001,0.00842539999999992,0.0162946,0.0930374,-0.000249500000000014,-0.00352119999999989
"Ys0...609",1.5,1,0.2,1.5,-1.5,0.9954811,0.9882451,0.9833315,0.9631807,0.9061305,0.9927732,0.9765921,0.9798884,0.9798843,0.9373584,0.8697971,0.99549,0.9882325,0.9798702,0.9633877,0.906169,0.00723600000000002,0.00491359999999996,0.0201508,0.0570502000000001,0.00723600000000002,-0.00329630000000003,0.0425259,0.0570502000000001,-0.0141652,0.00820989999999999,0.0141692999999999,1.0032963,0.9915414,0.0786823000000002,0.0703256000000002,1.0174615,1.0057066,0.1655146,0.1655146,0.0161811000000001,-0.00329630000000003,0.0425259,0.0675613,-0.0336255,0.00820989999999999,0.00725750000000003,0.00836229999999993,0.0164825000000001,0.0572187,2.9600000000074e-05,-0.00344869999999997
"Ys0...610",1.5,1,0.75,-1.5,-1.5,NA,NA,NA,0.8947552,0.4447408,NA,NA,0.9016303,NA,0.882217,0.4720188,0.9706161,0.8912134,0.9017185,0.8947104,0.4449358,NA,NA,NA,0.4500144,NA,NA,NA,0.4500144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4101982,NA,NA,0.0794026999999999,-0.0105050999999999,0.00700809999999996,0.4497746,NA,NA
"Ys0...611",1.5,1,0.75,-1,-1.5,NA,NA,NA,0.9310842,0.528469,NA,NA,0.9421624,NA,0.910863,0.5544247,0.9876084,0.9425573,0.9421348,0.9310935,0.5284927,NA,NA,NA,0.4026152,NA,NA,NA,0.4026152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3564383,NA,NA,0.0450511,0.000422499999999992,0.0110413,0.4026008,NA,NA
"Ys0...612",1.5,1,0.75,-0.5,-1.5,NA,NA,NA,0.9498629,0.6274351,NA,NA,0.9634059,NA,0.9258207,0.6432161,0.9934594,0.9691499,0.9634919,0.949817,0.6274792,NA,NA,NA,0.3224278,NA,NA,NA,0.3224278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2826046,NA,NA,0.0243095,0.00565800000000005,0.0136748999999999,0.3223378,NA,NA
"Ys0...613",1.5,1,0.75,0,-1.5,NA,NA,NA,0.9583533,0.7266133,NA,NA,0.9733985,NA,0.9328328,0.7265735,0.9950736,0.9812032,0.9734382,0.9584521,0.726708,NA,NA,NA,0.23174,NA,NA,NA,0.23174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2062593,NA,NA,0.0138703999999999,0.00776500000000002,0.0149861,0.2317441,NA,NA
"Ys0...614",1.5,1,0.75,0.5,-1.5,NA,NA,NA,0.9617479,0.8103882,NA,NA,0.9775792,NA,0.9359298,0.7942322,0.9954397,0.9860374,0.9776471,0.9617449,0.8103151,NA,NA,NA,0.1513597,NA,NA,NA,0.1513597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1416976,NA,NA,0.00940230000000009,0.00839029999999996,0.0159022,0.1514298,NA,NA
"Ys0...615",1.5,1,0.75,1,-1.5,NA,NA,NA,0.9629917,0.8699368,NA,NA,0.9792965,NA,0.9370346,0.8414038,0.9955418,0.987693,0.9792447,0.96303,0.8699159,NA,NA,NA,0.0930549000000001,NA,NA,NA,0.0930549000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0956308,NA,NA,0.00784879999999999,0.00844830000000008,0.0162146999999999,0.0931141000000001,NA,NA
"Ys0...616",1.5,1,0.75,1.5,-1.5,NA,NA,NA,0.9633226,0.9063026,NA,NA,0.9799205,NA,0.9374648,0.8698427,0.9955467,0.9882302,0.9798975,0.9633957,0.9061742,NA,NA,NA,0.0570200000000001,NA,NA,NA,0.0570200000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0676221,NA,NA,0.00731650000000006,0.00833269999999997,0.0165018,0.0572214999999999,NA,NA
"Ys0...617",1.5,1,-0.75,-1.5,-1,NA,NA,NA,0.9118209,0.4756393,NA,NA,0.9202065,NA,0.9030145,0.5046762,0.9759688,0.9153632,0.9200473,0.9116367,0.475586,NA,NA,NA,0.4361816,NA,NA,NA,0.4361816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3983383,NA,NA,0.0606055999999999,-0.00468409999999997,0.00841060000000005,0.4360507,NA,NA
"Ys0...618",1.5,1,-0.75,-1,-1,NA,NA,NA,0.9402889,0.5670224,NA,NA,0.9535617,NA,0.9266979,0.5921549,0.9895776,0.9556026,0.9534934,0.9401925,0.5668526,NA,NA,NA,0.3732665,NA,NA,NA,0.3732665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334543,NA,NA,0.033975,0.00210919999999992,0.0133009000000001,0.3733399,NA,NA
"Ys0...619",1.5,1,-0.75,-0.5,-1,NA,NA,NA,0.9541341,0.6682201,NA,NA,0.9704699,NA,0.9386592,0.6821371,0.9939851,0.9752398,0.9704316,0.9541501,0.6678068,NA,NA,NA,0.285914,NA,NA,NA,0.285914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2565221,NA,NA,0.0187453,0.00480820000000004,0.0162814999999999,0.2863433,NA,NA
"Ys0...620",1.5,1,-0.75,0,-1,NA,NA,NA,0.9602064,0.7627302,NA,NA,0.9781218,NA,0.944167,0.7625172,0.9951716,0.9837752,0.9782545,0.9601335,0.7625329,NA,NA,NA,0.1974762,NA,NA,NA,0.1974762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1816498,NA,NA,0.0113964000000001,0.00552069999999993,0.0181210000000001,0.1976006,NA,NA
"Ys0...621",1.5,1,-0.75,0.5,-1,NA,NA,NA,0.962397,0.837177,NA,NA,0.9814094,NA,0.9464322,0.8245156,0.9955114,0.9868841,0.9814036,0.9624171,0.8372073,NA,NA,NA,0.12522,NA,NA,NA,0.12522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1219166,NA,NA,0.0086273,0.0054805,0.0189865,0.1252098,NA,NA
"Ys0...622",1.5,1,-0.75,1,-1,NA,NA,NA,0.9632145,0.8869717,NA,NA,0.9826801,NA,0.9472999,0.8654941,0.9955195,0.9880157,0.9827052,0.9632202,0.8869708,NA,NA,NA,0.0762427999999999,NA,NA,NA,0.0762427999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0818057999999999,NA,NA,0.00750379999999995,0.00531050000000011,0.019485,0.0762494,NA,NA
"Ys0...623",1.5,1,-0.75,1.5,-1,NA,NA,NA,0.963409,0.9154536,NA,NA,0.9831994,NA,0.9476854,0.8890836,0.9955308,0.9884053,0.9831706,0.9634764,0.9154021,NA,NA,NA,0.0479554,NA,NA,NA,0.0479554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0586018,NA,NA,0.00712550000000001,0.00523470000000004,0.0196942,0.0480743,NA,NA
"Ys0...624",1.5,1,-0.2,-1.5,-1,0.9758725,0.9152892,0.9188427,0.9116771,0.4754993,0.9783526,0.9113878,0.9199436,0.9199848,0.9029092,0.5044667,0.975844,0.9152267,0.9198829,0.9117432,0.4753902,0.0605833,-0.00355349999999999,0.00716559999999999,0.4361778,0.0605833,-0.0085558,0.0170756000000001,0.4361778,-0.00490770000000007,0.00500230000000002,0.0048665,1.0085558,0.923845,0.3373372,0.3373372,1.0134635,0.9287527,0.354212,0.354212,0.0669648,-0.0085558,0.0170756000000001,0.3984425,0.0264873,0.00500230000000002,0.0606173000000001,-0.0046562,0.00813969999999997,0.436353,-8.06000000000417e-05,0.00110270000000001
"Ys0...625",1.5,1,-0.2,-1,-1,0.989497,0.9554352,0.9516553,0.9401266,0.5668868,0.9891314,0.9493695,0.9534049,0.9534985,0.9265467,0.5919225,0.9894892,0.9553702,0.9534404,0.94017,0.5666235,0.0340617999999999,0.00377990000000006,0.0115286999999999,0.3732398,0.0340617999999999,-0.00403540000000002,0.0269518000000001,0.3732398,-0.00760780000000005,0.00781530000000008,0.00751420000000003,1.0040354,0.9594706,0.1924209,0.1903906,1.0116432,0.9670784,0.2399096,0.2399096,0.0397619,-0.00403540000000002,0.0269518000000001,0.3346242,0.0254013,0.00781530000000008,0.034119,0.00192979999999998,0.0132704,0.3735465,-0.000255500000000075,0.00185010000000008
"Ys0...626",1.5,1,-0.2,-0.5,-1,0.9939881,0.9751928,0.9683669,0.9540975,0.6680516,0.9928255,0.9682835,0.9703649,0.9704392,0.938496,0.6819994,0.9939998,0.9751305,0.9704057,0.9541209,0.6679458,0.0187953000000001,0.00682589999999994,0.0142694,0.2860459,0.0187953000000001,-0.00208140000000001,0.0319431999999999,0.2860459,-0.00876650000000001,0.00890729999999995,0.00869220000000004,1.0020814,0.9772742,0.1178753,0.1130474,1.0108479,0.9860407,0.1821296,0.1821296,0.0245420000000001,-0.00208140000000001,0.0319431999999999,0.2564966,0.0151104000000001,0.00890729999999995,0.0188693,0.00472479999999997,0.0162848,0.2861751,-0.000117499999999882,0.00210109999999997
"Ys0...627",1.5,1,-0.2,0,-1,0.9952153,0.9836652,0.975954,0.9601245,0.7625116,0.9939212,0.9764908,0.9781549,0.9781695,0.9440557,0.7624418,0.9951961,0.9836657,0.9781038,0.9602109,0.762534,0.0115501,0.00771120000000003,0.0158294999999999,0.1976129,0.0115501,-0.00166410000000006,0.0341138,0.1976129,-0.00890899999999994,0.00937530000000009,0.00889439999999997,1.0016641,0.9853293,0.0851982999999999,0.079688,1.0105731,0.9942383,0.1555496,0.1555496,0.0174304,-0.00166410000000006,0.0341138,0.1816139,0.00122430000000007,0.00937530000000009,0.0115304000000001,0.00556190000000001,0.0178929,0.1976769,4.1600000000086e-05,0.00214930000000002
"Ys0...628",1.5,1,-0.2,0.5,-1,0.995486,0.9868748,0.9791907,0.9623196,0.837131,0.9941702,0.9798106,0.9813549,0.9813919,0.9463619,0.824283,0.9954785,0.9868419,0.9813119,0.9623452,0.837197,0.00861119999999993,0.00768410000000008,0.0168710999999999,0.1251886,0.00861119999999993,-0.00154430000000005,0.03503,0.1251886,-0.00893049999999995,0.00922840000000014,0.0088935,1.0015443,0.9884191,0.0721491,0.0666291999999999,1.0104748,0.9973496,0.1444924,0.1444924,0.0143596,-0.00154430000000005,0.03503,0.1220789,-0.0115322,0.00922840000000014,0.00863659999999999,0.00553000000000003,0.0189667,0.1251482,7.34999999999486e-05,0.00215410000000005
"Ys0...629",1.5,1,-0.2,1,-1,0.9955101,0.9879277,0.9805167,0.9631242,0.8869415,0.9942459,0.9809357,0.9826939,0.9826924,0.9472717,0.8654123,0.9955301,0.9880005,0.9826768,0.9631322,0.8868958,0.00758239999999999,0.00741099999999995,0.0173925,0.0761826999999999,0.00758239999999999,-0.00175820000000004,0.0354207,0.0761826999999999,-0.00885899999999995,0.00916919999999999,0.00886049999999994,1.0017582,0.9896859,0.0675070000000002,0.0622732000000003,1.0106172,0.9985449,0.1400718,0.1400718,0.0133102,-0.00175820000000004,0.0354207,0.0818594,-0.0202650000000001,0.00916919999999999,0.00752960000000003,0.00532369999999993,0.0195446,0.0762364,-6.57000000000574e-05,0.00208730000000001
"Ys0...630",1.5,1,-0.2,1.5,-1,0.9954974,0.988301,0.9810165,0.9634753,0.91531,0.9942588,0.9812961,0.9831837,0.9831419,0.9476112,0.8891421,0.9955309,0.9883391,0.98318,0.9634425,0.9153846,0.00719639999999999,0.00728450000000003,0.0175411999999999,0.0481653000000001,0.00719639999999999,-0.00188759999999999,0.0355307,0.0481653000000001,-0.00881740000000009,0.00917210000000002,0.00885920000000007,1.0018876,0.9901886,0.0659231000000003,0.0608058000000004,1.010705,0.999006,0.1384938,0.1384938,0.0129627,-0.00188759999999999,0.0355307,0.0584690999999999,-0.0249292999999999,0.00917210000000002,0.00719179999999997,0.00515909999999997,0.0197375000000001,0.0480579,4.11000000000161e-05,0.00212540000000006
"Ys0...631",1.5,1,0.2,-1.5,-1,0.9758734,0.9152616,0.9212045,0.9116771,0.4754993,0.9783528,0.9113742,0.9199436,0.9199408,0.9029092,0.5044667,0.975844,0.9152267,0.9198829,0.9117432,0.4753902,0.0606118,-0.00594289999999997,0.00952739999999996,0.4361778,0.0606118,-0.00856939999999995,0.0170316,0.4361778,-0.0048777000000001,0.00262649999999998,0.00488050000000007,1.0085694,0.923831,0.3373644,0.3373644,1.0134471,0.9287087,0.3543,0.3543,0.0669786,-0.00856939999999995,0.0170316,0.3984425,0.026488,0.00262649999999998,0.0606173000000001,-0.0046562,0.00813969999999997,0.436353,-7.97000000000714e-05,-0.00128669999999997
