"","a1","g6","rho","beta2","g2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"169",-1.5,1,-0.75,-1.5,1.5,0.000826099999999941,-0.000124599999999919,-8.92999999998478e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"170",-1.5,1,-0.75,-1,1.5,0.00143199999999999,-0.00623509999999994,-8.7199999999954e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"171",-1.5,1,-0.75,-0.5,1.5,0.00184779999999996,-0.00763190000000002,-4.03000000001041e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"172",-1.5,1,-0.75,0,1.5,0.00196140000000011,-0.00499680000000002,0.000147200000000014,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"173",-1.5,1,-0.75,0.5,1.5,0.00217259999999997,-0.000369000000000064,-2.45000000000939e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"174",-1.5,1,-0.75,1,1.5,0.0023586000000001,0.0045284000000001,5.00000000001055e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"175",-1.5,1,-0.75,1.5,1.5,0.00228450000000002,0.00799519999999998,-3.88000000001165e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"176",-1.5,1,-0.2,-1.5,1.5,0.000862099999999977,-0.000129699999999899,-6.93999999998862e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"177",-1.5,1,-0.2,-1,1.5,0.00142989999999998,-0.00622200000000006,-7.31999999999955e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"178",-1.5,1,-0.2,-0.5,1.5,0.00181849999999983,-0.00763870000000011,-4.74000000001418e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"179",-1.5,1,-0.2,0,1.5,0.00191050000000004,-0.00512329999999994,-3.3599999999967e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"180",-1.5,1,-0.2,0.5,1.5,0.00214519999999996,-0.000431100000000018,-5.82000000000082e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"181",-1.5,1,-0.2,1,1.5,0.00226650000000006,0.00432840000000001,1.90000000001023e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"182",-1.5,1,-0.2,1.5,1.5,0.0023417,0.00804600000000011,-0.000125099999999989,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"183",-1.5,1,0.2,-1.5,1.5,0.000809599999999966,-0.000107899999999939,-7.96999999999048e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"184",-1.5,1,0.2,-1,1.5,0.00138760000000004,-0.00620640000000006,-8.50000000000017e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"185",-1.5,1,0.2,-0.5,1.5,0.00199650000000018,-0.00739699999999999,-9.30999999999571e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"186",-1.5,1,0.2,0,1.5,0.00214379999999981,-0.00506390000000001,-5.33000000000339e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"187",-1.5,1,0.2,0.5,1.5,0.00218830000000014,-0.000287099999999985,-8.66999999999951e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"188",-1.5,1,0.2,1,1.5,0.00229420000000002,0.0042736000000001,-0.000143299999999957,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"189",-1.5,1,0.2,1.5,1.5,0.00243190000000004,0.00810799999999989,0.000184799999999985,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"190",-1.5,1,0.75,-1.5,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"191",-1.5,1,0.75,-1,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"192",-1.5,1,0.75,-0.5,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"193",-1.5,1,0.75,0,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"194",-1.5,1,0.75,0.5,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"195",-1.5,1,0.75,1,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"196",-1.5,1,0.75,1.5,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"197",-0.5,1,-0.75,-1.5,-1.5,0.000686299999999918,0.0293365,-0.000177900000000009,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"198",-0.5,1,-0.75,-1,-1.5,0.00132329999999992,0.0315701,1.13000000000474e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"199",-0.5,1,-0.75,-0.5,-1.5,0.0014691,0.0222694,4.40999999999914e-05,2,3,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"200",-0.5,1,-0.75,0,-1.5,0.00142370000000003,0.00639610000000002,-0.000188299999999919,2,3,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"201",-0.5,1,-0.75,0.5,-1.5,0.00185819999999992,-0.00937360000000009,0.000288100000000013,2,3,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"202",-0.5,1,-0.75,1,-1.5,0.00163509999999989,-0.0220877,0.00011759999999994,2,3,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"203",-0.5,1,-0.75,1.5,-1.5,0.00171759999999987,-0.0298524999999999,0.000121800000000061,2,3,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"204",-0.5,1,-0.2,-1.5,-1.5,0.000823000000000018,0.029352,-0.000171500000000047,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"205",-0.5,1,-0.2,-1,-1.5,0.00146869999999999,0.031568,-1.59999999993499e-06,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"206",-0.5,1,-0.2,-0.5,-1.5,0.00156679999999998,0.0222632,2.21999999999722e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"207",-0.5,1,-0.2,0,-1.5,0.00159549999999997,0.00672779999999995,-2.34000000001178e-05,2,3,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"208",-0.5,1,-0.2,0.5,-1.5,0.00187970000000004,-0.00935200000000003,0.000268700000000011,2,3,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"209",-0.5,1,-0.2,1,-1.5,0.00156070000000008,-0.0220506,4.66999999999551e-05,2,3,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"210",-0.5,1,-0.2,1.5,-1.5,0.00193739999999998,-0.0298841000000001,-0.000146800000000114,2,3,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"211",-0.5,1,0.2,-1.5,-1.5,0.000961299999999943,0.0293619,-0.000129700000000066,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"212",-0.5,1,0.2,-1,-1.5,0.0015153,0.0315764000000001,4.17000000000334e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"213",-0.5,1,0.2,-0.5,-1.5,0.00176209999999999,0.0222906,8.3999999999973e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"214",-0.5,1,0.2,0,-1.5,0.00157649999999987,0.00664619999999994,-7.67000000000406e-05,3,2,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"215",-0.5,1,0.2,0.5,-1.5,0.00171160000000004,-0.00963219999999987,-0.000114300000000012,3,2,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"216",-0.5,1,0.2,1,-1.5,0.00169680000000005,-0.0223140000000001,2.50000000000528e-05,3,2,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"217",-0.5,1,0.2,1.5,-1.5,0.00155850000000013,-0.0298574,-0.000108700000000073,3,2,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"218",-0.5,1,0.75,-1.5,-1.5,0.00109800000000004,0.0293774000000001,-0.000123299999999993,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"219",-0.5,1,0.75,-1,-1.5,0.00166069999999985,0.0315743000000001,2.8800000000051e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"220",-0.5,1,0.75,-0.5,-1.5,0.00185979999999997,0.0222844,6.20999999999539e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"221",-0.5,1,0.75,0,-1.5,0.00151670000000004,0.00639709999999993,-0.000156099999999992,3,2,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"222",-0.5,1,0.75,0.5,-1.5,0.0016119,-0.00961210000000001,-7.2000000000072e-05,3,2,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"223",-0.5,1,0.75,1,-1.5,0.00170309999999996,-0.0222113,-2.37000000000709e-05,3,2,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"224",-0.5,1,0.75,1.5,-1.5,0.00182689999999985,-0.0298449000000001,3.39999999987572e-06,3,2,1,4,3,2,1,4,3,2,1,4,2,3,1,4
"225",-0.5,1,-0.75,-1.5,-1,0.000388099999999891,0.0291946,-7.4799999999986e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"226",-0.5,1,-0.75,-1,-1,0.000745200000000001,0.0275091,-0.000202000000000035,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"227",-0.5,1,-0.75,-0.5,-1,0.00078990000000001,0.0169766,-5.72999999999269e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"228",-0.5,1,-0.75,0,-1,0.00117449999999997,0.00306669999999998,-0.000278200000000117,2,3,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"229",-0.5,1,-0.75,0.5,-1,0.00106650000000008,-0.0096754,-4.92000000000825e-05,2,3,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"230",-0.5,1,-0.75,1,-1,0.000798899999999936,-0.0185050999999999,5.80000000000025e-05,2,3,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"231",-0.5,1,-0.75,1.5,-1,0.000748799999999994,-0.0233317,-4.35999999999215e-05,2,3,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"232",-0.5,1,-0.2,-1.5,-1,0.00053139999999996,0.0291946000000001,-7.52999999999449e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"233",-0.5,1,-0.2,-1,-1,0.000801599999999958,0.0274963,-0.000212600000000007,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"234",-0.5,1,-0.2,-0.5,-1,0.000864900000000057,0.0169560000000001,-7.56999999999008e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"235",-0.5,1,-0.2,0,-1,0.00115509999999996,0.0029496,8.16999999999624e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"236",-0.5,1,-0.2,0.5,-1,0.00116300000000003,-0.00965349999999998,-6.25000000000764e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"237",-0.5,1,-0.2,1,-1,0.000930000000000097,-0.0183264,0.000137900000000024,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"238",-0.5,1,-0.2,1.5,-1,0.000849699999999953,-0.0231562,-8.319999999995e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"239",-0.5,1,0.2,-1.5,-1,0.000647899999999924,0.0292339999999999,-2.85000000000424e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"240",-0.5,1,0.2,-1,-1,0.000971499999999792,0.0275054,-0.000179600000000057,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"241",-0.5,1,0.2,-0.5,-1,0.000983200000000073,0.0169993000000002,-2.02999999998621e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"242",-0.5,1,0.2,0,-1,0.00115999999999994,0.00292860000000006,8.67999999999425e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"243",-0.5,1,0.2,0.5,-1,0.000922200000000095,-0.0094934000000001,6.83999999998575e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"244",-0.5,1,0.2,1,-1,0.00103410000000015,-0.0186213000000001,5.5199999999922e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"245",-0.5,1,0.2,1.5,-1,0.0012141,-0.0234078000000001,-6.8000000000179e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"246",-0.5,1,0.75,-1.5,-1,0.000791199999999992,0.029234,-2.90000000000012e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"247",-0.5,1,0.75,-1,-1,0.00102789999999986,0.0274926,-0.000190200000000029,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"248",-0.5,1,0.75,-0.5,-1,0.00105820000000001,0.0169787,-3.86999999999471e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"249",-0.5,1,0.75,0,-1,0.000943300000000091,0.00296249999999998,-0.000170400000000126,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"250",-0.5,1,0.75,0.5,-1,0.00102680000000011,-0.00944479999999992,0.000101999999999935,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"251",-0.5,1,0.75,1,-1,0.00104069999999989,-0.0186339,-1.2000000000012e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"252",-0.5,1,0.75,1.5,-1,0.000852800000000098,-0.0232074999999999,-3.26999999999966e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"253",-0.5,1,-0.75,-1.5,-0.5,0.000410299999999975,0.0271281,8.77000000000239e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"254",-0.5,1,-0.75,-1,-0.5,0.000486799999999898,0.0222395000000001,-6.42999999999061e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"255",-0.5,1,-0.75,-0.5,-0.5,0.000447399999999987,0.0116211000000001,-7.38999999998491e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"256",-0.5,1,-0.75,0,-0.5,0.000519999999999965,0.000547799999999987,0.000337499999999991,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"257",-0.5,1,-0.75,0.5,-0.5,0.000534599999999941,-0.00886939999999992,0.000191800000000075,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"258",-0.5,1,-0.75,1,-0.5,0.000404000000000071,-0.0141830000000001,-6.53999999999932e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"259",-0.5,1,-0.75,1.5,-0.5,0.00046310000000005,-0.0162941,-1.2799999999924e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"260",-0.5,1,-0.2,-1.5,-0.5,0.000456600000000029,0.0271376999999999,8.60999999999779e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"261",-0.5,1,-0.2,-1,-0.5,0.000547099999999912,0.0222254000000001,-8.80999999999243e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"262",-0.5,1,-0.2,-0.5,-0.5,0.000591600000000025,0.0116893,3.69999999993986e-06,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"263",-0.5,1,-0.2,0,-0.5,0.000244400000000145,9.76999999999784e-05,-6.57000000000574e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"264",-0.5,1,-0.2,0.5,-0.5,0.000405699999999953,-0.00906220000000002,-0.000158700000000067,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"265",-0.5,1,-0.2,1,-0.5,0.0007126999999999,-0.0140994,2.38000000000183e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"266",-0.5,1,-0.2,1.5,-0.5,0.000680900000000095,-0.0164943,0.000146599999999997,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"267",-0.5,1,0.2,-1.5,-0.5,0.000515799999999955,0.0270947,8.0799999999992e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"268",-0.5,1,0.2,-1,-0.5,0.000687699999999958,0.0222332000000001,-3.42999999999316e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"269",-0.5,1,0.2,-0.5,-0.5,0.000470999999999999,0.0115925,-0.000123199999999879,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"270",-0.5,1,0.2,0,-0.5,0.000320600000000004,0.00031939999999997,0.000233700000000003,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"271",-0.5,1,0.2,0.5,-0.5,0.000529600000000019,-0.00901990000000008,-0.000150400000000106,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"272",-0.5,1,0.2,1,-0.5,0.000521400000000005,-0.0141227999999999,0.000175200000000153,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"273",-0.5,1,0.2,1.5,-0.5,0.000476999999999839,-0.016559,-2.6400000000093e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"274",-0.5,1,0.75,-1.5,-0.5,0.00056210000000001,0.0271043000000001,7.9200000000057e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"275",-0.5,1,0.75,-1,-0.5,0.000747999999999971,0.0222191,-5.80999999999499e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"276",-0.5,1,0.75,-0.5,-0.5,0.000496600000000069,0.0117186,3.12999999999564e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"277",-0.5,1,0.75,0,-0.5,0.000398800000000032,0.000116399999999905,-0.000168500000000127,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"278",-0.5,1,0.75,0.5,-0.5,0.00058860000000005,-0.00877340000000015,0.000130199999999858,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"279",-0.5,1,0.75,1,-0.5,0.000495800000000046,-0.0143046999999999,-6.06999999999136e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"280",-0.5,1,0.75,1.5,-0.5,0.000537599999999916,-0.0163534000000001,-1.47999999999815e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"281",-0.5,1,-0.75,-1.5,0,0.000231399999999882,0.0226392,-0.000134300000000032,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"282",-0.5,1,-0.75,-1,0,0.000112200000000007,0.0157392,-7.8400000000034e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"283",-0.5,1,-0.75,-0.5,0,0.000336000000000003,0.00631590000000004,0.000134599999999985,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"284",-0.5,1,-0.75,0,0,0.000126999999999988,-0.0020519,0.000220400000000009,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"285",-0.5,1,-0.75,0.5,0,0.000251800000000135,-0.00732659999999996,-6.93000000000499e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"286",-0.5,1,-0.75,1,0,7.40999999998548e-05,-0.00945209999999996,0.000192299999999923,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"287",-0.5,1,-0.75,1.5,0,0.000201400000000018,-0.00962360000000007,-0.000119499999999939,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"288",-0.5,1,-0.2,-1.5,0,0.000228299999999959,0.0226489,-0.00014230000000004,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"289",-0.5,1,-0.2,-1,0,0.000132699999999875,0.0156974000000001,-0.000116899999999975,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"290",-0.5,1,-0.2,-0.5,0,0.000287700000000113,0.00629370000000007,0.000112700000000077,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"291",-0.5,1,-0.2,0,0,-0.000103300000000028,-0.00197620000000009,-8.60000000002525e-06,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"292",-0.5,1,-0.2,0.5,0,2.70000000002213e-06,-0.00733119999999987,-2.49999999990536e-06,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"293",-0.5,1,-0.2,1,0,-0.000174100000000066,-0.00945499999999999,5.27000000001276e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"294",-0.5,1,-0.2,1.5,0,1.02000000000713e-05,-0.00986500000000001,-1.4400000000081e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"295",-0.5,1,0.2,-1.5,0,0.000335399999999986,0.02266,-0.000100699999999954,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"296",-0.5,1,0.2,-1,0,0.000239699999999954,0.0157394,-4.87000000000126e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"297",-0.5,1,0.2,-0.5,0,0.000217900000000104,0.00631420000000005,0.000114100000000006,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"298",-0.5,1,0.2,0,0,-0.000100100000000047,-0.00198069999999995,0.000301600000000013,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"299",-0.5,1,0.2,0.5,0,0.000286599999999915,-0.00728179999999989,0.000201700000000082,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"300",-0.5,1,0.2,1,0,0.000107100000000027,-0.0095712,-3.16999999999679e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"301",-0.5,1,0.2,1.5,0,0.000419100000000006,-0.00964100000000012,7.22999999999141e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"302",-0.5,1,0.75,-1.5,0,0.000332299999999952,0.0226697,-0.000108699999999962,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"303",-0.5,1,0.75,-1,0,0.000260200000000044,0.0156976,-8.7200000000065e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"304",-0.5,1,0.75,-0.5,0,0.000104400000000004,0.0062466000000001,7.48000000000415e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"305",-0.5,1,0.75,0,0,0.000112499999999849,-0.00189320000000004,5.02000000000002e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"306",-0.5,1,0.75,0.5,0,6.59999999996774e-06,-0.00744770000000006,2.08999999999904e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"307",-0.5,1,0.75,1,0,0.000102900000000017,-0.00954970000000011,-9.90000000011815e-06,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"308",-0.5,1,0.75,1.5,0,-4.73999999999197e-05,-0.00993079999999991,-1.85999999999797e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"309",-0.5,1,-0.75,-1.5,0.5,2.85999999999342e-05,0.0161861999999999,-0.000217400000000034,3,1,2,4,3,2,1,4,3,2,1,4,3,2,1,4
"310",-0.5,1,-0.75,-1,0.5,-0.000122200000000072,0.00844139999999993,3.80000000000935e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,2,1,4
"311",-0.5,1,-0.75,-0.5,0.5,-0.000244600000000039,0.00114390000000009,0.000135200000000002,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"312",-0.5,1,-0.75,0,0.5,-0.00035099999999999,-0.00390519999999994,5.88999999999729e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"313",-0.5,1,-0.75,0.5,0.5,-0.000343599999999999,-0.00549909999999998,3.33999999999612e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"314",-0.5,1,-0.75,1,0.5,-0.000419599999999964,-0.00478639999999997,0.000100700000000065,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"315",-0.5,1,-0.75,1.5,0.5,-0.00028869999999992,-0.0034516,-0.000141800000000081,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"316",-0.5,1,-0.2,-1.5,0.5,-6.66000000001388e-05,0.0161888000000001,-0.000225799999999943,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"317",-0.5,1,-0.2,-1,0.5,-0.000186900000000101,0.00841839999999994,1.3600000000058e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,2,1,4
"318",-0.5,1,-0.2,-0.5,0.5,-0.000251100000000171,0.00107199999999996,1.22999999999651e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"319",-0.5,1,-0.2,0,0.5,-0.000310800000000055,-0.00397750000000008,1.71999999999395e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"320",-0.5,1,-0.2,0.5,0.5,-0.000233099999999986,-0.00568020000000002,-5.29000000000224e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"321",-0.5,1,-0.2,1,0.5,-0.000353300000000112,-0.00481970000000009,0.000256299999999876,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"322",-0.5,1,-0.2,1.5,0.5,-0.000207399999999969,-0.00344010000000006,0.000183700000000009,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"323",-0.5,1,0.2,-1.5,0.5,0.00019659999999988,0.0161999,-0.00018129999999994,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"324",-0.5,1,0.2,-1,0.5,-9.7000000001124e-06,0.00842310000000002,7.120000000016e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"325",-0.5,1,0.2,-0.5,0.5,-0.000206299999999993,0.000940599999999958,-8.25000000000964e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,1,2,4
"326",-0.5,1,0.2,0,0.5,-9.85999999998377e-05,-0.00391050000000004,-0.000145399999999962,3,2,1,4,3,2,1,4,3,2,1,4,3,1,2,4
"327",-0.5,1,0.2,0.5,0.5,-0.000262799999999896,-0.00562029999999991,-7.5999999999965e-06,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"328",-0.5,1,0.2,1,0.5,-0.000191700000000017,-0.00502630000000004,-0.000106799999999962,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"329",-0.5,1,0.2,1.5,0.5,-0.000471499999999958,-0.00334649999999992,4.20999999999339e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"330",-0.5,1,0.75,-1.5,0.5,0.000101399999999918,0.0162025,-0.000189699999999959,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"331",-0.5,1,0.75,-1,0.5,-7.440000000003e-05,0.00840010000000002,4.68000000001245e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"332",-0.5,1,0.75,-0.5,0.5,-0.000178099999999959,0.000723600000000046,-7.440000000003e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,1,2,4
"333",-0.5,1,0.75,0,0.5,-0.000219599999999986,-0.00387779999999993,5.13000000000874e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,1,2,4
"334",-0.5,1,0.75,0.5,0.5,-0.000256999999999952,-0.00577259999999991,-7.18999999999026e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,1,2,4
"335",-0.5,1,0.75,1,0.5,-0.000231600000000109,-0.00502159999999996,-0.000114199999999953,3,2,1,4,3,2,1,4,3,2,1,4,3,1,2,4
"336",-0.5,1,0.75,1.5,0.5,-0.000325699999999873,-0.00360720000000003,0.000173300000000043,3,2,1,4,3,2,1,4,3,2,1,4,3,1,2,4
