"","a1","g6","rho","beta2","AY","AMY","AZY_ne","AZY_re","AZMY_ne","AZMY_re","Z_e"
"Ys1...237",0.5,1.5,0.75,-1.5,-0.0282556,-0.0156855,-0.0553403,-0.0572947,-0.00255609999999995,-0.00256310000000004,-0.00196140000000011
"Ys1...238",0.5,1.5,0.75,-1,-0.0271058,-0.0154096,-0.0537522,-0.0568812000000001,-0.00397130000000001,-0.00422639999999996,-0.0033841
"Ys1...239",0.5,1.5,0.75,1,-0.0253488000000001,-0.006606,-0.0510617,-0.0565148,-0.00752410000000003,-0.00699590000000005,-0.00492490000000001
"Ys1...240",0.5,1.5,0.75,1.5,-0.0252513,-0.00500900000000004,-0.0506669000000001,-0.0565272999999999,-0.00827659999999997,-0.00730109999999995,-0.00488489999999986
"Ys1...241",1.5,-1.5,-0.75,-1.5,-0.0455276999999999,0.0212272999999999,-0.00888860000000002,-0.0173778999999999,-0.032373,-0.0121317999999999,0.0117519000000001
"Ys1...242",1.5,-1.5,-0.75,-1,-0.0474441000000001,0.0271154,-0.000126399999999971,-0.00939350000000005,-0.049871,-0.0175417999999999,0.0230621
"Ys1...243",1.5,-1.5,-0.75,1,-0.0486591,0.0130576,0.00442639999999994,-0.00318780000000007,-0.0794075,-0.0245423,0.0472509999999999
"Ys1...244",1.5,-1.5,-0.75,1.5,-0.048727,0.00830370000000002,0.00461029999999996,-0.00294510000000003,-0.0827437,-0.0253745,0.0498138
"Ys1...245",1.5,-1.5,-0.2,-1.5,-0.0455127000000001,0.0212848999999999,-0.0130764999999999,-0.0173416,-0.0281872,-0.012093,0.0118290999999999
"Ys1...246",1.5,-1.5,-0.2,-1,-0.0474308999999999,0.0271368,-0.0040386,-0.00934800000000002,-0.0459762,-0.0175363000000001,0.0231304999999999
"Ys1...247",1.5,-1.5,-0.2,1,-0.0486472999999999,0.0130646,0.00249639999999995,-0.00318160000000001,-0.0774986999999999,-0.0244945000000001,0.0473261999999999
"Ys1...248",1.5,-1.5,-0.2,1.5,-0.0487067,0.0081865000000001,0.00281049999999994,-0.00294130000000004,-0.0808816,-0.0253439,0.0497859
"Ys1...249",1.5,-1.5,0.2,-1.5,-0.0455657,0.0212868000000001,-0.0164849,-0.017346,-0.0248154,-0.0121000999999999,0.0118542000000001
"Ys1...250",1.5,-1.5,0.2,-1,-0.04745,0.0272339,-0.00778850000000009,-0.00936540000000008,-0.0422663,-0.0175078,0.0231816
"Ys1...251",1.5,-1.5,0.2,1,-0.0486408,0.0132566000000001,-0.000400999999999985,-0.00318390000000002,-0.0746176000000001,-0.0245732,0.0472615000000001
"Ys1...252",1.5,-1.5,0.2,1.5,-0.0486993,0.0083162,-2.06000000000373e-05,-0.00295529999999999,-0.0780999999999999,-0.0253905999999999,0.0497747000000001
"Ys1...253",1.5,-1.5,0.75,-1.5,-0.04556,0.0214127000000001,-0.0217111,-0.0173746,-0.0196311,-0.0120638,0.0119038
"Ys1...254",1.5,-1.5,0.75,-1,-0.0474772999999999,0.0272943,-0.0142143,-0.00936919999999997,-0.0359024,-0.0175647999999999,0.0231827000000001
"Ys1...255",1.5,-1.5,0.75,1,-0.0486594,0.0133042999999999,-0.00651210000000002,-0.00318509999999994,-0.0685572,-0.0245589000000001,0.0473253
"Ys1...256",1.5,-1.5,0.75,1.5,-0.0487082,0.00845719999999994,-0.00611329999999999,-0.00295619999999996,-0.0721043,-0.0254087,0.0498527000000001
"Ys1...257",1.5,-1,-0.75,-1.5,-0.0212059,0.0124118,-0.0289157,-0.0360363,-0.0304369,-0.0127593,0.0105569999999999
"Ys1...258",1.5,-1,-0.75,-1,-0.0214125000000001,0.0182482,-0.0215557,-0.0293437,-0.0467688000000001,-0.0184173000000001,0.0205635
"Ys1...259",1.5,-1,-0.75,1,-0.0214577,0.0105244,-0.0176812,-0.02412,-0.074238,-0.0257995,0.0419997
"Ys1...260",1.5,-1,-0.75,1.5,-0.0214842999999999,0.00664660000000006,-0.0175154000000001,-0.023916,-0.0773458,-0.0266707,0.0442745
"Ys1...261",1.5,-1,-0.2,-1.5,-0.0212101,0.0124846,-0.032501,-0.0359628999999999,-0.026829,-0.0127015,0.0106656000000001
"Ys1...262",1.5,-1,-0.2,-1,-0.021411,0.0182796,-0.0248779,-0.0292653,-0.0434521,-0.0184251999999999,0.0206395
"Ys1...263",1.5,-1,-0.2,1,-0.0214563999999999,0.0105262,-0.019225,-0.0240902,-0.0727139,-0.0257459,0.0421028000000001
"Ys1...264",1.5,-1,-0.2,1.5,-0.0214708,0.00653970000000004,-0.0189433999999999,-0.0238900000000001,-0.0758691,-0.0266337,0.0442887999999999
"Ys1...265",1.5,-1,0.2,-1.5,-0.0212475,0.0124704,-0.0354849,-0.0359347000000001,-0.0238943,-0.0127261999999999,0.0107183000000001
"Ys1...266",1.5,-1,0.2,-1,-0.0213989999999999,0.0183595,-0.0281703,-0.0292203999999999,-0.0402426,-0.0184218,0.0207707
"Ys1...267",1.5,-1,0.2,1,-0.0214211,0.0106889,-0.0217973,-0.0240325,-0.0701858,-0.025794,0.0421566
