"","a1","g6","rho","beta2","g2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...29",-1.5,1,-0.75,-1.5,-1,0.9435662,0.9364721,0.7342056,0.920721,0.5268703,0.9280966,0.8983383,0.7657646,0.7655554,0.8873569,0.5900665,0.9435247,0.9367343,0.7654061,0.9207221,0.5270114,0.00709409999999999,0.2022665,-0.1865154,0.3938507,0.00709409999999999,0.1325737,-0.1218015,0.3938507,0.00497890000000001,0.0696928,0.00476969999999999,1.1168226,0.8038984,0.5010867,0.3303792,1.1218015,0.7989195,0.5390098,0.3838442,0.0297583,0.1325737,-0.1218015,0.2972904,0.0786658,0.0696928,0.00679039999999997,0.1713282,-0.155316,0.3937107,0.000182600000000033,0.0309383
"Ys0...30",-1.5,1,-0.75,-1,-1,0.9620905,0.9362257,0.600217,0.940806,0.5861596,0.8559547,0.853738,0.6459248,0.6457176,0.8841635,0.6457842,0.9621033,0.93647,0.6457655,0.940783,0.5861798,0.0258647999999999,0.3360087,-0.340589,0.3546464,0.0258647999999999,0.2078132,-0.2384459,0.3546464,0.0260524,0.1281955,0.0258452,1.2078132,0.7284125,0.7103735,0.4200726,1.2338656,0.7023601,0.6451494,0.350061,0.00221669999999996,0.2078132,-0.2384459,0.2383793,0.1657604,0.1281955,0.0256333,0.2907045,-0.2950175,0.3546032,7.39999999999075e-06,0.0453042
"Ys0...31",-1.5,1,-0.75,-0.5,-1,0.9626117,0.9314175,0.5029767,0.9467577,0.6723822,0.7680464,0.8063107,0.5473319,0.5475135,0.8716364,0.7137796,0.9626556,0.9315984,0.5471955,0.9468895,0.6720297,0.0311941999999999,0.4284408,-0.443781,0.2743755,0.0311941999999999,0.2589788,-0.3241229,0.2743755,0.0498038999999999,0.169462,0.0499854999999999,1.2589788,0.6724387,0.9086292,0.5245436,1.3087827,0.6226348,0.762456,0.3632118,-0.0382643,0.2589788,-0.3241229,0.1578568,0.2359627,0.169462,0.0310571999999999,0.3844029,-0.399694,0.2748598,-0.000396400000000074,0.0440378999999999
"Ys0...32",-1.5,1,-0.75,0,-1,0.9577073,0.9236333,0.4366336,0.9471337,0.7772149,0.6868484,0.7636553,0.4755196,0.4755152,0.8570228,0.7770045,0.9576966,0.9237776,0.4754624,0.9469808,0.7770511,0.034074,0.4869997,-0.5105001,0.1699188,0.034074,0.2881357,-0.3815076,0.1699188,0.0698714999999999,0.198864,0.0698671,1.2881357,0.6354976,1.0735365,0.6254228,1.3580072,0.5656261,0.8633055,0.391687,-0.0768069,0.2881357,-0.3815076,0.0800183,0.2706485,0.198864,0.033919,0.4483152,-0.4715184,0.1699297,-0.000153100000000017,0.0386845
"Ys0...33",-1.5,1,-0.75,0.5,-1,0.9497442,0.9134428,0.3905855,0.9441959,0.8582487,0.6198636,0.7269905,0.42394,0.4240388,0.843167,0.8124065,0.9497256,0.9135332,0.4238076,0.9441711,0.8582539,0.0363014,0.5228573,-0.5536104,0.0859472,0.0363014,0.3030505,-0.4191282,0.0859472,0.0853246000000001,0.2198068,0.0854234,1.3030505,0.6103923,1.2086362,0.7191334,1.3883751,0.5250677,0.9454313,0.4252742,-0.1071269,0.3030505,-0.4191282,0.0307605,0.2840384,0.2198068,0.0361923999999999,0.4897256,-0.5203635,0.0859172,2.38000000001293e-05,0.0331317
"Ys0...34",-1.5,1,-0.75,1,-1,0.9394007,0.9011249,0.3569059,0.9393886,0.8973527,0.5664903,0.696329,0.3860847,0.3863233,0.8306074,0.821016,0.9393439,0.9013093,0.3863362,0.9393807,0.8972885,0.0382758,0.544219,-0.5824827,0.0420359,0.0382758,0.3102443,-0.4442841,0.0420359,0.0957760999999999,0.2339747,0.0960147,1.3102443,0.5908806,1.3201324,0.8050922,1.4060204,0.5048955,1.0130733,0.460008,-0.1298387,0.3102443,-0.4442841,0.00959140000000003,0.2965737,0.2339747,0.0380346,0.5149731,-0.5530445,0.0420921999999999,-7.39999999999075e-06,0.0292459
"Ys0...35",-1.5,1,-0.75,1.5,-1,0.9265933,0.8867431,0.3316609,0.9332525,0.9123952,0.5238359,0.6707157,0.3577797,0.3580793,0.8195097,0.8172072,0.9267534,0.886835,0.357887,0.9332001,0.9123303,0.0398501999999999,0.5550822,-0.6015916,0.0208573000000001,0.0398501999999999,0.312936,-0.4614304,0.0208573000000001,0.101985,0.2421462,0.1022846,1.312936,0.5738071,1.4140458,0.8850824,1.414921,0.5281779,1.0696488,0.4944756,-0.1468798,0.312936,-0.4614304,0.00230249999999999,0.3075694,0.2421462,0.0399183999999999,0.528948,-0.5753131,0.0208697999999999,-0.00022499999999992,0.0261341999999999
"Ys0...36",-1.5,1,-0.2,-1.5,-1,0.9436114,0.9365754,0.7570779,0.9206654,0.5268472,0.9280744,0.8983738,0.7656928,0.7656345,0.8873941,0.5898087,0.9435557,0.9367625,0.765577,0.9206505,0.5268709,0.00703600000000004,0.1794975,-0.1635875,0.3938182,0.00703600000000004,0.132681,-0.1217596,0.3938182,0.0049885999999999,0.0468164999999999,0.00493029999999994,1.116771,0.8038944,0.5009842,0.3301016,1.1217596,0.7989058,0.5389119,0.383881,0.0297006,0.132681,-0.1217596,0.2975854,0.0784985,0.0468164999999999,0.00679319999999994,0.1711855,-0.1550735,0.3937796,7.94000000000628e-05,0.00831199999999988
"Ys0...37",-1.5,1,-0.2,-1,-1,0.9620554,0.9363021,0.6328551,0.9409167,0.586161,0.8561285,0.8537998,0.6458836,0.6461794,0.8841814,0.6459845,0.9621315,0.9364417,0.6457136,0.9408234,0.586183,0.0257533,0.303447,-0.3080616,0.3547557,0.0257533,0.2079162,-0.238002,0.3547557,0.0254712,0.0955308,0.025767,1.2079162,0.7283859,0.7102147,0.4197962,1.2333874,0.7029147,0.6445411,0.3498038,0.00232869999999996,0.2079162,-0.238002,0.2381969,0.1657504,0.0955308,0.0256898,0.2907281,-0.2951098,0.3546404,-5.41000000000569e-05,0.0127189
"Ys0...38",-1.5,1,-0.2,-0.5,-1,0.9626177,0.9313731,0.5348627,0.9468506,0.6719077,0.7679795,0.8061689,0.5472267,0.5473463,0.8716344,0.7138139,0.9626125,0.9316123,0.5470199,0.9470484,0.6720468,0.0312446000000001,0.3965104,-0.4119879,0.2749429,0.0312446000000001,0.2589422,-0.3242881,0.2749429,0.0498684,0.1375682,0.049988,1.2589422,0.6724309,0.9090624,0.524916,1.3088106,0.6225625,0.7625343,0.36303,-0.0381893999999999,0.2589422,-0.3242881,0.1578205,0.2365444,0.1375682,0.0310002,0.3845924,-0.4000285,0.2750016,0.000144300000000097,0.011918
"Ys0...39",-1.5,1,-0.2,0,-1,0.9576667,0.9235712,0.4654247,0.946996,0.7772123,0.6869512,0.7634568,0.475439,0.475659,0.8571162,0.7770839,0.9576298,0.9237567,0.4754961,0.9469643,0.7771369,0.0340954999999999,0.4581465,-0.4815713,0.1697837,0.0340954999999999,0.2880178,-0.3814572,0.1697837,0.0700146000000001,0.1701287,0.0702346,1.2880178,0.6355534,1.0740762,0.625944,1.3580324,0.5655388,0.8631126,0.3917756,-0.0765056000000001,0.2880178,-0.3814572,0.0800322999999999,0.2705871,0.1701287,0.0338731,0.4482606,-0.4714682,0.1698274,-3.84999999999414e-05,0.0098859
"Ys0...40",-1.5,1,-0.2,0.5,-1,0.9498413,0.9134539,0.4158665,0.9442608,0.8583022,0.6196429,0.7269402,0.4239782,0.424043,0.8429998,0.8124317,0.9496293,0.9136023,0.4239214,0.9442573,0.8582401,0.0363874,0.4975874,-0.5283943,0.0859586,0.0363874,0.302962,-0.4189568,0.0859586,0.0851878999999999,0.1946254,0.0852527,1.302962,0.6104919,1.2086875,0.7192118,1.3881499,0.525304,0.9456966,0.4254788,-0.1072973,0.302962,-0.4189568,0.0305681,0.2843279,0.1946254,0.036027,0.4896809,-0.5203359,0.0860172,0.000149899999999925,0.00790650000000009
"Ys0...41",-1.5,1,-0.2,1,-1,0.9393992,0.9010878,0.3796086,0.9392919,0.8973789,0.5665362,0.6963249,0.3861186,0.3865032,0.8305928,0.8209696,0.9394891,0.9012549,0.3861902,0.9394687,0.8971378,0.0383114,0.5214792,-0.5596833,0.041913,0.0383114,0.3102063,-0.4440896,0.041913,0.0956792,0.2112729,0.0960638,1.3102063,0.5908815,1.3201438,0.8051746,1.4058855,0.5047977,1.0130193,0.4602306,-0.1297887,0.3102063,-0.4440896,0.00962320000000005,0.2964537,0.2112729,0.0382342,0.5150647,-0.5532785,0.0423309000000001,-0.00033099999999997,0.00641449999999993
"Ys0...42",-1.5,1,-0.2,1.5,-1,0.9266625,0.8867932,0.3525639,0.9332205,0.9123715,0.5238615,0.6707852,0.3577471,0.3581986,0.8195226,0.8170918,0.9267529,0.8868394,0.3578322,0.9332194,0.9121648,0.0398693,0.5342293,-0.5806566,0.020849,0.0398693,0.3130381,-0.461324,0.020849,0.1018586,0.2211912,0.1023101,1.3130381,0.5737551,1.4138893,0.8848432,1.4148967,0.5281035,1.0695357,0.4945138,-0.1469237,0.3130381,-0.461324,0.00243079999999996,0.3075213,0.2211912,0.0399134999999999,0.5290072,-0.5753872,0.0210546,-0.00029710000000005,0.00522209999999995
"Ys0...43",-1.5,1,0.2,-1.5,-1,0.9434903,0.9365136,0.7748974,0.9206133,0.5268373,0.9280479,0.8985062,0.7656733,0.7656284,0.8874079,0.590092,0.9437579,0.9366562,0.765605,0.9206666,0.527043,0.00697670000000006,0.1616162,-0.1457159,0.393776,0.00697670000000006,0.1328329,-0.1217795,0.393776,0.00484689999999999,0.0287833,0.00480199999999997,1.1169326,0.8036807,0.5008007,0.3299604,1.1217795,0.7988338,0.5389425,0.3839576,0.0295417,0.1328329,-0.1217795,0.2973159,0.0786971,0.0287833,0.00710169999999999,0.1710512,-0.1550616,0.3936236,-6.18999999999481e-05,-0.00943500000000008
"Ys0...44",-1.5,1,0.2,-1,-1,0.9620766,0.9362301,0.6598486,0.9408107,0.5860401,0.856131,0.8537648,0.6458751,0.6457237,0.884222,0.6457941,0.9621219,0.936347,0.6459152,0.9408574,0.5861796,0.0258465,0.2763815,-0.2809621,0.3547706,0.0258465,0.2078897,-0.2384983,0.3547706,0.0260279999999999,0.0684918,0.0258765999999999,1.2078897,0.7283404,0.7103652,0.4200102,1.2339177,0.7023124,0.6450216,0.3499346,0.00236619999999998,0.2078897,-0.2384983,0.2384279,0.1656996,0.0684918,0.0257748999999999,0.2904318,-0.2949422,0.3546778,9.42000000000442e-05,-0.0140503000000001
"Ys0...45",-1.5,1,0.2,-0.5,-1,0.9626159,0.9313718,0.5601939,0.9468797,0.6720785,0.768062,0.8062825,0.5471851,0.5471016,0.8717453,0.7138936,0.9626222,0.9314308,0.5472724,0.9468164,0.6720028,0.0312441,0.3711779,-0.3866858,0.2748012,0.0312441,0.2590974,-0.3246437,0.2748012,0.0500383999999999,0.1120805,0.0499548999999999,1.2590974,0.6722744,0.9088781,0.5246914,1.3091358,0.622236,0.7625281,0.36275,-0.0382205,0.2590974,-0.3246437,0.1578517,0.236369,0.1120805,0.0311914,0.3841584,-0.399544,0.2748136,-8.20000000000265e-05,-0.0129805000000001
"Ys0...46",-1.5,1,0.2,0,-1,0.9576787,0.9235461,0.4856388,0.9469717,0.7772324,0.6870426,0.7635779,0.4753196,0.4753225,0.8570644,0.7769741,0.9577442,0.9237592,0.4753687,0.9471435,0.7769476,0.0341326,0.4379073,-0.4613329,0.1697393,0.0341326,0.2882583,-0.3817419,0.1697393,0.070058,0.149649,0.0700609,1.2882583,0.6352878,1.0739785,0.625752,1.3583163,0.5652298,0.863577,0.3919278,-0.0765353000000001,0.2882583,-0.3817419,0.0800902999999999,0.2703778,0.149649,0.033985,0.4483905,-0.4717748,0.1701959,-0.000350300000000137,-0.0104832
"Ys0...47",-1.5,1,0.2,0.5,-1,0.9497303,0.9133436,0.431245,0.9442075,0.8584615,0.6201554,0.7273446,0.42385,0.4236856,0.8431967,0.8124051,0.9497862,0.9135884,0.4239542,0.9441374,0.8583494,0.0363867,0.4820986,-0.5129625,0.085746,0.0363867,0.3034946,-0.4195111,0.085746,0.0851526000000001,0.178604,0.0849882000000001,1.3034946,0.609849,1.2081172,0.7186236,1.3886472,0.5246964,0.9457135,0.4251916,-0.1071892,0.3034946,-0.4195111,0.0307916,0.2835185,0.178604,0.0361978000000001,0.4896342,-0.5201832,0.085788,-0.000167999999999946,-0.00753559999999992
"Ys0...48",-1.5,1,0.2,1,-1,0.939339,0.9011184,0.3914298,0.9395145,0.8973397,0.5663985,0.6966287,0.3861473,0.3860648,0.8305865,0.8210894,0.9394506,0.9011497,0.3861072,0.9394678,0.8972136,0.0382206,0.5096886,-0.5480847,0.0421748000000001,0.0382206,0.3104814,-0.4445217,0.0421748000000001,0.0956442000000002,0.1992072,0.0955617,1.3104814,0.590637,1.3194769,0.8045058,1.4061256,0.5050072,1.0132477,0.459798,-0.1302302,0.3104814,-0.4445217,0.00949710000000004,0.2966902,0.1992072,0.0383009,0.5150425,-0.5533606,0.0422542,-0.000237700000000007,-0.00535390000000002
"Ys0...49",-1.5,1,0.2,1.5,-1,0.9267029,0.8865564,0.3615833,0.93328,0.9122618,0.5238248,0.6707572,0.3578541,0.3576182,0.8196562,0.817302,0.926616,0.8867338,0.3579514,0.9332293,0.9122885,0.0401465,0.5249731,-0.5716967,0.0210182,0.0401465,0.3129031,-0.462038,0.0210182,0.1024113,0.21207,0.1021754,1.3129031,0.5736533,1.4140751,0.8853728,1.4153144,0.528758,1.0697894,0.4941276,-0.1469324,0.3129031,-0.462038,0.00235419999999997,0.3079183,0.21207,0.0398822,0.5287824,-0.5752779,0.0209408000000001,0.000113599999999936,-0.00380930000000007
"Ys0...50",-1.5,1,0.75,-1.5,-1,0.9435029,0.9365986,0.8022546,0.920667,0.5269741,0.928059,0.89835,0.7656752,0.7657102,0.8874375,0.589899,0.9436646,0.9367183,0.7657838,0.9206305,0.5269966,0.00690430000000009,0.134344,-0.1184124,0.3936929,0.00690430000000009,0.1326748,-0.1217273,0.3936929,0.00498409999999994,0.00166919999999993,0.00501909999999994,1.1167432,0.8039238,0.5010262,0.3301028,1.1217273,0.7989397,0.5387478,0.383791,0.029709,0.1326748,-0.1217273,0.2975385,0.0783688,0.00166919999999993,0.00694629999999996,0.1709345,-0.1548467,0.3936339,-0.000139199999999895,-0.0365905000000001
"Ys0...51",-1.5,1,0.75,-1,-1,0.9621389,0.9361384,0.7062935,0.9409242,0.5861153,0.8562604,0.8538645,0.6461289,0.6456984,0.8841661,0.645816,0.962183,0.9364169,0.6460465,0.9408218,0.5862247,0.0260005,0.2298449,-0.2346307,0.3548089,0.0260005,0.2077356,-0.2384677,0.3548089,0.0259463,0.0221093,0.0255158,1.2077356,0.7284028,0.7100037,0.4199942,1.2336819,0.7024565,0.6450452,0.3498194,0.00239590000000001,0.2077356,-0.2384677,0.2383501,0.1655792,0.0221093,0.0257661,0.2903704,-0.2947753,0.3545971,6.53000000000459e-05,-0.0605255
"Ys0...52",-1.5,1,0.75,-0.5,-1,0.962627,0.9314149,0.6033855,0.946933,0.6718364,0.7681424,0.8064734,0.5472031,0.5470923,0.8717504,0.7136971,0.9626618,0.9315446,0.5472225,0.9468822,0.6722258,0.0312121,0.3280294,-0.3435475,0.2750966,0.0312121,0.2592703,-0.3246581,0.2750966,0.0498697000000001,0.0687591000000001,0.0497589000000001,1.2592703,0.6721446,0.9084352,0.5242234,1.30914,0.6222749,0.7624739,0.3626332,-0.038331,0.2592703,-0.3246581,0.1580533,0.2363453,0.0687591000000001,0.0311172000000001,0.3843221,-0.3996597,0.2746564,0.000354599999999983,-0.0562927
"Ys0...53",-1.5,1,0.75,0,-1,0.9576487,0.9236008,0.5143484,0.9470828,0.7770579,0.6870465,0.7636864,0.4754646,0.475225,0.857192,0.7771695,0.9575842,0.9238007,0.4756507,0.9470201,0.7771786,0.0340479,0.4092524,-0.4327344,0.1700249,0.0340479,0.2882218,-0.381967,0.1700249,0.0702631999999999,0.1210306,0.0700236,1.2882218,0.635379,1.0735618,0.6254256,1.358485,0.5651158,0.8633082,0.3914504,-0.0766399,0.2882218,-0.381967,0.0800225,0.2707138,0.1210306,0.0337835,0.44815,-0.4713694,0.1698415,0.000185200000000108,-0.0388976000000001
"Ys0...54",-1.5,1,0.75,0.5,-1,0.9497943,0.9133177,0.44536,0.9441928,0.85829,0.6198789,0.7272564,0.4238582,0.4237167,0.8431192,0.8124398,0.9498391,0.9135785,0.423902,0.9441763,0.8582738,0.0364766,0.4679577,-0.4988328,0.0859028000000001,0.0364766,0.3033982,-0.4194025,0.0859028000000001,0.0851291999999998,0.1645595,0.0849876999999999,1.3033982,0.6099195,1.2083113,0.7188518,1.3885274,0.5247903,0.9458521,0.425376,-0.1073775,0.3033982,-0.4194025,0.0306793999999999,0.2840652,0.1645595,0.0362606000000001,0.4896765,-0.5202743,0.0859025,-6.10000000000888e-05,-0.0217187999999999
"Ys0...55",-1.5,1,0.75,1,-1,0.9393448,0.9010724,0.3939113,0.9394221,0.8975616,0.5664573,0.6964271,0.386291,0.3860729,0.8306064,0.8210231,0.9394499,0.9010928,0.3861869,0.9393715,0.8971317,0.0382724,0.5071611,-0.5455108,0.0418605000000001,0.0382724,0.3101361,-0.4445335,0.0418605000000001,0.0960477,0.197025,0.0958296,1.3101361,0.5909363,1.3197824,0.805001,1.4061838,0.5051114,1.0132922,0.459943,-0.1299698,0.3101361,-0.4445335,0.00958329999999996,0.296349,0.197025,0.0383570999999999,0.5149059,-0.5531846,0.0422398,-0.000534999999999952,-0.0077448
"Ys0...56",-1.5,1,0.75,1.5,-1,0.9265979,0.8867383,0.3563671,0.933115,0.9124831,0.5238792,0.6708446,0.3578812,0.3577288,0.8196456,0.8173078,0.9266386,0.8867711,0.3577944,0.9331487,0.9122824,0.0398596,0.5303712,-0.5767479,0.0206319,0.0398596,0.3129634,-0.4619168,0.0206319,0.1025767,0.2174078,0.1024243,1.3129634,0.5737749,1.4136913,0.8848342,1.4155401,0.5288018,1.069865,0.4944788,-0.1469654,0.3129634,-0.4619168,0.00233779999999995,0.3075434,0.2174078,0.0398674999999999,0.5289767,-0.5753543,0.0208663,-0.000241399999999947,0.00139450000000002
"Ys0...57",-1.5,1,-0.75,-1.5,-0.5,0.9063262,0.9084632,0.7627859,0.9255712,0.5421404,0.8927231,0.8642297,0.7903422,0.7902351,0.901279,0.6054842,0.9065903,0.908625,0.7900729,0.9254808,0.5422292,-0.00213700000000006,0.1456773,-0.1627853,0.3834308,-0.00213700000000006,0.0738875,-0.1110439,0.3834308,0.0200484000000001,0.0717898,0.0199413000000001,1.0738875,0.8345757,0.5727352,0.4546142,1.0939359,0.8145273,0.4816357,0.3462996,0.0284934,0.0738875,-0.1110439,0.2957948,0.0769469,0.0717898,-0.00203470000000006,0.1185521,-0.1354079,0.3832516,-0.000175299999999989,0.0271252
"Ys0...58",-1.5,1,-0.75,-1,-0.5,0.940445,0.9106026,0.6226712,0.9384902,0.6087256,0.81267,0.8198054,0.6674926,0.667615,0.8953919,0.6675308,0.940534,0.9107494,0.6674403,0.9386457,0.6087848,0.0298423999999999,0.2879314,-0.315819,0.3297646,0.0298423999999999,0.1523128,-0.2277769,0.3297646,0.0475765,0.1356186,0.0476989,1.1523128,0.7582898,0.782294,0.539184,1.1998893,0.7107133,0.603111,0.3322358,-0.00713540000000001,0.1523128,-0.2277769,0.2278611,0.1865802,0.1356186,0.0297845999999999,0.2433091,-0.2712054,0.3298609,-2.97999999999687e-05,0.0446223
"Ys0...59",-1.5,1,-0.75,-0.5,-0.5,0.9457443,0.9052086,0.5160307,0.9411592,0.7017292,0.7181075,0.7712092,0.5621035,0.5622642,0.8806848,0.740626,0.9457421,0.9054264,0.5621294,0.9411869,0.7017041,0.0405357,0.3891779,-0.4251285,0.23943,0.0405357,0.2091057,-0.3184206,0.23943,0.0733643000000002,0.1800722,0.0735250000000001,1.2091057,0.6961029,0.9902695,0.6471644,1.28247,0.6227386,0.735207,0.356312,-0.0531017,0.2091057,-0.3184206,0.1400588,0.2665336,0.1800722,0.0403157000000001,0.343297,-0.3790575,0.2394828,-2.29000000000479e-05,0.0458809000000001
"Ys0...60",-1.5,1,-0.75,0,-0.5,0.9411111,0.8955017,0.4431699,0.9392352,0.8036467,0.6343701,0.7275694,0.4846705,0.4850015,0.8643594,0.803536,0.9411557,0.895803,0.4849156,0.9391388,0.8037431,0.0456094,0.4523318,-0.4960653,0.1355885,0.0456094,0.2428989,-0.3793579,0.1355885,0.0927254999999999,0.2094329,0.0930564999999999,1.2428989,0.6526028,1.164689,0.7538578,1.3356244,0.5598773,0.8470445,0.3928108,-0.0931993,0.2428989,-0.3793579,0.0608234,0.3066303,0.2094329,0.0453527,0.4108874,-0.4542232,0.1353957,5.17999999999352e-05,0.0414443999999999
"Ys0...61",-1.5,1,-0.75,0.5,-0.5,0.9321182,0.88315,0.3926033,0.9345604,0.8705003,0.5677501,0.6909,0.4292295,0.42958,0.8487293,0.8337421,0.9321073,0.8834289,0.4295054,0.934721,0.8704235,0.0489682,0.4905467,-0.5419571,0.0640601,0.0489682,0.2616705,-0.4191493,0.0640601,0.1060684,0.2288762,0.1064189,1.2616705,0.6214795,1.3058205,0.8519,1.3677389,0.5154111,0.938401,0.4334206,-0.1231499,0.2616705,-0.4191493,0.0149872,0.3276099,0.2288762,0.0486784,0.4539235,-0.5052156,0.0642975,-6.58999999999521e-05,0.0366232
"Ys0...62",-1.5,1,-0.75,1,-0.5,0.9200842,0.8680903,0.3560728,0.9284331,0.8986037,0.5160322,0.6604176,0.3892488,0.3892426,0.8348936,0.8372674,0.9200933,0.8684702,0.3891248,0.928526,0.8986873,0.0519939,0.5120175,-0.5723603,0.0298294,0.0519939,0.2711688,-0.445651,0.0298294,0.1141394,0.2408487,0.1141332,1.2711688,0.5969215,1.4218257,0.9429842,1.3853082,0.5172179,1.0125371,0.4733466,-0.1443854,0.2711688,-0.445651,-0.00237379999999998,0.3427157,0.2408487,0.0516231,0.4793454,-0.5394012,0.0298387,7.44999999999774e-05,0.0326721
"Ys0...63",-1.5,1,-0.75,1.5,-0.5,0.9053986,0.8513677,0.3290047,0.9208617,0.9079198,0.4758155,0.6353864,0.3591447,0.3591783,0.8229215,0.8292522,0.9053673,0.8513573,0.3590339,0.9209547,0.9078694,0.0540309000000001,0.522363,-0.591857,0.0129419,0.0540309000000001,0.2762417,-0.4637432,0.0129419,0.1180075,0.2461213,0.1180411,1.2762417,0.575126,1.5023081,1.0210229,1.3942492,0.5428815,1.074117,0.5124336,-0.1595709,0.2762417,-0.4637432,-0.00633070000000002,0.3509155,0.2461213,0.05401,0.4923234,-0.5619208,0.0130853,-1.90999999999386e-05,0.0300395999999999
"Ys0...64",-1.5,1,-0.2,-1.5,-0.5,0.9064467,0.9083427,0.7828232,0.9254416,0.5422569,0.8926675,0.8641134,0.7901421,0.7901834,0.9011001,0.6055306,0.9064953,0.9086291,0.7901723,0.9254828,0.5422891,-0.0018959999999999,0.1255195,-0.1426184,0.3831847,-0.0018959999999999,0.0739713000000001,-0.1109167,0.3831847,0.0198464999999999,0.0515481999999998,0.0198877999999999,1.0739713,0.8343714,0.5732884,0.4550878,1.0938178,0.8145249,0.4821748,0.3469166,0.0285540999999999,0.0739713000000001,-0.1109167,0.2955695,0.0770529000000001,0.0515481999999998,-0.00213379999999996,0.1184568,-0.1353105,0.3831937,-1.64000000000275e-05,0.00706269999999998
"Ys0...65",-1.5,1,-0.2,-1,-0.5,0.9404921,0.9105723,0.6551859,0.9385278,0.6087442,0.8123572,0.8197505,0.6675304,0.6677786,0.8951889,0.6674676,0.9405965,0.9106997,0.6676521,0.938772,0.6088673,0.0299198000000001,0.2553864,-0.2833419,0.3297836,0.0299198000000001,0.1522201,-0.2274103,0.3297836,0.0472346999999999,0.1031663,0.0474828999999999,1.1522201,0.7583522,0.7823963,0.5393544,1.1994548,0.7111175,0.6033158,0.3325666,-0.00739330000000005,0.1522201,-0.2274103,0.2277213,0.1868583,0.1031663,0.0298967999999999,0.2430476,-0.2711199,0.3299047,1.87000000001492e-05,0.0123388
"Ys0...66",-1.5,1,-0.2,-0.5,-0.5,0.945874,0.9053506,0.549353,0.9411366,0.7018461,0.7180996,0.7712926,0.562109,0.5622703,0.8806018,0.7405397,0.9458033,0.9053237,0.5621511,0.9411977,0.7015918,0.0405234,0.3559976,-0.3917836,0.2392905,0.0405234,0.2091836,-0.3183315,0.2392905,0.0733619,0.146814,0.0735232,1.2091836,0.696167,0.9899552,0.6467136,1.2825455,0.6228051,0.7353895,0.3565232,-0.053193,0.2091836,-0.3183315,0.1400621,0.266468,0.146814,0.0404796000000001,0.3431726,-0.3790466,0.2396059,-0.000183600000000061,0.0128250000000001
"Ys0...67",-1.5,1,-0.2,0,-0.5,0.9412121,0.8955599,0.473865,0.9391877,0.8034786,0.6343377,0.7275793,0.484862,0.4850587,0.8642266,0.8036313,0.9412659,0.8958658,0.4848707,0.9392405,0.8034907,0.0456522,0.4216949,-0.4653227,0.1357091,0.0456522,0.2427173,-0.3791679,0.1357091,0.0928228,0.1789776,0.0930194999999999,1.2427173,0.6528426,1.1644195,0.7537216,1.3355401,0.5600198,0.8473004,0.3931714,-0.0932416,0.2427173,-0.3791679,0.0605952999999999,0.3070271,0.1789776,0.0454000999999999,0.4109951,-0.4543698,0.1357498,-4.17000000000334e-05,0.0106997999999999
"Ys0...68",-1.5,1,-0.2,0.5,-0.5,0.9322673,0.8833055,0.4203614,0.9345468,0.8704448,0.5678965,0.6907942,0.4292675,0.4296104,0.8487923,0.8337595,0.9322359,0.8832778,0.4293924,0.9346606,0.8704275,0.0489618000000001,0.4629441,-0.5141854,0.064102,0.0489618000000001,0.2615267,-0.4191819,0.064102,0.1064139,0.2014174,0.1067568,1.2615267,0.6217788,1.3058386,0.8518006,1.3679406,0.5153649,0.9382582,0.4333218,-0.1228977,0.2615267,-0.4191819,0.0150328000000001,0.3276855,0.2014174,0.0489581,0.4538854,-0.5052682,0.0642330999999999,1.41000000000169e-05,0.00905869999999998
"Ys0...69",-1.5,1,-0.2,1,-0.5,0.9201667,0.8681918,0.3817966,0.9284113,0.8986238,0.515975,0.6603359,0.3890762,0.3893549,0.8350657,0.8371595,0.9200181,0.8682904,0.389313,0.9285383,0.8985231,0.0519749,0.4863952,-0.5466147,0.0297875000000001,0.0519749,0.2712597,-0.4457108,0.0297875000000001,0.1142316,0.2151355,0.1145103,1.2712597,0.5969321,1.4220602,0.9429446,1.3854913,0.5172995,1.0121024,0.473046,-0.1443609,0.2712597,-0.4457108,-0.00209379999999992,0.3427274,0.2151355,0.0517276999999999,0.4789774,-0.5392253,0.0300152,4.79000000001006e-05,0.00741779999999997
