"","a1","g6","rho","beta2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...245",1.5,-1.5,-0.2,-1.5,0.9962519,0.6663481,0.9272079,0.8497098,0.9193728,0.9903211,0.7249067,0.9188696,0.9189476,0.906372,0.7627471,0.9962601,0.666644,0.9189593,0.8498159,0.9192015,0.3299038,-0.2608598,0.0774981,-0.069663,0.3299038,-0.1939629,0.0125756,-0.069663,-0.00197440000000004,-0.0668969,0.00189640000000002,1.0106012,0.860311,0.7124474,0.7124474,1.0125756,0.8622854,0.3493608,0.3493608,0.2654144,-0.1939629,0.0125756,0.1436249,-0.1506949,-0.0668969,0.3296161,-0.2523153,0.0691434000000001,-0.0693856,-0.000179499999999999,-0.00854449999999995
"Ys0...246",1.5,-1.5,-0.2,-1,0.9957051,0.4948381,0.9068609,0.7882307,0.9123703,0.9585409,0.5640518,0.8937125,0.8937174,0.8941913,0.7980165,0.9957148,0.4950999,0.8939348,0.7885249,0.9125272,0.500867,-0.4120228,0.1186302,-0.1241396,0.500867,-0.3296607,-0.000473900000000027,-0.1241396,0.0367420000000001,-0.0823621,0.0367469000000001,1.0362681,0.8244988,1.0844714,1.0844714,0.9995261,0.7877568,0.4241826,0.4241826,0.3944891,-0.3296607,-0.000473900000000027,0.0961748,-0.0771896,-0.0823621,0.5006149,-0.3988349,0.1054099,-0.1240023,0.000147200000000014,-0.0131878999999999
"Ys0...247",1.5,-1.5,-0.2,1,0.9923699,0.2827073,0.8218164,0.6319976,0.7585577,0.7418334,0.3208743,0.8064622,0.806714,0.8216611,0.873507,0.9923892,0.2829069,0.8067318,0.6322878,0.7585803,0.7096626,-0.5391091,0.1898188,-0.1265601,0.7096626,-0.4855879,-0.0149471,-0.1265601,0.1512447,-0.0535211999999999,0.1514965,1.1362976,0.7682952,1.3489086,1.0798267,0.9850529,0.6170505,0.7432498,0.7432498,0.4209591,-0.4855879,-0.0149471,-0.0518459,0.3654858,-0.0535211999999999,0.7094823,-0.5238249,0.174444,-0.1262925,3.30000000003938e-06,-0.0152842000000001
"Ys0...248",1.5,-1.5,-0.2,1.5,0.9915609,0.2642638,0.809281,0.6101804,0.7070392,0.7037068,0.299948,0.7944626,0.7946345,0.8070097,0.8596033,0.991577,0.2645475,0.7946597,0.6103099,0.7071891,0.7272971,-0.5450172,0.1991006,-0.0968588,0.7272971,-0.4945146,-0.0123752,-0.0968588,0.1609732,-0.0505026,0.1611451,1.148598,0.7587784,1.3753906,1.034013,0.9876248,0.5978052,0.7967116,0.7967116,0.4037588,-0.4945146,-0.0123752,-0.0525935999999999,0.4404182,-0.0505026,0.7270295,-0.5301122,0.1843498,-0.0968792000000001,0.000133799999999962,-0.0149049999999999
"Ys0...249",1.5,-1.5,0.2,-1.5,0.9962768,0.666672,0.9102192,0.8497176,0.919437,0.9903221,0.7249185,0.9189831,0.9189037,0.906493,0.7626889,0.9962417,0.6664868,0.919045,0.8499167,0.9194019,0.3296048,-0.2435472,0.0605016,-0.0697194,0.3296048,-0.1940646,0.0124107,-0.0697194,-0.00139169999999988,-0.0494825999999999,0.00147109999999995,1.011019,0.8607366,0.7121968,0.7121968,1.0124107,0.8621283,0.3492066,0.3492066,0.2654036,-0.1940646,0.0124107,0.1438041,-0.1507934,-0.0494825999999999,0.3297549,-0.2525582,0.0691283,-0.0694852,0,0.00901099999999999
"Ys0...250",1.5,-1.5,0.2,-1,0.9957309,0.4953391,0.8802252,0.7881886,0.9125012,0.958707,0.5643496,0.8934573,0.893657,0.8943537,0.7979202,0.9957513,0.495238,0.8938124,0.788507,0.9125649,0.5003918,-0.3848861,0.0920366,-0.1243126,0.5003918,-0.3291077,-0.000696699999999995,-0.1243126,0.0369549,-0.0557784,0.0371545999999999,1.0362582,0.8244468,1.0843862,1.0843862,0.9993033,0.7874919,0.4239786,0.4239786,0.3943574,-0.3291077,-0.000696699999999995,0.0964335000000001,-0.0775571,-0.0557784,0.5005133,-0.3985744,0.1053054,-0.1240579,4.32999999999684e-05,0.0136882999999999
"Ys0...251",1.5,-1.5,0.2,1,0.992363,0.2829761,0.7922027,0.6319589,0.7585946,0.7421051,0.3212503,0.8064219,0.8065588,0.8218686,0.8736557,0.9923838,0.2827435,0.8067982,0.6323186,0.7587173,0.7093869,-0.5092266,0.1602438,-0.1266357,0.7093869,-0.4851716,-0.0153097999999999,-0.1266357,0.1514986,-0.024055,0.1516355,1.1361888,0.7681477,1.348882,1.0807806,0.9846902,0.6166491,0.7431452,0.7431452,0.4208548,-0.4851716,-0.0153097999999999,-0.0517871000000001,0.365319,-0.024055,0.7096403,-0.5240547,0.1744796,-0.1263987,0.000101899999999988,0.0148280999999999
"Ys0...252",1.5,-1.5,0.2,1.5,0.9915995,0.2645566,0.7806465,0.6099757,0.7069926,0.7040048,0.3001557,0.7942384,0.7945885,0.8070788,0.8598181,0.9915878,0.2644263,0.7947694,0.610281,0.7071798,0.7270429,-0.5160899,0.1706708,-0.0970169,0.7270429,-0.4940827,-0.0124903,-0.0970169,0.1611539,-0.0220072000000001,0.161504,1.1486636,0.7586393,1.3759241,1.0350305,0.9875097,0.5974854,0.7966654,0.7966654,0.4038491,-0.4940827,-0.0124903,-0.0527393,0.4404202,-0.0220072000000001,0.7271615,-0.5303431,0.1844884,-0.0968988000000001,0.000198900000000002,0.0142531999999999
"Ys0...253",1.5,-1.5,0.75,-1.5,0.9962726,0.6665849,0.8855148,0.8496723,0.9193527,0.9902958,0.7248021,0.9188003,0.9189125,0.9065163,0.76276,0.9962417,0.6664868,0.919045,0.8499167,0.9194019,0.3296877,-0.2189299,0.0358425,-0.0696804,0.3296877,-0.1939982,0.0123962,-0.0696804,-0.00148539999999997,-0.0249317,0.00137319999999996,1.0109108,0.8605831,0.7127952,0.7127952,1.0123962,0.8620685,0.3491424,0.3491424,0.2654937,-0.1939982,0.0123962,0.1437563,-0.1506159,-0.0249317,0.3297549,-0.2525582,0.0691283,-0.0694852,8.00999999999163e-05,0.0336282999999999
"Ys0...254",1.5,-1.5,0.75,-1,0.9957328,0.4952683,0.8452848,0.7882363,0.9125554,0.9586842,0.56436,0.8935833,0.8937169,0.8942658,0.7979617,0.9957179,0.495094,0.8937504,0.7884284,0.9124636,0.5004645,-0.3500165,0.0570484999999999,-0.1243191,0.5004645,-0.3292233,-0.000548899999999963,-0.1243191,0.0368042,-0.0207932,0.0369378,1.0362553,0.8244916,1.0841134,1.0841134,0.9994511,0.7876874,0.4240346,0.4240346,0.3943242,-0.3292233,-0.000548899999999963,0.0963041,-0.0775451,-0.0207932,0.5006239,-0.3986564,0.105322,-0.1240352,-7.69000000000464e-05,0.0486399000000001
"Ys0...255",1.5,-1.5,0.75,1,0.9923736,0.2827838,0.7608464,0.6320336,0.7585278,0.7420785,0.3210324,0.8064941,0.8065935,0.8219573,0.8735782,0.992367,0.2828091,0.80667,0.6322769,0.758738,0.7095898,-0.4780626,0.1288128,-0.1264942,0.7095898,-0.4854617,-0.0153638,-0.1264942,0.1515757,0.00739909999999988,0.1516751,1.1362119,0.7682455,1.3487632,1.0801059,0.9846362,0.6166698,0.7428984,0.7428984,0.4210461,-0.4854617,-0.0153638,-0.0516209,0.3653455,0.00739909999999988,0.7095579,-0.5238609,0.1743931,-0.1264611,0.000216800000000017,0.0457983
"Ys0...256",1.5,-1.5,0.75,1.5,0.9915758,0.2645335,0.7508815,0.6099562,0.7068654,0.7038999,0.3001609,0.7943389,0.7945867,0.8071433,0.8597031,0.9915584,0.2644077,0.7946905,0.6103843,0.7071432,0.7270423,-0.486348,0.1409253,-0.0969092,0.7270423,-0.494178,-0.0125566,-0.0969092,0.1613119,0.00782999999999989,0.1615597,1.1487553,0.7587115,1.3756948,1.034889,0.9874434,0.5973996,0.79654,0.79654,0.403739,-0.494178,-0.0125566,-0.0525598,0.4405136,0.00782999999999989,0.7271507,-0.5302828,0.1843062,-0.0967589,0.000295200000000051,0.0439347999999999
"Ys0...257",1.5,-1,-0.75,-1.5,0.9961235,0.9040257,0.9763882,0.893025,0.9053573,0.9990376,0.9395739,0.9635591,0.9636692,0.9295766,0.759718,0.996165,0.904117,0.9637436,0.8931055,0.9054589,0.0920978,-0.0723625,0.0833632000000001,-0.0123323000000001,0.0920978,-0.0239852,0.0340926,-0.0123323000000001,0.000893300000000097,-0.0483773,0.0010034000000001,1.0239852,0.9280109,0.193734,0.193734,1.0230919,0.9271176,0.2135084,0.2135084,0.0594637,-0.0239852,0.0340926,0.1698586,-0.1485534,-0.0483773,0.092048,-0.0596266000000001,0.0706381,-0.0123534,6.01000000000074e-05,-0.0127358999999999
"Ys0...258",1.5,-1,-0.75,-1,0.995789,0.7921101,0.9869421,0.8607981,0.9033529,0.9992995,0.8714424,0.9713877,0.9713739,0.9270158,0.7986845,0.9957582,0.792188,0.971357,0.86117,0.9034923,0.2036789,-0.194832,0.126144,-0.0425548,0.2036789,-0.0999453,0.0443581000000001,-0.0425548,-0.0131008,-0.0948867,0.0131146,1.0312573,0.8920554,0.3143398,0.3143398,1.0443581,0.9051562,0.2032206,0.2032206,0.1278571,-0.0999453,0.0443581000000001,0.1283313,-0.1081789,-0.0948867,0.2035702,-0.179169,0.110187,-0.0423223,0.000170200000000009,-0.015663
"Ys0...259",1.5,-1,-0.75,1,0.9925665,0.5351375,0.9838791,0.7555746,0.8177773,0.9785821,0.6198689,0.9413025,0.9413625,0.8825731,0.8941709,0.9925779,0.5353991,0.9414506,0.7555895,0.8179577,0.457429,-0.4487416,0.2283045,-0.0622027000000001,0.457429,-0.3214336,0.0587894,-0.0622027000000001,0.0422071000000002,-0.127308,0.0422671000000001,1.1009965,0.8565711,0.8776572,0.8776572,1.0587894,0.814364,0.3521288,0.3521288,0.3587132,-0.3214336,0.0587894,-0.0115978,0.090378,-0.127308,0.4571788,-0.4060515,0.1858611,-0.0623682,0.000168999999999975,-0.0426901
"Ys0...260",1.5,-1,-0.75,1.5,0.9917747,0.5060425,0.9809669,0.738104,0.790117,0.9682343,0.5847839,0.9335769,0.9337591,0.8712388,0.8893501,0.9918135,0.5062643,0.9338481,0.7381436,0.7900618,0.4857322,-0.4749244,0.2428629,-0.052013,0.4857322,-0.348793,0.0625203,-0.052013,0.0542112,-0.1261314,0.0543933999999999,1.1167315,0.8548355,0.9632784,0.9632784,1.0625203,0.8006243,0.3900042,0.3900042,0.3834504,-0.348793,0.0625203,-0.0181113000000001,0.1227735,-0.1261314,0.4855492,-0.4275838,0.1957045,-0.0519182,-9.39999999999275e-05,-0.0473406000000001
"Ys0...261",1.5,-1,-0.2,-1.5,0.9961389,0.9039849,0.9675351,0.8931887,0.9052228,0.9990359,0.9397184,0.9636855,0.9636861,0.9294849,0.7596723,0.9961544,0.9041145,0.9637484,0.8933068,0.9053801,0.0921540000000001,-0.0635502,0.0743464,-0.0120341,0.0921540000000001,-0.0239671,0.0342012,-0.0120341,0.00056210000000001,-0.0395831,0.000562700000000027,1.0239671,0.927952,0.1931922,0.1931922,1.023405,0.9273899,0.213658,0.213658,0.0593175,-0.0239671,0.0342012,0.1698126,-0.1484475,-0.0395831,0.0920399,-0.0596338999999999,0.0704416,-0.0120733000000001,0.000141800000000081,-0.00391630000000009
"Ys0...262",1.5,-1,-0.2,-1,0.9957405,0.7919232,0.9766196,0.8608763,0.9034114,0.9992975,0.8714203,0.9713233,0.9713399,0.9272471,0.7986558,0.9957832,0.7921767,0.9713425,0.8608924,0.9034038,0.2038173,-0.1846964,0.1157433,-0.0425350999999999,0.2038173,-0.099903,0.0440928,-0.0425350999999999,-0.0131429000000001,-0.0847934,0.0131263,1.0309499,0.8918262,0.3145128,0.3145128,1.0440928,0.9049691,0.202826,0.202826,0.1278772,-0.099903,0.0440928,0.1285913,-0.1083126,-0.0847934,0.2036065,-0.1791658,0.1104501,-0.0425114,-5.02999999999476e-05,-0.00553059999999994
"Ys0...263",1.5,-1,-0.2,1,0.9925672,0.5349558,0.95282,0.755619,0.8177469,0.9785488,0.6198819,0.9412687,0.9413706,0.8825946,0.8941235,0.9925809,0.5352711,0.9414606,0.7556484,0.8177881,0.4576114,-0.4178642,0.197201,-0.0621279,0.4576114,-0.3213868,0.0587759999999999,-0.0621279,0.0419476,-0.0964774000000002,0.0420495,1.1007236,0.8563426,0.8776988,0.8776988,1.058776,0.814395,0.3520696,0.3520696,0.3586669,-0.3213868,0.0587759999999999,-0.0115289,0.0903949999999999,-0.0964774000000002,0.4573098,-0.4061895,0.1858122,-0.0621397,2.74999999999581e-05,-0.0116747
"Ys0...264",1.5,-1,-0.2,1.5,0.9917633,0.5059265,0.9457854,0.7379981,0.7900353,0.9682255,0.5848448,0.9336958,0.9337463,0.8712904,0.889344,0.9917818,0.5062129,0.9337844,0.7380739,0.7900322,0.4858368,-0.4398589,0.2077873,-0.0520372,0.4858368,-0.348851,0.0624559,-0.0520372,0.0543234999999999,-0.0910079000000001,0.0543739999999999,1.1167794,0.8547775,0.9629188,0.9629188,1.0624559,0.800454,0.3899266,0.3899266,0.3833807,-0.348851,0.0624559,-0.0180536,0.1228465,-0.0910079000000001,0.4855689,-0.4275715,0.1957105,-0.0519583,-2.1600000000066e-05,-0.0122874000000001
"Ys0...265",1.5,-1,0.2,-1.5,0.9961397,0.9040648,0.9594662,0.8930908,0.9054427,0.9990565,0.9397691,0.9636224,0.9636425,0.9296366,0.7595614,0.9961569,0.9041144,0.963691,0.8932176,0.9054877,0.0920749,-0.0554014,0.0663754000000001,-0.0123519000000001,0.0920749,-0.0238533,0.0340058999999999,-0.0123519000000001,0.000821400000000083,-0.0315481000000001,0.000841500000000051,1.0238533,0.9279181,0.193217,0.193217,1.0230319,0.9270967,0.2134418,0.2134418,0.0592874,-0.0238533,0.0340058999999999,0.1700752,-0.1487981,-0.0315481000000001,0.0920425,-0.0595766,0.0704734,-0.0122701000000001,2.77999999999112e-05,0.00417519999999993
"Ys0...266",1.5,-1,0.2,-1,0.9957615,0.7923295,0.9653552,0.860999,0.9034659,0.9992948,0.8716852,0.9713182,0.9713227,0.9271877,0.7984609,0.9957524,0.7921135,0.9714241,0.8609896,0.9034695,0.203432,-0.1730257,0.1043562,-0.0424669000000001,0.203432,-0.099633,0.044135,-0.0424669000000001,-0.0131715,-0.0733927000000001,0.013167,1.0309635,0.8919625,0.3139932,0.3139932,1.044135,0.905134,0.2029792,0.2029792,0.1276096,-0.099633,0.044135,0.1287268,-0.1085383,-0.0733927000000001,0.2036389,-0.1793106,0.1104345,-0.0424799,1.26999999999766e-05,0.00628490000000004
"Ys0...267",1.5,-1,0.2,1,0.9925477,0.535371,0.9301754,0.7555944,0.8177895,0.9785926,0.6200375,0.9412303,0.9413771,0.8826341,0.8941983,0.9925628,0.535374,0.9414295,0.7556603,0.8178861,0.4571767,-0.3948044,0.174581,-0.0621950999999999,0.4571767,-0.3211928,0.058743,-0.0621950999999999,0.0422264,-0.0736116,0.0423732,1.1009694,0.8565638,0.8774644,0.8774644,1.058743,0.8143374,0.3519776,0.3519776,0.3585551,-0.3211928,0.058743,-0.0115642,0.0903639000000001,-0.0736116,0.4571888,-0.4060555,0.1857692,-0.0622258,8.15000000000676e-05,0.0112511000000001
"Ys0...268",1.5,-1,0.2,1.5,0.9917916,0.5061877,0.9222231,0.7380435,0.7899564,0.9682543,0.5848917,0.9336898,0.9336984,0.8712396,0.8893776,0.9917893,0.5063048,0.9339024,0.7381661,0.7900091,0.4856039,-0.4160354,0.1841796,-0.0519129,0.4856039,-0.3487981,0.0624588,-0.0519129,0.0544835,-0.0672372999999999,0.0544921,1.1169423,0.8549858,0.962837,0.962837,1.0624588,0.8005023,0.390124,0.390124,0.3833626,-0.3487981,0.0624588,-0.018138,0.1229585,-0.0672372999999999,0.4854845,-0.4275976,0.1957363,-0.051843,5.50000000000272e-05,0.0115622000000001
"Ys0...269",1.5,-1,0.75,-1.5,0.9961623,0.9040678,0.9466699,0.8931691,0.9054098,0.9990579,0.93966,0.9635634,0.963602,0.9295282,0.7596172,0.9961607,0.9040716,0.9637774,0.8933396,0.9053813,0.0920945,-0.0426021,0.0535007999999999,-0.0122407,0.0920945,-0.0239033999999999,0.0340737999999999,-0.0122407,0.000728299999999904,-0.0186987000000001,0.000766899999999904,1.0239034,0.9279712,0.1935532,0.1935532,1.0231751,0.9272429,0.2137396,0.2137396,0.0593979,-0.0239033999999999,0.0340737999999999,0.169911,-0.1486882,-0.0186987000000001,0.0920891,-0.0597058,0.0704378,-0.0120417,-2.69000000000519e-05,0.0171037000000001
"Ys0...270",1.5,-1,0.75,-1,0.9957406,0.7921735,0.9465417,0.8609153,0.9034692,0.9992972,0.8716826,0.9712862,0.9713191,0.9272132,0.7985801,0.9957826,0.7920784,0.9713846,0.8611275,0.9036185,0.2035671,-0.1543682,0.0856264,-0.0425538999999999,0.2035671,-0.0996036,0.0441059,-0.0425538999999999,-0.0132441000000001,-0.0547646000000002,0.0132112000000001,1.0308618,0.8917771,0.3140624,0.3140624,1.0441059,0.9050212,0.2029354,0.2029354,0.1276146,-0.0996036,0.0441059,0.1286331,-0.1084457,-0.0547646000000002,0.2037042,-0.1793062,0.1102571,-0.0424909999999999,0.000107300000000032,0.024938
"Ys0...271",1.5,-1,0.75,1,0.9925598,0.5352014,0.9042034,0.7555172,0.8177701,0.978596,0.6200363,0.9412487,0.9413281,0.8826416,0.8942196,0.9925651,0.5352904,0.9414169,0.7556516,0.8178378,0.4573584,-0.369002,0.1486862,-0.0622529000000001,0.4573584,-0.3212124,0.0586865,-0.0622529000000001,0.0422101000000001,-0.0477895999999999,0.0422895000000001,1.1008966,0.8564138,0.87743,0.87743,1.0586865,0.8142037,0.3520606,0.3520606,0.3585597,-0.3212124,0.0586865,-0.011578,0.0904132999999999,-0.0477895999999999,0.4572747,-0.4061265,0.1857653,-0.0621862,6.2399999999907e-05,0.0371245
"Ys0...272",1.5,-1,0.75,1.5,0.991785,0.5061645,0.8966078,0.7379842,0.7901031,0.9682379,0.5847826,0.933643,0.9336716,0.8713911,0.8894049,0.9917849,0.5062568,0.9338926,0.738201,0.7900137,0.4856205,-0.3904433,0.1586236,-0.0521189,0.4856205,-0.3488604,0.0622805000000001,-0.0521189,0.0547601999999999,-0.0415829,0.0547888,1.1170407,0.8550249,0.9631488,0.9631488,1.0622805,0.8002647,0.3898746,0.3898746,0.3834553,-0.3488604,0.0622805000000001,-0.0180138000000001,0.1228489,-0.0415829,0.4855281,-0.4276358,0.1956916,-0.0518127,-8.92999999998478e-05,0.0371925000000001
"Ys0...273",1.5,0,-0.75,-1.5,0.9956333,0.9887664,0.9781753,0.8986937,0.782582,0.9989911,0.9943978,0.9652721,0.965353,0.9247718,0.700935,0.9955965,0.9887845,0.9653831,0.8987004,0.7825611,0.00686690000000001,0.0105911000000001,0.0794815999999999,0.1161117,0.00686690000000001,0.0291257,0.0405812,0.1161117,0.0203658,-0.0185346,0.0204467,0.9708743,0.9596407,0.0571659000000002,0.0336716000000001,0.9594188,0.9392749,0.2197504,0.2197504,0.00459330000000002,0.0291257,0.0405812,0.2238368,-0.0850048,-0.0185346,0.00681200000000004,0.0234013999999999,0.0666827000000001,0.1161393,1.59000000000686e-05,-0.0128102999999998
"Ys0...274",1.5,0,-0.75,-1,0.995776,0.990518,0.9942281,0.8819437,0.837669,0.9994686,0.9972178,0.9828265,0.982888,0.9231585,0.7636424,0.9958044,0.9905528,0.9829066,0.8819615,0.8374178,0.00525799999999998,-0.00371009999999994,0.1122844,0.0442747,0.00525799999999998,0.0143913,0.0597295,0.0442747,0.0344535,-0.0181013999999999,0.034515,0.9856087,0.9761267,0.0322198999999999,0.0245283999999999,0.9511552,0.9416732,0.187907,0.187907,0.0022508,0.0143913,0.0597295,0.1595161,-0.0777192,-0.0181013999999999,0.00525160000000002,0.00764620000000005,0.1009451,0.0445437,-0.000279600000000046,-0.0113563
"Ys0...275",1.5,0,-0.75,1,0.9931346,0.9899398,0.99856,0.8241624,0.8385963,0.9986575,0.9976125,0.9919126,0.991898,0.8717587,0.8833942,0.9931677,0.9899745,0.9918865,0.8242661,0.8385672,0.00319479999999994,-0.00862019999999997,0.1743976,-0.0144339,0.00319479999999994,0.00569989999999998,0.1201393,-0.0144339,0.0399382000000001,-0.0143200999999999,0.0399236000000001,0.9943001,0.9842399,0.0209498000000001,0.0209498000000001,0.9543619,0.9443017,0.2726866,0.2726866,0.00104499999999996,0.00569989999999998,0.1201393,-0.0116355,0.0392750000000001,-0.0143200999999999,0.00319320000000001,-0.00191200000000002,0.1676204,-0.0143011,-6.22000000000122e-05,-0.00670819999999994
"Ys0...276",1.5,0,-0.75,1.5,0.9923897,0.9894491,0.9982352,0.8140345,0.8249753,0.9982087,0.9971826,0.9916868,0.9916595,0.8583569,0.8763108,0.9923981,0.9894732,0.9916858,0.8139454,0.824924,0.00294060000000007,-0.00878610000000002,0.1842007,-0.0109408,0.00294060000000007,0.00549580000000005,0.1333026,-0.0109408,0.0366161999999999,-0.0142819,0.0365888999999999,0.9945042,0.9839533,0.0222612,0.0222612,0.957888,0.9473371,0.2999672,0.2999672,0.00102609999999992,0.00549580000000005,0.1333026,-0.0179539,0.0455165000000001,-0.0142819,0.0029248999999999,-0.0022125999999999,0.1777404,-0.0109785999999999,-5.96999999998848e-05,-0.00657350000000012
"Ys0...277",1.5,0,-0.2,-1.5,0.9955911,0.9887914,0.9688886,0.8987388,0.7826612,0.9989873,0.9944313,0.9652369,0.9653027,0.9247711,0.7008989,0.995642,0.9887675,0.9653606,0.8988674,0.7822591,0.00679969999999996,0.0199028,0.0701498,0.1160776,0.00679969999999996,0.0291944000000001,0.0405316,0.1160776,0.0203266,-0.00929160000000007,0.0203924,0.9708056,0.959597,0.0571091,0.0335546,0.9594684,0.9392704,0.2198524,0.2198524,0.004556,0.0291944000000001,0.0405316,0.2238722,-0.0851585,-0.00929160000000007,0.00687450000000001,0.0234069,0.0664932,0.1166083,-0.000453000000000037,-0.00350410000000001
"Ys0...278",1.5,0,-0.2,-1,0.9957709,0.9905213,0.9864711,0.8819305,0.8375874,0.999476,0.9972558,0.9828914,0.9829822,0.923352,0.7637316,0.9957803,0.9905333,0.9829491,0.8819792,0.8376593,0.00524959999999997,0.0040502,0.1045406,0.0443431,0.00524959999999997,0.0143644000000001,0.0596302000000001,0.0443431,0.0345962,-0.0103142000000001,0.034687,0.9856356,0.9761569,0.0320756999999998,0.0244457999999997,0.9510394,0.9415607,0.1873316,0.1873316,0.00222020000000001,0.0143644000000001,0.0596302000000001,0.1596204,-0.0775609,-0.0103142000000001,0.005247,0.00758419999999993,0.1009699,0.0443199,6.25000000000764e-05,-0.00353399999999993
"Ys0...279",1.5,0,-0.2,1,0.9931231,0.9899776,0.9942166,0.8242807,0.8383545,0.9986688,0.997619,0.9918844,0.9918954,0.8716434,0.8834994,0.9931532,0.9899688,0.9918884,0.8243554,0.838671,0.00314550000000002,-0.00423899999999999,0.1699359,-0.0140738,0.00314550000000002,0.00573460000000003,0.120252,-0.0140738,0.0397103,-0.00997359999999992,0.0397213,0.9942654,0.984243,0.0209931999999997,0.0209931999999997,0.9545551,0.9445327,0.2729224,0.2729224,0.00104979999999999,0.00573460000000003,0.120252,-0.0118560000000001,0.0395992000000001,-0.00997359999999992,0.00318439999999998,-0.00191960000000002,0.167533,-0.0143156000000001,0.000286400000000131,-0.00231939999999997
"Ys0...280",1.5,0,-0.2,1.5,0.9923708,0.9894848,0.9939108,0.8138986,0.8250519,0.9982001,0.997206,0.9916664,0.9916274,0.8583907,0.8761976,0.9923741,0.9894878,0.9916774,0.8138789,0.8250077,0.00288599999999994,-0.00442599999999993,0.1800122,-0.0111532999999999,0.00288599999999994,0.00553960000000009,0.1332367,-0.0111532999999999,0.0368098999999998,-0.00996559999999991,0.0367708999999999,0.9944604,0.9839452,0.0222551999999998,0.0222551999999998,0.9576505,0.9471353,0.2999638,0.2999638,0.000994099999999998,0.00553960000000009,0.1332367,-0.0178069000000001,0.0453164,-0.00996559999999991,0.00288630000000001,-0.00218960000000001,0.1777985,-0.0111288,-4.74999999999781e-05,-0.00223639999999992
"Ys0...281",1.5,0,0.2,-1.5,0.9956182,0.9887761,0.9616823,0.8988508,0.7823793,0.9989847,0.9943791,0.9652769,0.965233,0.9247698,0.7006234,0.9956198,0.9888506,0.9653225,0.8988109,0.7825381,0.00684209999999996,0.0270938000000001,0.0628315,0.1164715,0.00684209999999996,0.0291022,0.0404632,0.1164715,0.0203599000000001,-0.00200839999999991,0.0203160000000001,0.9708978,0.9596739,0.0571888000000004,0.0336896000000003,0.9595368,0.939314,0.2199944,0.2199944,0.00460559999999999,0.0291022,0.0404632,0.2241464,-0.0851223999999999,-0.00200839999999991,0.00676920000000003,0.0235281000000001,0.0665116,0.1162728,0.000157199999999968,0.0035657
"Ys0...282",1.5,0,0.2,-1,0.9957993,0.9905644,0.9789552,0.8820161,0.8377326,0.9994732,0.9972704,0.9828822,0.982878,0.9233249,0.7636662,0.995789,0.9905598,0.9829419,0.8819904,0.83764,0.00523490000000004,0.0116092,0.0969391000000001,0.0442834999999999,0.00523490000000004,0.0143882,0.0595531,0.0442834999999999,0.0346070000000001,-0.00277899999999998,0.0346028,0.9856118,0.9761762,0.0320125999999998,0.0243303999999999,0.9510048,0.9415692,0.1875942,0.1875942,0.00220279999999995,0.0143882,0.0595531,0.1596587,-0.0777403,-0.00277899999999998,0.00522920000000004,0.00761789999999996,0.1009515,0.0443503999999999,-8.22999999999796e-05,0.00399130000000003
"Ys0...283",1.5,0,0.2,1,0.9931182,0.9899706,0.9891717,0.8244239,0.8386711,0.9986651,0.9976096,0.9918701,0.9918274,0.8718348,0.8835146,0.9931435,0.9900083,0.9919001,0.8243448,0.8385169,0.00314759999999992,0.000798900000000047,0.1647478,-0.0142472,0.00314759999999992,0.00573950000000001,0.1199926,-0.0142472,0.0398146,-0.00494059999999996,0.0397719000000001,0.9942605,0.9842311,0.0210406000000001,0.0210406000000001,0.9544459,0.9444165,0.2726756,0.2726756,0.00105549999999999,0.00573950000000001,0.1199926,-0.0116798,0.0392966,-0.00494059999999996,0.0031352,-0.0018918,0.1675553,-0.0141721,-0.000179499999999999,0.00269070000000005
"Ys0...284",1.5,0,0.2,1.5,0.9923648,0.9894208,0.9891105,0.8139736,0.8250877,0.9982175,0.9971964,0.9916994,0.9916353,0.8584471,0.8763924,0.9923765,0.9894702,0.991676,0.8139975,0.8251068,0.00294400000000006,0.000310299999999986,0.1751369,-0.0111141,0.00294400000000006,0.00549699999999997,0.1331882,-0.0111141,0.0367620000000001,-0.00518669999999999,0.0366979000000001,0.994503,0.9839238,0.0222084000000001,0.0222084000000001,0.957741,0.9471618,0.2998352,0.2998352,0.0010211,0.00549699999999997,0.1331882,-0.0179452999999999,0.045452,-0.00518669999999999,0.00290630000000003,-0.00220580000000004,0.1776785,-0.0111093,7.40000000010177e-06,0.00251610000000002
