"","a1","g6","rho","beta2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...31",-1.5,-1,0.75,1,0.5898562,0.5469878,0.8461164,0.8838939,0.8945742,0.6755841,0.6176991,0.8719633,0.8718668,0.9298521,0.9217415,0.5897733,0.5469829,0.8717455,0.883695,0.8946056,0.0428684,-0.2991286,-0.0377775,-0.0106803,0.0428684,-0.2542642,-0.0579852999999999,-0.0106803,-0.0246566,-0.0448643999999999,0.0247531,0.9173581,0.801252,1.0206752,1.0206752,0.9420147,0.8259086,0.3845351,0.372508,0.0578850000000001,-0.2542642,-0.0579852999999999,0.00811059999999997,-0.0585606,-0.0448643999999999,0.0427903999999999,-0.3247626,-0.0119495000000001,-0.0109106,0.000114300000000123,0.0256339999999999
"Ys0...32",-1.5,-1,0.75,1.5,0.5839613,0.5388639,0.8443486,0.8808589,0.8875953,0.6675349,0.6091584,0.8694854,0.869339,0.9292057,0.9232307,0.5839397,0.5387653,0.8692371,0.880639,0.8876152,0.0450974000000001,-0.3054847,-0.0365103,-0.00673639999999998,0.0450974000000001,-0.260327,-0.0598667000000001,-0.00673639999999998,-0.0218013,-0.0451577000000001,0.0219477,0.918332,0.7991909,1.0427124,1.0427124,0.9401333,0.8209922,0.3913907,0.3798708,0.0583765000000001,-0.260327,-0.0598667000000001,0.00597500000000006,-0.0479382,-0.0451577000000001,0.0451743999999999,-0.3304718,-0.0114019,-0.0069762000000001,4.15000000001386e-05,0.0249870999999999
"Ys0...33",-1.5,0,-0.75,-1.5,0.6446738,0.6455338,0.9120532,0.9123696,0.9126114,0.7327221,0.6514239,0.904403,0.9044264,0.9207018,0.8870032,0.6443299,0.6456042,0.9043297,0.9122627,0.9125684,-0.000860000000000083,-0.2665194,-0.000316399999999994,-0.000241799999999959,-0.000860000000000083,-0.2529791,-0.0162754000000001,-0.000241799999999959,0.00241870000000011,-0.0135402999999999,0.00244210000000011,0.9861433,0.8985129,0.8883462,0.8883462,0.9837246,0.8960942,0.3418004,0.3338572,0.0812982000000001,-0.2529791,-0.0162754000000001,0.0336986,-0.1136565,-0.0135402999999999,-0.00127429999999995,-0.2587255,-0.00793299999999997,-0.000305699999999964,0.000300899999999937,-0.00779389999999991
"Ys0...34",-1.5,0,-0.75,-1,0.6274635,0.6105594,0.9063131,0.9070711,0.9112316,0.7011227,0.6227869,0.8918361,0.8919218,0.9219468,0.8917751,0.6274255,0.6105052,0.8919111,0.9067594,0.9111962,0.0169041,-0.2957537,-0.000758000000000036,-0.00416050000000001,0.0169041,-0.2690492,-0.030025,-0.00416050000000001,0.00256249999999991,-0.0267045,0.00264819999999988,0.9725375,0.8796086,0.970754,0.970754,0.969975,0.8770461,0.3571135,0.3419642,0.0783358,-0.2690492,-0.030025,0.0301716999999999,-0.0931157,-0.0267045,0.0169203,-0.2814059,-0.0148483,-0.00443680000000002,2.59999999996374e-06,-0.0143478
"Ys0...35",-1.5,0,-0.75,1,0.5857422,0.5422697,0.8908371,0.8907227,0.8953749,0.6421737,0.5696637,0.8682858,0.8683466,0.9203475,0.9130872,0.5856198,0.5421225,0.8682543,0.8904594,0.895372,0.0434725,-0.3485674,0.00011440000000007,-0.0046522,0.0434725,-0.2986221,-0.0520009,-0.0046522,0.00217000000000001,-0.0499453000000001,0.00223079999999998,0.9501691,0.8408918,1.124101,1.124101,0.9479991,0.8387218,0.4002357,0.3778596,0.07251,-0.2986221,-0.0520009,0.0072603,-0.0387192,-0.0499453000000001,0.0434973000000001,-0.3261318,-0.0222051,-0.00491259999999993,0.000119499999999939,-0.0224356
"Ys0...36",-1.5,0,-0.75,1.5,0.5815952,0.5361628,0.8887735,0.8883552,0.8912217,0.6365791,0.5645409,0.8660784,0.8660955,0.9197616,0.9144818,0.5815156,0.5360721,0.8659797,0.888133,0.8911665,0.0454323999999999,-0.3526107,0.000418299999999983,-0.00286649999999999,0.0454323999999999,-0.3015375,-0.0536660999999999,-0.00286649999999999,0.00301119999999999,-0.0510731999999999,0.00302829999999998,0.9493451,0.8377003,1.1387614,1.1387614,0.9463339,0.8346891,0.4060261,0.3837664,0.0720381999999999,-0.3015375,-0.0536660999999999,0.00527979999999995,-0.0317238,-0.0510731999999999,0.0454435,-0.3299076,-0.0221532999999999,-0.00303350000000002,2.43999999999245e-05,-0.0227031
"Ys0...37",-1.5,0,-0.2,-1.5,0.6447053,0.6455778,0.9064297,0.9124538,0.912649,0.7327008,0.6516061,0.9045209,0.9044308,0.9207094,0.8870163,0.6443299,0.6456042,0.9043297,0.9122627,0.9125684,-0.000872499999999943,-0.2608519,-0.00602409999999998,-0.000195200000000062,-0.000872499999999943,-0.2529148,-0.0162786,-0.000195200000000062,0.00231740000000002,-0.00793710000000003,0.00222730000000004,0.9860388,0.8984926,0.887746,0.887746,0.9837214,0.8961752,0.3416966,0.3336736,0.0810947000000001,-0.2529148,-0.0162786,0.0336931,-0.1136282,-0.00793710000000003,-0.00127429999999995,-0.2587255,-0.00793299999999997,-0.000305699999999964,0.000294799999999928,-0.00212639999999997
"Ys0...38",-1.5,0,-0.2,-1,0.6276402,0.6104441,0.8957487,0.907086,0.9112575,0.7011858,0.6229285,0.8918259,0.8919311,0.9220042,0.8917993,0.6274255,0.6105052,0.8919111,0.9067594,0.9111962,0.0171960999999999,-0.2853046,-0.0113373,-0.00417150000000011,0.0171960999999999,-0.2688974,-0.0300731000000001,-0.00417150000000011,0.00232860000000013,-0.0164072,0.00243380000000015,0.9722555,0.8793415,0.9704912,0.9704912,0.9699269,0.8770129,0.3569745,0.3418196,0.0782573,-0.2688974,-0.0300731000000001,0.0302049000000001,-0.0930038000000001,-0.0164072,0.0169203,-0.2814059,-0.0148483,-0.00443680000000002,0.00015339999999997,-0.00389869999999992
"Ys0...39",-1.5,0,-0.2,1,0.5859386,0.5422592,0.8738599,0.8907567,0.8954551,0.6422954,0.5697247,0.8683592,0.8683461,0.9203604,0.9130954,0.5856198,0.5421225,0.8682543,0.8904594,0.895372,0.0436793999999999,-0.3316007,-0.0168967999999999,-0.00469839999999999,0.0436793999999999,-0.2986345,-0.0520143,-0.00469839999999999,0.00215130000000008,-0.0329661999999999,0.00213820000000009,0.950137,0.8408937,1.1238322,1.1238322,0.9479857,0.8387424,0.4001764,0.3777658,0.0725707,-0.2986345,-0.0520143,0.00726499999999997,-0.0387164999999999,-0.0329661999999999,0.0434973000000001,-0.3261318,-0.0222051,-0.00491259999999993,0.00023569999999995,-0.00546889999999989
"Ys0...40",-1.5,0,-0.2,1.5,0.5818207,0.5361296,0.8715624,0.888493,0.8912747,0.6366977,0.5645902,0.8661392,0.8661036,0.9197572,0.9144433,0.5815156,0.5360721,0.8659797,0.888133,0.8911665,0.0456911,-0.3354328,-0.0169306,-0.0027817,0.0456911,-0.301549,-0.0536536000000001,-0.0027817,0.00283920000000004,-0.0338838,0.00280360000000002,0.9491856,0.8376786,1.1385412,1.1385412,0.9463464,0.8348394,0.405889,0.3834996,0.0721075,-0.301549,-0.0536536000000001,0.00531390000000009,-0.0317084000000001,-0.0338838,0.0454435,-0.3299076,-0.0221532999999999,-0.00303350000000002,0.000196899999999944,-0.00552520000000001
"Ys0...41",-1.5,0,0.2,-1.5,0.6443593,0.6453655,0.9023634,0.9124434,0.9125414,0.7326163,0.6515433,0.9044553,0.904443,0.9207182,0.8869697,0.6443299,0.6456042,0.9043297,0.9122627,0.9125684,-0.00100620000000007,-0.2569979,-0.01008,-9.79999999999315e-05,-0.00100620000000007,-0.252912,-0.0162752,-9.79999999999315e-05,0.00210929999999998,-0.00408590000000009,0.00209700000000002,0.9858341,0.8982775,0.8880028,0.8880028,0.9837248,0.8961682,0.3416772,0.3336768,0.081073,-0.252912,-0.0162752,0.0337485000000001,-0.1138287,-0.00408590000000009,-0.00127429999999995,-0.2587255,-0.00793299999999997,-0.000305699999999964,5.63999999999565e-05,0.00172760000000005
"Ys0...42",-1.5,0,0.2,-1,0.6273485,0.6103812,0.8879968,0.9069862,0.9111389,0.7008885,0.6228497,0.8917918,0.8919128,0.9220371,0.8917404,0.6274255,0.6105052,0.8919111,0.9067594,0.9111962,0.0169673,-0.2776156,-0.0189893999999999,-0.00415270000000001,0.0169673,-0.2689421,-0.0301243000000001,-0.00415270000000001,0.00246140000000017,-0.0086735,0.0025824000000001,0.9723371,0.8793233,0.970717,0.970717,0.9698757,0.8768619,0.3570268,0.3419534,0.0780388000000001,-0.2689421,-0.0301243000000001,0.0302967000000001,-0.0929385,-0.0086735,0.0169203,-0.2814059,-0.0148483,-0.00443680000000002,-1.96999999999559e-05,0.00379029999999991
"Ys0...43",-1.5,0,0.2,1,0.5857529,0.5419213,0.863039,0.8905109,0.8953416,0.6419158,0.5693021,0.8683406,0.8683308,0.920461,0.9130881,0.5856198,0.5421225,0.8682543,0.8904594,0.895372,0.0438316,-0.3211177,-0.0274719,-0.00483069999999997,0.0438316,-0.2990385,-0.0521302,-0.00483069999999997,0.00257910000000006,-0.0220792,0.0025693,0.9504489,0.8409598,1.1247146,1.1247146,0.9478698,0.8383807,0.4002363,0.3780562,0.0726137,-0.2990385,-0.0521302,0.00737290000000002,-0.0384164,-0.0220792,0.0434973000000001,-0.3261318,-0.0222051,-0.00491259999999993,0.000163499999999983,0.00501410000000013
"Ys0...44",-1.5,0,0.2,1.5,0.581593,0.5358024,0.8608195,0.8881907,0.8911475,0.6363098,0.5642505,0.8661114,0.8660682,0.9198507,0.9144493,0.5815156,0.5360721,0.8659797,0.888133,0.8911665,0.0457906,-0.3250171,-0.0273712,-0.00295679999999998,0.0457906,-0.3018609,-0.0537825000000001,-0.00295679999999998,0.00325510000000007,-0.0231562,0.00321190000000005,0.9494726,0.8376633,1.1392762,1.1392762,0.9462175,0.8344082,0.4060397,0.3839172,0.0720593,-0.3018609,-0.0537825000000001,0.0054014,-0.031415,-0.0231562,0.0454435,-0.3299076,-0.0221532999999999,-0.00303350000000002,9.63999999999965e-05,0.00489050000000002
"Ys0...45",-1.5,0,0.75,-1.5,0.6445179,0.6455148,0.8964482,0.91251,0.9125713,0.7325704,0.6514045,0.9045072,0.9043658,0.9207171,0.8870237,0.6443299,0.6456042,0.9043297,0.9122627,0.9125684,-0.000996900000000078,-0.2509334,-0.0160618,-6.12999999999309e-05,-0.000996900000000078,-0.2531027,-0.0163513,-6.12999999999309e-05,0.00245879999999987,0.00216929999999993,0.00231739999999991,0.9861075,0.8986175,0.8881766,0.8881766,0.9836487,0.8961587,0.34169,0.3335458,0.0811658999999999,-0.2531027,-0.0163513,0.0336934,-0.1136001,0.00216929999999993,-0.00127429999999995,-0.2587255,-0.00793299999999997,-0.000305699999999964,0.000185099999999938,0.00779210000000008
"Ys0...46",-1.5,0,0.75,-1,0.6274008,0.6104824,0.8773678,0.9070139,0.9111848,0.7008541,0.6229179,0.8918523,0.8919164,0.9220271,0.8917588,0.6274255,0.6105052,0.8919111,0.9067594,0.9111962,0.0169184,-0.2668854,-0.0296461,-0.00417089999999998,0.0169184,-0.2689344,-0.0301106999999999,-0.00417089999999998,0.00251359999999989,0.00204899999999997,0.00257769999999991,0.9724029,0.8794168,0.9704596,0.9704596,0.9698893,0.8769032,0.3570155,0.341918,0.0779362,-0.2689344,-0.0301106999999999,0.0302683,-0.0928793000000001,0.00204899999999997,0.0169203,-0.2814059,-0.0148483,-0.00443680000000002,-1.32999999999939e-05,0.0145204999999999
"Ys0...47",-1.5,0,0.75,1,0.5857243,0.5421388,0.8497549,0.8906677,0.8954011,0.6418457,0.5693414,0.8684586,0.8683867,0.9204134,0.9131461,0.5856198,0.5421225,0.8682543,0.8904594,0.895372,0.0435854999999999,-0.3076161,-0.0409128,-0.0047334,0.0435854999999999,-0.2991172,-0.0520267000000001,-0.0047334,0.00261500000000014,-0.00849889999999998,0.00254310000000013,0.9505883,0.841256,1.1244,1.1244,0.9479733,0.838641,0.4001188,0.3778378,0.0725043,-0.2991172,-0.0520267000000001,0.00726730000000009,-0.0383764,-0.00849889999999998,0.0434973000000001,-0.3261318,-0.0222051,-0.00491259999999993,7.53999999999477e-05,0.0185157000000001
"Ys0...48",-1.5,0,0.75,1.5,0.5815631,0.5361277,0.8479117,0.8883477,0.8911874,0.6362122,0.5642918,0.8662366,0.8661004,0.9198298,0.9144955,0.5815156,0.5360721,0.8659797,0.888133,0.8911665,0.0454354,-0.311784,-0.0404359999999999,-0.0028397,0.0454354,-0.3019448,-0.0537294,-0.0028397,0.00345420000000007,-0.00983920000000005,0.00331800000000004,0.9497248,0.8380725,1.1389432,1.1389432,0.9462706,0.8346183,0.4058923,0.383645,0.0719204,-0.3019448,-0.0537294,0.00533430000000001,-0.031341,-0.00983920000000005,0.0454435,-0.3299076,-0.0221532999999999,-0.00303350000000002,2.65999999999877e-05,0.0181235999999999
"Ys0...49",-1.5,1,-0.75,-1.5,0.5802544,0.5473255,0.8896519,0.895718,0.8846712,0.6453348,0.5402352,0.8864817,0.8866048,0.8984454,0.8737573,0.5801018,0.5470992,0.886438,0.8955778,0.8845588,0.0329288999999999,-0.3423264,-0.00606609999999996,0.0110468,0.0329288999999999,-0.3462465,-0.0118406,0.0110468,0.0096946,0.00392009999999998,0.00981769999999993,0.997854,0.893572,1.1465662,1.1465662,0.9881594,0.8838774,0.4207864,0.4116732,0.1050996,-0.3462465,-0.0118406,0.0246881,-0.0759943000000001,0.00392009999999998,0.0330026,-0.3393388,-0.00913980000000003,0.011019,4.01999999999347e-05,-0.00298760000000009
"Ys0...50",-1.5,1,-0.75,-1,0.5828562,0.5459818,0.883111,0.8951816,0.8854566,0.6302385,0.5326945,0.8773301,0.8774439,0.8993221,0.8772542,0.5827571,0.5458307,0.877317,0.8949784,0.8853933,0.0368744000000001,-0.3371292,-0.0120706,0.00972499999999998,0.0368744000000001,-0.3446356,-0.0218782,0.00972499999999998,0.0173139999999999,0.00750640000000002,0.0174278,0.9954358,0.8906174,1.1799508,1.1799508,0.9781218,0.8733034,0.4287303,0.4109926,0.0975440000000001,-0.3446356,-0.0218782,0.0220679,-0.0555847,0.00750640000000002,0.0369264,-0.3314863,-0.0176613999999999,0.0095850999999999,3.58000000000303e-05,-0.00564290000000001
"Ys0...51",-1.5,1,-0.75,1,0.5793314,0.5326155,0.8673262,0.8899566,0.8870647,0.6021504,0.51858,0.8600937,0.8601153,0.8981729,0.8927885,0.5792401,0.5325505,0.860013,0.8897341,0.8870004,0.0467159,-0.3347107,-0.0226303999999999,0.00289189999999995,0.0467159,-0.3415137,-0.0380576,0.00289189999999995,0.0222302,0.00680299999999989,0.0222518,0.9841726,0.8741292,1.2426526,1.2426526,0.9619424,0.851899,0.4535823,0.423741,0.0835703999999999,-0.3415137,-0.0380576,0.00538440000000007,-0.0170952,0.00680299999999989,0.0466896,-0.3274625,-0.0297210999999999,0.00273369999999995,2.69999999999992e-05,-0.00724820000000004
"Ys0...52",-1.5,1,-0.75,1.5,0.5776247,0.5299473,0.8654165,0.8887052,0.8864614,0.599474,0.5171997,0.8584652,0.8584787,0.8977244,0.8938218,0.5775392,0.5298674,0.8583536,0.8885268,0.8863333,0.0476774,-0.3354692,-0.0232886999999999,0.00224380000000002,0.0476774,-0.3412655,-0.0392456999999999,0.00224380000000002,0.0217533,0.00579629999999998,0.0217668,0.9825076,0.8712128,1.2486702,1.2486702,0.9607543,0.8494595,0.4573673,0.4271408,0.0822742999999999,-0.3412655,-0.0392456999999999,0.00390259999999998,-0.0144888999999999,0.00579629999999998,0.0476718,-0.3284862,-0.0301731999999999,0.00219349999999996,-4.26000000000037e-05,-0.00698299999999996
"Ys0...53",-1.5,1,-0.2,-1.5,0.5804136,0.5472023,0.8872312,0.8958562,0.8848216,0.6454586,0.5402706,0.8866713,0.8866026,0.8984219,0.8737834,0.5801018,0.5470992,0.886438,0.8955778,0.8845588,0.0332112999999999,-0.3400289,-0.00862499999999999,0.0110346,0.0332112999999999,-0.3464007,-0.0118193,0.0110346,0.00956610000000002,0.00637180000000004,0.00949739999999999,0.9977468,0.893603,1.1461162,1.1461162,0.9881807,0.8840369,0.4206974,0.4114438,0.105188,-0.3464007,-0.0118193,0.0246385,-0.0760832,0.00637180000000004,0.0330026,-0.3393388,-0.00913980000000003,0.011019,4.89999999999657e-05,-0.000690100000000027
"Ys0...54",-1.5,1,-0.2,-1,0.5830844,0.5459871,0.8787877,0.8952885,0.8855893,0.6303736,0.53268,0.877337,0.8774595,0.8993656,0.8772884,0.5827571,0.5458307,0.877317,0.8949784,0.8853933,0.0370973,-0.3328006,-0.0165008000000001,0.00969920000000002,0.0370973,-0.344657,-0.0219061,0.00969920000000002,0.0172616999999999,0.0118564,0.0173841999999998,0.9953556,0.8906441,1.179966,1.179966,0.9780939,0.8733824,0.4285208,0.4106918,0.0976935999999999,-0.344657,-0.0219061,0.0220772,-0.0555901000000001,0.0118564,0.0369264,-0.3314863,-0.0176613999999999,0.0095850999999999,0.000131299999999945,-0.00131429999999999
"Ys0...55",-1.5,1,-0.2,1,0.5795586,0.5327025,0.8620416,0.8900589,0.8871319,0.6021517,0.5185031,0.860159,0.8601524,0.8981671,0.8928015,0.5792401,0.5325505,0.860013,0.8897341,0.8870004,0.0468561000000001,-0.3293391,-0.0280173,0.00292700000000001,0.0468561000000001,-0.3416559,-0.0380147,0.00292700000000001,0.0223142,0.0123168,0.0223076,0.9842995,0.8743584,1.2426758,1.2426758,0.9619853,0.8520442,0.4534545,0.423548,0.0836486,-0.3416559,-0.0380147,0.00536559999999997,-0.0169234999999999,0.0123168,0.0466896,-0.3274625,-0.0297210999999999,0.00273369999999995,0.000187000000000048,-0.00187660000000001
"Ys0...56",-1.5,1,-0.2,1.5,0.5778759,0.5300094,0.8603446,0.8888938,0.8865318,0.5994779,0.5171292,0.8585498,0.8585072,0.8977161,0.8938227,0.5775392,0.5298674,0.8583536,0.8885268,0.8863333,0.0478665,-0.3303352,-0.0285491999999999,0.00236199999999998,0.0478665,-0.3414206,-0.0392089,0.00236199999999998,0.0217451000000001,0.0110854,0.0217025000000001,0.9825362,0.87143,1.248642,1.248642,0.9607911,0.8496849,0.4571668,0.4267802,0.0823487000000001,-0.3414206,-0.0392089,0.00389340000000005,-0.0143111,0.0110854,0.0476718,-0.3284862,-0.0301731999999999,0.00219349999999996,0.000138199999999977,-0.00184899999999999
"Ys0...57",-1.5,1,0.2,-1.5,0.5801289,0.5469411,0.8857285,0.895786,0.884642,0.6452714,0.5401712,0.8865454,0.886602,0.8984148,0.8737203,0.5801018,0.5470992,0.886438,0.8955778,0.8845588,0.0331878,-0.3387874,-0.0100574999999999,0.0111439999999999,0.0331878,-0.3463742,-0.0118128,0.0111439999999999,0.00934210000000002,0.0075868,0.00939869999999998,0.9975293,0.8933153,1.1465668,1.1465668,0.9881872,0.8839732,0.4207824,0.4115984,0.1051002,-0.3463742,-0.0118128,0.0246945,-0.0760642000000001,0.0075868,0.0330026,-0.3393388,-0.00913980000000003,0.011019,-5.61000000001144e-05,0.000551399999999869
"Ys0...58",-1.5,1,0.2,-1,0.5827374,0.5456384,0.8758105,0.8951496,0.8853918,0.6300072,0.5326075,0.877216,0.8773992,0.8994074,0.8771982,0.5827571,0.5458307,0.877317,0.8949784,0.8853933,0.037099,-0.3301721,-0.0193390999999999,0.00975780000000004,0.037099,-0.3446085,-0.0220081999999999,0.00975780000000004,0.0171054999999999,0.0144363999999999,0.0172886999999999,0.9950973,0.8902469,1.180353,1.180353,0.9779918,0.8731414,0.4286364,0.410886,0.0973997,-0.3446085,-0.0220081999999999,0.0222091999999999,-0.0554633999999999,0.0144363999999999,0.0369264,-0.3314863,-0.0176613999999999,0.0095850999999999,-1.81999999999682e-05,0.00131419999999993
"Ys0...59",-1.5,1,0.2,1,0.5793514,0.5323076,0.8579383,0.8897665,0.88702,0.6017873,0.5183474,0.8601338,0.8601069,0.8982316,0.8928127,0.5792401,0.5325505,0.860013,0.8897341,0.8870004,0.0470438,-0.3256307,-0.0318282,0.00274649999999999,0.0470438,-0.3417864,-0.0381247,0.00274649999999999,0.0224521999999999,0.0161556999999999,0.0224253,0.9843275,0.874094,1.2430376,1.2430376,0.9618753,0.8516418,0.4536634,0.4240038,0.0834399,-0.3417864,-0.0381247,0.0054189,-0.0166432000000001,0.0161556999999999,0.0466896,-0.3274625,-0.0297210999999999,0.00273369999999995,9.16999999999168e-05,0.00183179999999994
"Ys0...60",-1.5,1,0.2,1.5,0.5776276,0.5296247,0.8562845,0.8885527,0.8863727,0.5990788,0.5170021,0.8585067,0.8584431,0.8978094,0.893802,0.5775392,0.5298674,0.8583536,0.8885268,0.8863333,0.0480029000000001,-0.3266598,-0.0322682,0.00217999999999996,0.0480029000000001,-0.3415046,-0.0393663,0.00217999999999996,0.0219428999999999,0.0148447999999999,0.0218792999999999,0.9825766,0.8711293,1.2489824,1.2489824,0.9606337,0.8491864,0.4573854,0.4272758,0.0820767,-0.3415046,-0.0393663,0.00400739999999999,-0.0140219,0.0148447999999999,0.0476718,-0.3284862,-0.0301731999999999,0.00219349999999996,4.89999999999657e-05,0.00182640000000001
"Ys0...61",-1.5,1,0.75,-1.5,0.5802691,0.5471306,0.8835189,0.8957922,0.8846496,0.6452602,0.5401846,0.8866597,0.8865524,0.8984067,0.8737469,0.5801018,0.5470992,0.886438,0.8955778,0.8845588,0.0331385,-0.3363883,-0.0122733,0.0111426,0.0331385,-0.3464751,-0.0118543,0.0111426,0.0096678,0.0100868000000001,0.00956049999999997,0.9978135,0.8936057,1.1463114,1.1463114,0.9881457,0.8839379,0.420842,0.4116022,0.1050756,-0.3464751,-0.0118543,0.0246598,-0.0758938,0.0100868000000001,0.0330026,-0.3393388,-0.00913980000000003,0.011019,7.64999999999239e-05,0.00295049999999997
"Ys0...62",-1.5,1,0.75,-1,0.5828859,0.5457077,0.8714739,0.8951692,0.8853985,0.6301445,0.5325916,0.8773387,0.8774122,0.8993861,0.8771787,0.5827571,0.5458307,0.877317,0.8949784,0.8853933,0.0371781999999999,-0.3257662,-0.0236953,0.00977070000000002,0.0371781999999999,-0.3447471,-0.0219739,0.00977070000000002,0.0172595,0.0189809,0.0173329999999999,0.9952856,0.8904548,1.1801394,1.1801394,0.9780261,0.8731953,0.4286464,0.4108894,0.0975528999999999,-0.3447471,-0.0219739,0.0222074,-0.0554784,0.0189809,0.0369264,-0.3314863,-0.0176613999999999,0.0095850999999999,0.000123600000000001,0.00572010000000001
"Ys0...63",-1.5,1,0.75,1,0.579328,0.5325336,0.8502514,0.8899247,0.8870624,0.6018804,0.5183528,0.8602555,0.8601294,0.8982322,0.8928514,0.5792401,0.5325505,0.860013,0.8897341,0.8870004,0.0467943999999999,-0.3177178,-0.0396733,0.00286229999999998,0.0467943999999999,-0.3419027,-0.0381028,0.00286229999999998,0.0226144,0.0241849000000001,0.0224883000000001,0.9845116,0.8744363,1.2427834,1.2427834,0.9618972,0.8518219,0.4534815,0.4236862,0.0835276,-0.3419027,-0.0381028,0.00538080000000007,-0.0167634000000001,0.0241849000000001,0.0466896,-0.3274625,-0.0297210999999999,0.00273369999999995,2.58999999999121e-05,0.00974470000000005
"Ys0...64",-1.5,1,0.75,1.5,0.5776095,0.5299092,0.8485629,0.8886991,0.8863843,0.5991854,0.517031,0.8586115,0.8584421,0.897796,0.8938409,0.5775392,0.5298674,0.8583536,0.8885268,0.8863333,0.0477003,-0.3186537,-0.0401362,0.00231479999999995,0.0477003,-0.3415805,-0.0393539000000001,0.00231479999999995,0.0221445,0.0229267999999999,0.0219751,0.9827906,0.8714897,1.248715,1.248715,0.9606461,0.8493452,0.4572668,0.4270098,0.0821544,-0.3415805,-0.0393539000000001,0.00395509999999999,-0.0141192999999999,0.0229267999999999,0.0476718,-0.3284862,-0.0301731999999999,0.00219349999999996,1.92999999999444e-05,0.00983250000000002
"Ys0...65",-1.5,1.5,-0.75,-1.5,0.5541158,0.5092321,0.8779371,0.8863758,0.870768,0.6078974,0.5000123,0.8769632,0.8769769,0.8865477,0.8666292,0.5538154,0.5091344,0.8769475,0.8861728,0.870505,0.0448837000000001,-0.368705,-0.00843870000000002,0.0156078000000001,0.0448837000000001,-0.3769509,-0.0095708000000001,0.0156078000000001,0.00937800000000011,0.00824590000000003,0.0093917,0.9998072,0.886183,1.246049,1.246049,0.9904292,0.876805,0.4635519,0.454153,0.1078851,-0.3769509,-0.0095708000000001,0.0199185000000001,-0.0579204,0.00824590000000003,0.044681,-0.3678131,-0.00922529999999999,0.0156678,3.74000000000763e-05,-0.000891900000000057
"Ys0...66",-1.5,1.5,-0.75,-1,0.5634048,0.5182763,0.8712874,0.8878907,0.8725822,0.5998393,0.500024,0.8695625,0.869653,0.8872456,0.8694023,0.5632163,0.5180751,0.869591,0.8876435,0.8723364,0.0451285,-0.3530111,-0.0166033,0.0153085000000001,0.0451285,-0.3695385,-0.0175926,0.0153085000000001,0.0175166999999999,0.0165274,0.0176071999999999,0.9999241,0.8878148,1.260827,1.260827,0.9824074,0.8702981,0.4679651,0.4497274,0.0998152999999999,-0.3695385,-0.0175926,0.0178433,-0.0396143999999999,0.0165274,0.0451412,-0.3515159,-0.0180525,0.0153071,-5.72999999999269e-05,-0.00149520000000003
"Ys0...67",-1.5,1.5,-0.75,1,0.5755739,0.5268427,0.8558983,0.8882409,0.8816839,0.5849024,0.5000217,0.8557047,0.8556841,0.8863025,0.881932,0.5754653,0.5267531,0.8556606,0.888015,0.8815415,0.0487312,-0.3290556,-0.0323426,0.00655700000000004,0.0487312,-0.355683,-0.0306184,0.00655700000000004,0.0249032,0.0266274,0.0248826,0.9942848,0.8825257,1.2885472,1.2885472,0.9693816,0.8576225,0.48347,0.4509132,0.0848807,-0.355683,-0.0306184,0.00437049999999994,-0.00908039999999999,0.0266274,0.0487122,-0.3289075,-0.0323544,0.00647350000000002,-3.37999999999727e-05,-0.000148099999999984
"Ys0...68",-1.5,1.5,-0.75,1.5,0.5751857,0.5260346,0.8541369,0.8876578,0.882721,0.5834884,0.5000217,0.854398,0.8543734,0.8859303,0.8827647,0.5750889,0.5259233,0.8543392,0.8874669,0.8825826,0.0491511,-0.3281023,-0.0335209000000001,0.00493680000000007,0.0491511,-0.3543763,-0.0315569,0.00493680000000007,0.0243099999999999,0.026274,0.0242853999999999,0.9927531,0.8804109,1.2911606,1.2911606,0.9684431,0.8561009,0.4861082,0.4528238,0.0834667,-0.3543763,-0.0315569,0.00316559999999999,-0.00825900000000002,0.026274,0.0491656,-0.3284159,-0.0331277,0.00488429999999995,-4.1599999999975e-05,0.000313600000000025
