"","a1","g6","rho","beta2","Z_e","p2xp3","AY_ne","AMY_ne","AZY_ne","AZMY_ne","AY_re","AMY_re","AZY_re","AZMY_re"
"214",0.5,1,-0.2,-1,-0.00831749999999998,0.00106420065575,4,1,3,2,4,1,2,3
"215",0.5,1,-0.2,1,-0.030887,0.00211378527661,3,4,2,1,3,4,2,1
"216",0.5,1,-0.2,1.5,-0.0332892000000001,0.002204519051,3,4,2,1,3,4,2,1
"217",0.5,1,0.2,-1.5,-0.00355190000000005,0.000646660125150001,3,1,2,4,3,1,2,4
"218",0.5,1,0.2,-1,-0.0084548000000001,0.0010696355676,4,1,2,3,4,1,2,3
"219",0.5,1,0.2,1,-0.0309713999999999,0.00212141291375999,3,4,2,1,3,4,2,1
"220",0.5,1,0.2,1.5,-0.0332180999999999,0.0022107734792,3,4,2,1,3,4,2,1
"221",0.5,1,0.75,-1.5,-0.00387020000000005,0.000659047047880001,3,1,2,4,3,1,2,4
"222",0.5,1,0.75,-1,-0.00865190000000005,0.0010737539709,4,1,2,3,4,1,2,3
"223",0.5,1,0.75,1,-0.0306453,0.00211232756256,3,4,2,1,3,4,2,1
"224",0.5,1,0.75,1.5,-0.0331625000000001,0.00220718919148,2,4,3,1,3,4,2,1
"225",0.5,1.5,-0.75,-1.5,-0.00917940000000006,0.000717950668159999,3,1,2,4,3,1,2,4
"226",0.5,1.5,-0.75,-1,-0.0211465,0.0012777036734,3,1,2,4,4,1,2,3
"227",0.5,1.5,-0.75,1,-0.0602386,0.0029002407696,3,2,1,4,4,3,2,1
"228",0.5,1.5,-0.75,1.5,-0.0647996,0.00310213664010999,3,2,1,4,4,3,2,1
"229",0.5,1.5,-0.2,-1.5,-0.00900690000000004,0.000716447914600001,3,1,2,4,3,1,2,4
"230",0.5,1.5,-0.2,-1,-0.0212502000000001,0.00127686316277,3,1,2,4,4,1,2,3
"231",0.5,1.5,-0.2,1,-0.060242,0.0029021364297,3,2,1,4,4,3,2,1
"232",0.5,1.5,-0.2,1.5,-0.0647068000000001,0.00309389514136,3,2,1,4,4,3,2,1
