"","a1","g6","rho","beta2","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0"
"Ys0...229",0.5,1.5,-0.2,-1.5,6.0012764820218,2.77486443851535,-0.337392280064958,6.3766509277231,6.0012764820218,1.87445761357492,0.562228662592423,6.3766509277231,0.000785882283041772,5.50071799518236,1.87445761357492,0.562228662592423,3.37634313375854,3.49741032897274,5.99997091044564,2.62849641578496,-0.187647151921332,6.37217601101029,0.00240338287572561
"Ys0...230",0.5,1.5,-0.2,-1,7.50206228930485,4.05059743522607,-0.674784560129916,6.3766509277231,7.50206228930485,2.24978378534523,1.12445732518484,6.3766509277231,0.0015717645660871,6.50094531562597,2.24978378534523,1.12445732518484,3.37634313375854,3.99886243449964,7.50003442549338,3.75438673825786,-0.375294303842664,6.37217601101029,0.00322322120523555
"Ys0...231",0.5,1.5,-0.2,1,13.505205518437,9.15352942206898,-2.02435368038975,6.3766509277231,13.505205518437,3.75108847242644,3.37337197555453,6.3766509277231,0.00471529369826129,10.5018545974004,3.75108847242644,3.37337197555453,3.37634313375854,6.00467085660727,13.5002884856844,8.25794802814945,-1.12588291152799,6.37217601101029,0.00650257452326386
"Ys0...232",0.5,1.5,-0.2,1.5,15.0059913257201,10.4292624187797,-2.3617459604547,6.3766509277231,15.0059913257201,4.12641464419675,3.93560063814695,6.3766509277231,0.00550117598129951,11.502081917844,4.12641464419675,3.93560063814695,3.37634313375854,6.50612296213418,15.0003520007321,9.38383835062235,-1.31353006344932,6.37217601101029,0.00732241285277713
"Ys0...233",0.5,1.5,0.2,-1.5,5.99785497566876,2.47075672208455,-0.0381262555693569,6.37873114809287,5.99785497566876,1.87160697709033,0.561518777853498,6.37873114809287,-0.00049528842863733,5.49851403415404,1.87160697709033,0.561518777853498,3.37572257826807,3.49720267024293,5.99997091044564,2.62849641578496,-0.187647151921332,6.37217601101029,-0.00377959504273484
"Ys0...234",0.5,1.5,0.2,-1,7.49708380316173,3.44437540650392,-0.0762525111387129,6.37873114809287,7.49708380316173,2.24607591651549,1.123037555707,6.37873114809287,-0.000990576857277325,6.49840192013228,2.24607591651549,1.123037555707,3.37572257826807,3.9949429554748,7.50003442549338,3.75438673825786,-0.375294303842664,6.37217601101029,-0.00736502429905284
"Ys0...235",0.5,1.5,0.2,1,13.4939991131336,7.33885014418143,-0.228757533416138,6.37873114809287,13.4939991131336,3.74395167421613,3.36911266712099,6.37873114809287,-0.00297173057183286,10.4979534640453,3.74395167421613,3.36911266712099,3.37572257826807,5.98590409640232,13.5002884856844,8.25794802814945,-1.12588291152799,6.37217601101029,-0.0217067413243432
"Ys0...236",0.5,1.5,0.2,1.5,14.9932279406266,8.31246882860081,-0.266883788985492,6.37873114809287,14.9932279406266,4.1184206136413,3.93063144497449,6.37873114809287,-0.00346701900046931,11.4978413500235,4.1184206136413,3.93063144497449,3.37572257826807,6.48364438163419,15.0003520007321,9.38383835062235,-1.31353006344932,6.37217601101029,-0.0252921705806646
"Ys0...237",0.5,1.5,0.75,-1.5,5.99867648256829,2.06017055784969,0.374535139646341,6.37802431865916,5.99867648256829,1.87306484112815,0.561900238565652,6.37802431865916,-0.000259382197776326,5.49896847948793,1.87306484112815,0.561900238565652,3.37489523861382,3.49887697009554,5.99997091044564,2.62849641578496,-0.187647151921332,6.37217601101029,-0.00158968659606917
"Ys0...238",0.5,1.5,0.75,-1,7.498371302932,2.62196974124251,0.749070279292684,6.37802431865916,7.498371302932,2.24775830779944,1.1238004771313,6.37802431865916,-0.000518764395551763,6.49895529677127,2.24775830779944,1.1238004771313,3.37489523861382,3.99747097921099,7.50003442549338,3.75438673825786,-0.375294303842664,6.37217601101029,-0.00386722879251289
