"","a1","g6","rho","beta2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"135",-0.5,1,-0.2,1,-0.000840300000000016,0.00299450000000001,-4.1599999999975e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"136",-0.5,1,-0.2,1.5,-0.000794099999999909,0.00653170000000003,4.74999999999781e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"137",-0.5,1,0.2,-1.5,-0.00014880000000006,-0.00144659999999985,-1.89999999998802e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"138",-0.5,1,0.2,-1,-0.000440100000000054,-0.00754980000000005,-3.97000000000869e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"139",-0.5,1,0.2,1,-0.000743100000000108,0.00301380000000007,9.00999999999819e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"140",-0.5,1,0.2,1.5,-0.000851800000000069,0.00664999999999993,-3.85999999999997e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"141",-0.5,1,0.75,-1.5,-0.000200199999999984,-0.00145209999999996,-3.41999999999842e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"142",-0.5,1,0.75,-1,-0.000461099999999992,-0.00760150000000004,-7.42000000000242e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"143",-0.5,1,0.75,1,-0.00086239999999993,0.00296009999999991,6.70999999999866e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"144",-0.5,1,0.75,1.5,-0.000905600000000062,0.00675919999999997,8.94999999999646e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"145",-0.5,1.5,-0.75,-1.5,-0.000172700000000026,0.0108326,-6.79999999997349e-06,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"146",-0.5,1.5,-0.75,-1,-0.000582799999999994,0.00142620000000004,-1.56000000000045e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"147",-0.5,1.5,-0.75,1,-0.000722899999999749,0.000705399999999967,3.58999999999776e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"148",-0.5,1.5,-0.75,1.5,-0.000841799999999893,0.00400990000000001,0.000127800000000011,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"149",-0.5,1.5,-0.2,-1.5,-0.000298900000000102,0.0108326000000001,0.000346500000000027,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"150",-0.5,1.5,-0.2,-1,-0.000223199999999868,0.00158760000000002,0.000172999999999979,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"151",-0.5,1.5,-0.2,1,-0.000650699999999893,0.000523300000000115,-0.000163199999999919,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"152",-0.5,1.5,-0.2,1.5,-0.000921400000000072,0.00406399999999996,0.000158099999999939,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
