"","a1","g6","rho","beta2","g2","Ze_1.0","Ze_2.0","Ze_3.0","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0"
"504",0.5,1,0.75,1.5,0,-0.000220500000000068,-0.00276589999999999,1.40000000015128e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1,3
"505",0.5,1,-0.75,-1.5,0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"506",0.5,1,-0.75,-1,0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"507",0.5,1,-0.75,-0.5,0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"508",0.5,1,-0.75,0,0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"509",0.5,1,-0.75,0.5,0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"510",0.5,1,-0.75,1,0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"511",0.5,1,-0.75,1.5,0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"512",0.5,1,-0.2,-1.5,0.5,0.000177800000000117,-0.00243399999999994,1.18000000000062e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"513",0.5,1,-0.2,-1,0.5,0.000215100000000024,-0.00213550000000007,1.74000000000563e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"514",0.5,1,-0.2,-0.5,0.5,0.000270899999999963,-0.0016915999999999,-2.26999999999311e-05,3,1,2,4,3,2,1,4,3,2,1,4,3,1,2,4
"515",0.5,1,-0.2,0,0.5,0.000314500000000106,-0.00120200000000004,-5.09999999998012e-06,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"516",0.5,1,-0.2,0.5,0.5,0.00031340000000013,-0.000609399999999982,-1.49999999998762e-06,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"517",0.5,1,-0.2,1,0.5,0.000335699999999939,-0.00014230000000004,-3.5999999999925e-06,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"518",0.5,1,-0.2,1.5,0.5,0.000346300000000133,0.000217300000000087,-3.41999999999842e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"519",0.5,1,0.2,-1.5,0.5,0.000206100000000209,-0.00240870000000004,4.04999999999989e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"520",0.5,1,0.2,-1,0.5,0.000254100000000035,-0.0020888,5.64000000000675e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"521",0.5,1,0.2,-0.5,0.5,0.000313300000000072,-0.00164699999999995,1.42000000000753e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,1,2,4
"522",0.5,1,0.2,0,0.5,0.000354399999999977,-0.00116200000000011,2.8800000000051e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"523",0.5,1,0.2,0.5,0.5,0.00035800000000008,-0.000566900000000037,3.37999999999727e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"524",0.5,1,0.2,1,0.5,0.000374100000000044,-0.000101100000000076,3.1200000000009e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"525",0.5,1,0.2,1.5,0.5,0.000375100000000184,0.000263300000000077,2.50000000001638e-06,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"526",0.5,1,0.75,-1.5,0.5,0.00020790000000015,-0.00244250000000001,2.17999999999607e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"527",0.5,1,0.75,-1,0.5,0.000209400000000026,-0.0021333,3.17000000000789e-05,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"528",0.5,1,0.75,-0.5,0.5,0.000284799999999974,-0.00168239999999997,-8.49999999996687e-06,3,2,1,4,3,2,1,4,3,2,1,4,3,1,2,4
"529",0.5,1,0.75,0,0.5,0.000329200000000029,-0.00119639999999999,6.80000000008452e-06,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"530",0.5,1,0.75,0.5,0.5,0.000329200000000252,-0.000610600000000017,1.01000000000129e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"531",0.5,1,0.75,1,0.5,0.000348200000000021,-0.000140300000000093,8.69999999997262e-06,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"532",0.5,1,0.75,1.5,0.5,0.000331900000000052,0.000223400000000096,-1.96999999999559e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"533",0.5,1,-0.75,-1.5,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"534",0.5,1,-0.75,-1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"535",0.5,1,-0.75,-0.5,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"536",0.5,1,-0.75,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"537",0.5,1,-0.75,0.5,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"538",0.5,1,-0.75,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"539",0.5,1,-0.75,1.5,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"540",0.5,1,-0.2,-1.5,1,0.000293399999999999,-0.00587930000000003,-7.0400000000026e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,2,1,3
"541",0.5,1,-0.2,-1,1,0.000406299999999971,-0.00463559999999996,-6.77000000000039e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"542",0.5,1,-0.2,-0.5,1,0.000520099999999912,-0.00306469999999992,-7.1199999999938e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"543",0.5,1,-0.2,0,1,0.000609799999999994,-0.00141829999999998,3.79999999999825e-06,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"544",0.5,1,-0.2,0.5,1,0.000637600000000016,0.000160299999999891,6.49999999990936e-06,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"545",0.5,1,-0.2,1,1,0.000676999999999928,0.00143379999999993,2.34999999999541e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"546",0.5,1,-0.2,1.5,1,0.000690599999999875,0.00235019999999997,-1.06000000000828e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"547",0.5,1,0.2,-1.5,1,0.000309899999999974,-0.00584610000000008,-3.65000000001059e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,2,1,3
"548",0.5,1,0.2,-1,1,0.00044820000000001,-0.00458609999999993,-2.82999999999811e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,1,2,3
"549",0.5,1,0.2,-0.5,1,0.000576800000000044,-0.00301979999999991,-3.38999999999201e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"550",0.5,1,0.2,0,1,0.00066529999999998,-0.00137790000000004,3.86999999999471e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"551",0.5,1,0.2,0.5,1,0.000682199999999966,0.000200399999999878,4.10999999999051e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"552",0.5,1,0.2,1,1,0.000718000000000107,0.00147200000000003,5.71000000000321e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"553",0.5,1,0.2,1.5,1,0.000725700000000051,0.00239269999999991,2.4799999999936e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"554",0.5,1,0.75,-1.5,1,0.000341000000000147,-0.00587280000000001,-5.22000000000578e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,2,1,3
"555",0.5,1,0.75,-1,1,0.000406899999999877,-0.00461820000000002,-4.70000000000192e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,1,2,3
"556",0.5,1,0.75,-0.5,1,0.000538699999999892,-0.00304409999999988,-5.01999999998892e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,1,2,3
"557",0.5,1,0.75,0,1,0.00062350000000011,-0.00140489999999993,2.13000000000019e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"558",0.5,1,0.75,0.5,1,0.000633800000000018,0.000167599999999934,2.32999999999484e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"559",0.5,1,0.75,1,1,0.000667000000000084,0.00144069999999996,3.79000000000351e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"560",0.5,1,0.75,1.5,1,0.000672099999999842,0.00236029999999998,5.99999999995049e-06,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"561",0.5,1,-0.75,-1.5,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,2,1,3
"562",0.5,1,-0.75,-1,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"563",0.5,1,-0.75,-0.5,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"564",0.5,1,-0.75,0,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"565",0.5,1,-0.75,0.5,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"566",0.5,1,-0.75,1,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"567",0.5,1,-0.75,1.5,1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"568",0.5,1,-0.2,-1.5,1.5,0.000310999999999839,-0.00811799999999996,-5.06999999999591e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,2,1,3
"569",0.5,1,-0.2,-1,1.5,0.000501399999999985,-0.00625629999999999,-5.34000000000923e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"570",0.5,1,-0.2,-0.5,1.5,0.000670700000000024,-0.00396809999999992,-6.319999999993e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"571",0.5,1,-0.2,0,1.5,0.000796500000000089,-0.00154320000000008,-2.17000000001244e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"572",0.5,1,-0.2,0.5,1.5,0.000835800000000053,0.000676099999999957,-1.79000000000151e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"573",0.5,1,-0.2,1,1.5,0.000873900000000094,0.0024289999999999,-1.85999999999797e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"574",0.5,1,-0.2,1.5,1.5,0.000898500000000024,0.00373050000000008,-2.60999999999179e-05,4,1,3,2,4,2,1,3,4,2,1,3,4,1,2,3
"575",0.5,1,0.2,-1.5,1.5,0.000318099999999988,-0.00808540000000002,-1.58000000000103e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,2,1,3
"576",0.5,1,0.2,-1,1.5,0.000529899999999861,-0.00620929999999986,-1.6000000000016e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,1,2,3
"577",0.5,1,0.2,-0.5,1.5,0.00072530000000004,-0.00392589999999993,-2.76999999999639e-05,4,1,2,3,4,2,1,3,3,2,1,4,4,1,2,3
"578",0.5,1,0.2,0,1.5,0.00085080000000004,-0.00150519999999998,1.29999999999297e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"579",0.5,1,0.2,0.5,1.5,0.000872500000000054,0.00071460000000001,1.70000000000448e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"580",0.5,1,0.2,1,1.5,0.000911200000000112,0.00246579999999996,1.59000000000686e-05,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"581",0.5,1,0.2,1.5,1.5,0.000938800000000017,0.00376960000000004,8.60000000002525e-06,4,1,2,3,4,2,1,3,4,2,1,3,4,1,2,3
"582",0.5,1,0.75,-1.5,1.5,0.000341199999999819,-0.00811899999999999,-3.67000000000006e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,2,1,3
"583",0.5,1,0.75,-1,1.5,0.000491299999999972,-0.00624369999999996,-3.70000000000648e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,1,2,3
"584",0.5,1,0.75,-0.5,1.5,0.000686499999999923,-0.0039536,-4.83000000000011e-05,4,2,1,3,4,2,1,3,3,2,1,4,4,1,2,3
"585",0.5,1,0.75,0,1.5,0.000810800000000111,-0.00153350000000008,-6.80000000008452e-06,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"586",0.5,1,0.75,0.5,1.5,0.00083830000000007,0.00068109999999999,-2.59999999996374e-06,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"587",0.5,1,0.75,1,1.5,0.000869000000000009,0.00243379999999993,-5.29999999998587e-06,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"588",0.5,1,0.75,1.5,1.5,0.000889800000000052,0.00373710000000005,-1.16999999999479e-05,4,2,1,3,4,2,1,3,4,2,1,3,4,1,2,3
"589",1.5,1,-0.75,-1.5,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"590",1.5,1,-0.75,-1,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"591",1.5,1,-0.75,-0.5,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"592",1.5,1,-0.75,0,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"593",1.5,1,-0.75,0.5,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"594",1.5,1,-0.75,1,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"595",1.5,1,-0.75,1.5,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"596",1.5,1,-0.2,-1.5,-1.5,-0.00337809999999994,0.0253476,-0.000120000000000009,3,1,2,4,3,1,2,4,4,1,2,3,3,1,2,4
"597",1.5,1,-0.2,-1,-1.5,-0.00564039999999999,0.0181597999999999,-0.000119700000000056,3,1,2,4,3,1,2,4,4,1,2,3,3,1,2,4
"598",1.5,1,-0.2,-0.5,-1.5,-0.00725750000000003,0.0101378,-4.57999999999847e-05,3,1,2,4,3,1,2,4,4,1,2,3,3,1,2,4
"599",1.5,1,-0.2,0,-1.5,-0.00844879999999992,0.00231619999999999,9.61999999999907e-05,3,1,2,4,3,1,2,4,4,1,2,3,3,1,2,4
"600",1.5,1,-0.2,0.5,-1.5,-0.00907409999999986,-0.00510280000000007,6.0800000000083e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"601",1.5,1,-0.2,1,-1.5,-0.00948250000000006,-0.0109111000000001,-3.40000000009777e-06,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"602",1.5,1,-0.2,1.5,-1.5,-0.00969690000000001,-0.0152076,-6.1600000000106e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"603",1.5,1,0.2,-1.5,-1.5,-0.00336269999999994,0.0253397,-0.000126400000000082,3,1,2,4,3,1,2,4,4,1,2,3,3,1,2,4
"604",1.5,1,0.2,-1,-1.5,-0.00567399999999996,0.0181562,-0.00012319999999999,3,1,2,4,3,1,2,4,4,1,2,3,3,1,2,4
"605",1.5,1,0.2,-0.5,-1.5,-0.00722029999999996,0.0101454,-4.34000000000268e-05,3,1,2,4,3,1,2,4,4,1,2,3,3,1,2,4
"606",1.5,1,0.2,0,-1.5,-0.00846179999999996,0.00231989999999993,0.000100499999999948,3,1,2,4,3,1,2,4,4,1,2,3,3,1,2,4
"607",1.5,1,0.2,0.5,-1.5,-0.00910309999999992,-0.00509180000000009,6.89000000000384e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"608",1.5,1,0.2,1,-1.5,-0.0095132,-0.0109041,-8.00000000023005e-07,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"609",1.5,1,0.2,1.5,-1.5,-0.00973959999999996,-0.0152059,-6.34000000000468e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"610",1.5,1,0.75,-1.5,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"611",1.5,1,0.75,-1,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"612",1.5,1,0.75,-0.5,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"613",1.5,1,0.75,0,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"614",1.5,1,0.75,0.5,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"615",1.5,1,0.75,1,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"616",1.5,1,0.75,1.5,-1.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"617",1.5,1,-0.75,-1.5,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"618",1.5,1,-0.75,-1,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"619",1.5,1,-0.75,-0.5,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"620",1.5,1,-0.75,0,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"621",1.5,1,-0.75,0.5,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"622",1.5,1,-0.75,1,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"623",1.5,1,-0.75,1.5,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"624",1.5,1,-0.2,-1.5,-1,-0.0020346,0.0171313,-2.44999999999829e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"625",1.5,1,-0.2,-1,-1,-0.00368570000000001,0.0122895,9.23999999999925e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"626",1.5,1,-0.2,-0.5,-1,-0.00486969999999998,0.00671279999999996,-5.61000000000034e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"627",1.5,1,-0.2,0,-1,-0.00557779999999997,0.000939800000000046,-0.000195399999999846,3,1,2,4,3,1,2,4,4,1,2,3,3,1,2,4
"628",1.5,1,-0.2,0.5,-1,-0.00603019999999999,-0.00399410000000011,-0.000111100000000142,4,2,1,3,4,1,2,3,4,1,2,3,4,1,2,3
"629",1.5,1,-0.2,1,-1,-0.00632680000000008,-0.00797019999999993,-0.000134299999999921,4,2,1,3,4,1,2,3,4,1,2,3,4,1,2,3
"630",1.5,1,-0.2,1.5,-1,-0.0065231,-0.0108387,-0.000141300000000011,4,2,1,3,4,1,2,3,4,1,2,3,4,1,2,3
"631",1.5,1,0.2,-1.5,-1,-0.00201409999999991,0.017132,-2.21999999999722e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"632",1.5,1,0.2,-1,-1,-0.0036480000000001,0.0122856,9.34000000000212e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"633",1.5,1,0.2,-0.5,-1,-0.00486359999999986,0.00670820000000005,-5.40999999999459e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"634",1.5,1,0.2,0,-1,-0.00558179999999986,0.000935600000000036,-0.000192599999999876,3,1,2,4,3,1,2,4,4,1,2,3,3,1,2,4
"635",1.5,1,0.2,0.5,-1,-0.00602880000000006,-0.00399430000000012,-0.000105400000000144,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"636",1.5,1,0.2,1,-1,-0.00632090000000007,-0.00797329999999985,-0.000130699999999928,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"637",1.5,1,0.2,1.5,-1,-0.0065175999999999,-0.0108459,-0.000142500000000045,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"638",1.5,1,0.75,-1.5,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"639",1.5,1,0.75,-1,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"640",1.5,1,0.75,-0.5,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"641",1.5,1,0.75,0,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"642",1.5,1,0.75,0.5,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"643",1.5,1,0.75,1,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"644",1.5,1,0.75,1.5,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"645",1.5,1,-0.75,-1.5,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"646",1.5,1,-0.75,-1,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"647",1.5,1,-0.75,-0.5,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"648",1.5,1,-0.75,0,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"649",1.5,1,-0.75,0.5,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"650",1.5,1,-0.75,1,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"651",1.5,1,-0.75,1.5,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"652",1.5,1,-0.2,-1.5,-0.5,-0.000996400000000008,0.00920989999999999,0.000125500000000001,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"653",1.5,1,-0.2,-1,-0.5,-0.00189879999999998,0.00653219999999999,0.000141399999999958,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"654",1.5,1,-0.2,-0.5,-0.5,-0.00254840000000012,0.00342449999999994,0,3,2,1,4,3,1,2,4,3,1,2,4,3,1,2,4
"655",1.5,1,-0.2,0,-0.5,-0.00294479999999997,0.000233200000000044,-1.8399999999974e-05,3,2,1,4,3,1,2,4,3,1,2,4,3,1,2,4
"656",1.5,1,-0.2,0.5,-0.5,-0.00318160000000001,-0.002417,1.80000000005176e-06,3,2,1,4,3,1,2,4,4,1,2,3,3,1,2,4
"657",1.5,1,-0.2,1,-0.5,-0.00334729999999994,-0.00459139999999991,-3.94999999999701e-05,4,2,1,3,4,1,2,3,4,1,2,3,4,1,2,3
"658",1.5,1,-0.2,1.5,-0.5,-0.00345380000000006,-0.00614879999999995,-7.63999999999765e-05,4,2,1,3,4,1,2,3,4,1,2,3,4,1,2,3
"659",1.5,1,0.2,-1.5,-0.5,-0.00102010000000008,0.00922479999999992,0.000132399999999921,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"660",1.5,1,0.2,-1,-0.5,-0.00191730000000001,0.00654530000000009,0.00014829999999999,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"661",1.5,1,0.2,-0.5,-0.5,-0.00255490000000014,0.00342750000000003,2.50000000001638e-06,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"662",1.5,1,0.2,0,-0.5,-0.00296160000000012,0.000232499999999969,-1.83000000000266e-05,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4
"663",1.5,1,0.2,0.5,-0.5,-0.00319170000000013,-0.00241369999999996,6.90000000003188e-06,3,1,2,4,3,1,2,4,4,1,2,3,3,1,2,4
"664",1.5,1,0.2,1,-0.5,-0.00334660000000009,-0.00458979999999998,-3.56000000000245e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"665",1.5,1,0.2,1.5,-0.5,-0.00345510000000004,-0.00614909999999991,-7.53999999999477e-05,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3
"666",1.5,1,0.75,-1.5,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"667",1.5,1,0.75,-1,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"668",1.5,1,0.75,-0.5,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"669",1.5,1,0.75,0,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"670",1.5,1,0.75,0.5,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,1,2,4
"671",1.5,1,0.75,1,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"672",1.5,1,0.75,1.5,-0.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"673",1.5,1,-0.75,-1.5,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"674",1.5,1,-0.75,-1,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"675",1.5,1,-0.75,-0.5,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"676",1.5,1,-0.75,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"677",1.5,1,-0.75,0.5,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,3,2,1,4
"678",1.5,1,-0.75,1,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"679",1.5,1,-0.75,1.5,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,4,1,2,3
"680",1.5,1,-0.2,-1.5,0,-0.000160000000000049,0.00269580000000003,0.000116099999999952,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
"681",1.5,1,-0.2,-1,0,-0.000388200000000061,0.00183919999999993,0.000100199999999884,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4
