"","a1","g6","rho","beta2","Z_e","p2xp3","AY_ne","AMY_ne","AZY_ne","AZMY_ne","AY_re","AMY_re","AZY_re","AZMY_re"
"244",1.5,-1.5,-0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"245",1.5,-1.5,-0.2,-1.5,0.0975194999999998,-0.0124430852748768,1,2,4,3,1,2,4,3
"246",1.5,-1.5,-0.2,-1,0.195039,-0.0498023549141286,1,3,4,2,1,2,4,3
"247",1.5,-1.5,-0.2,1,0.585117000000001,-0.448401277114886,1,3,4,2,1,3,4,2
"248",1.5,-1.5,-0.2,1.5,0.682636500000001,-0.610341468576012,1,3,4,2,1,3,4,2
"249",1.5,-1.5,0.2,-1.5,0.0975032250000001,-0.0124228630735873,1,2,4,3,1,2,4,3
"250",1.5,-1.5,0.2,-1,0.19500645,-0.0497392213475022,1,3,4,2,1,2,4,3
"251",1.5,-1.5,0.2,1,0.585019350000001,-0.447939606446436,1,3,4,2,1,3,4,2
"252",1.5,-1.5,0.2,1.5,0.682522575000001,-0.609723440721989,1,3,4,2,1,3,4,2
"253",1.5,-1.5,0.75,-1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"254",1.5,-1.5,0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"255",1.5,-1.5,0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"256",1.5,-1.5,0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"257",1.5,-1,-0.75,-1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"258",1.5,-1,-0.75,-1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"259",1.5,-1,-0.75,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"260",1.5,-1,-0.75,1.5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"261",1.5,-1,-0.2,-1.5,0.0650130000000004,0.00176124726813976,1,2,4,3,1,2,4,3
"262",1.5,-1,-0.2,-1,0.130026,-0.0222334651985956,1,2,4,3,1,2,4,3
"263",1.5,-1,-0.2,1,0.390078,-0.375771912414286,1,3,4,2,1,2,4,3
"264",1.5,-1,-0.2,1.5,0.455091,-0.528546423555397,1,3,4,2,1,2,4,3
"265",1.5,-1,0.2,-1.5,0.0650021500000002,0.00176411127423344,1,2,4,3,1,2,4,3
