"","a1","g6","rho","beta2","Z_e","p2xp3","AY_ne","AMY_ne","AZY_ne","AZMY_ne","AY_re","AMY_re","AZY_re","AZMY_re"
"193",0.5,0,-0.75,-1.5,-8.88178419700125e-16,0.281302439359133,1,2,3,4,1,2,3,4
"194",0.5,0,-0.75,-1,0,0.562604878718265,1,2,4,3,1,2,4,3
"195",0.5,0,-0.75,1,1.77635683940025e-15,1.68781463615479,1,2,4,3,1,2,4,3
"196",0.5,0,-0.75,1.5,-1.77635683940025e-15,1.96911707551393,1,3,4,2,1,3,4,2
"197",0.5,0,-0.2,-1.5,8.88178419700125e-16,0.281293423566875,1,2,3,4,1,2,3,4
"198",0.5,0,-0.2,-1,-1.77635683940025e-15,0.56258684713375,1,2,3.5,3.5,1,2,3.5,3.5
"199",0.5,0,-0.2,1,2.66453525910038e-15,1.68776054140125,1,2,4,3,1,2,4,3
"200",0.5,0,-0.2,1.5,0,1.96905396496812,1,3,4,2,1,3,4,2
"201",0.5,0,0.2,-1.5,-8.88178419700125e-16,0.280310512165175,1,2,3,4,1,2,3,4
"202",0.5,0,0.2,-1,8.88178419700125e-16,0.560621024330349,1,2,4,3,1,2,3.5,3.5
"203",0.5,0,0.2,1,1.77635683940025e-15,1.68186307299104,1,2,4,3,1,2,4,3
"204",0.5,0,0.2,1.5,0,1.96217358515622,1,3,4,2,1,3,4,2
"205",0.5,0,0.75,-1.5,8.88178419700125e-16,0.280724616601624,1,2,3,4,1,2,3,4
"206",0.5,0,0.75,-1,8.88178419700125e-16,0.561449233203247,1,2,4,3,1,2,3.5,3.5
"207",0.5,0,0.75,1,8.88178419700125e-16,1.68434769960974,1,2,4,3,1,2,4,3
"208",0.5,0,0.75,1.5,3.5527136788005e-15,1.96507231621136,1,3,4,2,1,3,4,2
"209",0.5,1,-0.75,-1.5,0.000316546817498597,0.749513356809933,1,2,3,4,1,2,3,4
"210",0.5,1,-0.75,-1,0.000633093634992754,1.74919688208006,1,2,3,4,1,2,3,4
"211",0.5,1,-0.75,1,0.00189928090498093,8.24963266776243,1,3,2,4,1,2,4,3
"212",0.5,1,-0.75,1.5,0.00221582772247686,10.5001670353335,1,3,2,4,1,2,4,3
"213",0.5,1,-0.2,-1.5,0.000523921522028736,0.74957204900505,1,2,3,4,1,2,3,4
"214",0.5,1,-0.2,-1,0.00104784304405747,1.74927585023645,1,2,3,4,1,2,3,4
"215",0.5,1,-0.2,1,0.00314352913217597,8.24940857742556,1,3,2,4,1,2,4,3
"216",0.5,1,-0.2,1.5,0.00366745065420027,10.4997711397887,1,3,2,4,1,2,4,3
"217",0.5,1,0.2,-1.5,-0.000330192285759701,0.747367708959612,1,2,3,4,1,2,3,4
"218",0.5,1,0.2,-1,-0.000660384571520289,1.74395043977296,1,2,3,4,1,2,3,4
"219",0.5,1,0.2,1,-0.00198115371455465,8.22243158156364,1,3,2,4,1,2,4,3
"220",0.5,1,0.2,1.5,-0.00231134600030991,10.4650894216456,1,3,2,4,1,2,4,3
"221",0.5,1,0.75,-1.5,-0.000172921465182441,0.748463956730508,1,2,3,4,1,2,3,4
"222",0.5,1,0.75,-1,-0.000345842930368434,1.74646544536931,1,2,3,4,1,2,3,4
"223",0.5,1,0.75,1,-0.00103752879109997,8.23384671900746,1,2,3,4,1,2,4,3
"224",0.5,1,0.75,1.5,-0.00121045025628774,10.4795358671877,1,2,3,4,1,2,4,3
"225",0.5,1.5,-0.75,-1.5,0.000474820226243899,1.05376027921896,2,1,3,4,2,1,3,4
"226",0.5,1.5,-0.75,-1,0.000949640452489575,2.5296158999012,1,2,3,4,1,2,3,4
"227",0.5,1.5,-0.75,1,0.00284892135746873,12.653991797263,1,3,2,4,1,2,3,4
"228",0.5,1.5,-0.75,1.5,0.00332374158371707,16.2403241252616,1,3,2,4,1,2,3,4
"229",0.5,1.5,-0.2,-1.5,0.000785882283041772,1.05387379716641,2,1,3,4,2,1,3,4
"230",0.5,1.5,-0.2,-1,0.0015717645660871,2.52978585751353,1,2,3,4,1,2,3,4
"231",0.5,1.5,-0.2,1,0.00471529369826129,12.653816730709,1,3,2,4,1,2,3,4
"232",0.5,1.5,-0.2,1.5,0.00550117598129951,16.2399201069597,1,3,2,4,1,2,3,4
"233",0.5,1.5,0.2,-1.5,-0.00049528842863733,1.05094246239784,2,1,3,4,2,1,3,4
"234",0.5,1.5,0.2,-1,-0.000990576857277325,2.52242760721591,1,2,3,4,1,2,3,4
"235",0.5,1.5,0.2,1,-0.00297173057183286,12.6137950106904,1,3,2,4,1,2,3,4
"236",0.5,1.5,0.2,1.5,-0.00346701900046931,16.1879935676096,1,3,2,4,1,2,3,4
"237",0.5,1.5,0.75,-1.5,-0.000259382197776326,1.05247558107884,2,1,3,4,2,1,3,4
"238",0.5,1.5,0.75,-1,-0.000518764395551763,2.52603185878086,1,2,3,4,1,2,3,4
"239",0.5,1.5,0.75,1,-0.00155629318665085,12.6310639358207,1,2,3,4,1,2,3,4
"240",0.5,1.5,0.75,1.5,-0.00181567538442806,16.2100236966386,1,2,3,4,1,2,3,4
"241",1.5,-1.5,-0.75,-1.5,-0.00110145437360121,-1.26647240643859,1,3,4,2,1,3,4,2
"242",1.5,-1.5,-0.75,-1,-0.00220290874720197,-5.06735992855112,1,3,4,2,1,3,4,2
"243",1.5,-1.5,-0.75,1,-0.00660872624160697,-45.6150611737406,1,3,4,2,1,3,4,2
"244",1.5,-1.5,-0.75,1.5,-0.00771018061520989,-62.0880242742228,1,3,4,2,1,3,4,2
"245",1.5,-1.5,-0.2,-1.5,-0.00168894624955973,-1.2664363085078,1,3,4,2,1,3,4,2
"246",1.5,-1.5,-0.2,-1,-0.00337789249911902,-5.06700051787005,1,3,4,2,1,3,4,2
"247",1.5,-1.5,-0.2,1,-0.0101336774973579,-45.6105363638635,1,3,4,2,1,3,4,2
"248",1.5,-1.5,-0.2,1.5,-0.011822623746919,-62.081740077498,1,3,4,2,1,3,4,2
"249",1.5,-1.5,0.2,-1.5,0.000190125677864028,-1.26458615569634,1,3,4,2,1,3,4,2
"250",1.5,-1.5,0.2,-1,0.000380251355728722,-5.05889010850235,1,3,4,2,1,3,4,2
"251",1.5,-1.5,0.2,1,0.00114075406718211,-45.533283890823,1,3,4,2,1,3,4,2
"252",1.5,-1.5,0.2,1.5,0.0013308797450442,-61.9761768291774,1,3,4,2,1,3,4,2
"253",1.5,-1.5,0.75,-1.5,-5.17905690706755e-05,-1.26532516993801,1,3,4,2,1,3,4,2
"254",1.5,-1.5,0.75,-1,-0.000103581138141573,-5.0617027284735,1,3,4,2,1,3,4,2
"255",1.5,-1.5,0.75,1,-0.000310743414426884,-45.5577368485903,1,3,4,2,1,3,4,2
"256",1.5,-1.5,0.75,1.5,-0.000362533983498614,-62.0093763501133,1,3,4,2,1,3,4,2
"257",1.5,-1,-0.75,-1.5,-0.00073430291573473,-0.562335951301766,1,3,4,2,1,3,4,2
"258",1.5,-1,-0.75,-1,-0.00146860583146857,-3.37630837399163,1,3,4,2,1,3,4,2
"259",1.5,-1,-0.75,1,-0.00440581749440438,-37.1485627786321,1,3,4,2,1,3,4,2
