"","a1","g6","rho","beta2","AY","AMY","AZY_ne","AZY_re","AZMY_ne","AZMY_re","Z_e"
"Ys1...187",0.5,-1,0.2,1,-8.34675643311439,-1.06121935,0.644339568762667,0.183456168762667,-0.8614302,-0.2851542,0.1153926
"Ys1...188",0.5,-1,0.2,1.5,-9.07766773311439,-1.06121935,0.760793118762667,0.223095818762666,-1.0050019,-0.3326799,0.1346247
"Ys1...189",0.5,-1,0.75,-1.5,-4.69316175451155,-1.06121935,0.00306309015982498,-0.0146932098401749,-0.0846747750000003,-0.0477306749999999,0.0191878000000005
"Ys1...190",0.5,-1,0.75,-1,-5.42435935451155,-1.06121935,0.0605481401598249,0.0250355401598252,-0.16934955,-0.0954613499999999,0.0383756000000006
"Ys1...191",0.5,-1,0.75,1,-8.34914975451155,-1.06121935,0.290488340159825,0.183950540159825,-0.50804865,-0.286384050000001,0.1151268
"Ys1...192",0.5,-1,0.75,1.5,-9.08034735451155,-1.06121935,0.347973390159825,0.223679290159825,-0.592723425,-0.334114725,0.1343146
"Ys1...193",0.5,0,-0.75,-1.5,NA,-2.6173161,NA,NA,NA,NA,NA
"Ys1...194",0.5,0,-0.75,-1,NA,-2.6173161,NA,NA,NA,NA,NA
"Ys1...195",0.5,0,-0.75,1,NA,-2.6173161,NA,NA,NA,NA,NA
"Ys1...196",0.5,0,-0.75,1.5,NA,-2.6173161,NA,NA,NA,NA,NA
"Ys1...197",0.5,0,-0.2,-1.5,-4.69207445547929,-2.6173161,-0.16276395,-0.16276395,-0.0813819750000002,-0.0813819750000002,0
"Ys1...198",0.5,0,-0.2,-1,-5.42302245547929,-2.6173161,-0.16276395,-0.16276395,-0.16276395,-0.16276395,0
"Ys1...199",0.5,0,-0.2,1,-8.34681445547929,-2.6173161,-0.16276395,-0.16276395,-0.48829185,-0.48829185,0
"Ys1...200",0.5,0,-0.2,1.5,-9.07776245547929,-2.6173161,-0.16276395,-0.16276395,-0.569673825,-0.569673825000001,-8.88178419700125e-16
"Ys1...201",0.5,0,0.2,-1.5,-4.69219993311439,-2.6173161,-0.1627089,-0.1627089,-0.0813544500000001,-0.0813544500000001,0
"Ys1...202",0.5,0,0.2,-1,-5.42311123311439,-2.6173161,-0.1627089,-0.1627089,-0.1627089,-0.1627089,0
"Ys1...203",0.5,0,0.2,1,-8.34675643311439,-2.6173161,-0.1627089,-0.1627089,-0.4881267,-0.4881267,0
"Ys1...204",0.5,0,0.2,1.5,-9.07766773311439,-2.6173161,-0.162708899999999,-0.1627089,-0.569481150000001,-0.569481150000001,-8.88178419700125e-16
"Ys1...205",0.5,0,0.75,-1.5,-4.69316175451155,-2.6173161,-0.16313835,-0.163138350000001,-0.0815691750000003,-0.0815691750000003,-8.88178419700125e-16
"Ys1...206",0.5,0,0.75,-1,-5.42435935451155,-2.6173161,-0.16313835,-0.16313835,-0.163138350000001,-0.163138350000001,0
"Ys1...207",0.5,0,0.75,1,-8.34914975451155,-2.6173161,-0.16313835,-0.163138350000001,-0.48941505,-0.48941505,-8.88178419700125e-16
"Ys1...208",0.5,0,0.75,1.5,-9.08034735451155,-2.6173161,-0.163138350000001,-0.163138350000001,-0.570984225,-0.570984225000001,-8.88178419700125e-16
"Ys1...209",0.5,1,-0.75,-1.5,NA,-4.17341285,NA,NA,NA,NA,NA
"Ys1...210",0.5,1,-0.75,-1,NA,-4.17341285,NA,NA,NA,NA,NA
"Ys1...211",0.5,1,-0.75,1,NA,-4.17341285,NA,NA,NA,NA,NA
"Ys1...212",0.5,1,-0.75,1.5,NA,-4.17341285,NA,NA,NA,NA,NA
"Ys1...213",0.5,1,-0.2,-1.5,-4.69207445547929,-4.17341285,-0.430330641127564,-0.310531791127564,0.0238017749999999,-0.115179975,-0.0191828999999997
"Ys1...214",0.5,1,-0.2,-1,-5.42302245547929,-4.17341285,-0.589769041127564,-0.350171341127564,0.0476035499999998,-0.23035995,-0.0383658000000002
"Ys1...215",0.5,1,-0.2,1,-8.34681445547929,-4.17341285,-1.22752264112756,-0.508729541127563,0.142810649999999,-0.691079849999999,-0.115097399999998
"Ys1...216",0.5,1,-0.2,1.5,-9.07776245547929,-4.17341285,-1.38696104112756,-0.548369091127563,0.166612425,-0.806259825,-0.1342803
"Ys1...217",0.5,1,0.2,-1.5,-4.69219993311439,-4.17341285,-0.387489618762667,-0.310675718762667,-0.0191372000000003,-0.1151832,-0.0192320999999991
"Ys1...218",0.5,1,0.2,-1,-5.42311123311439,-4.17341285,-0.503943168762667,-0.350315368762668,-0.0382743999999997,-0.2303664,-0.0384642000000008
"Ys1...219",0.5,1,0.2,1,-8.34675643311439,-4.17341285,-0.969757368762666,-0.508873968762666,-0.1148232,-0.6910992,-0.1153926
"Ys1...220",0.5,1,0.2,1.5,-9.07766773311439,-4.17341285,-1.08621091876267,-0.548513618762666,-0.133960399999999,-0.806282399999999,-0.134624699999998
"Ys1...221",0.5,1,0.75,-1.5,-4.69316175451155,-4.17341285,-0.329339790159826,-0.311583490159824,-0.0784635749999998,-0.115407675,-0.0191877999999992
"Ys1...222",0.5,1,0.75,-1,-5.42435935451155,-4.17341285,-0.386824840159824,-0.351312240159825,-0.15692715,-0.23081535,-0.0383756000000002
"Ys1...223",0.5,1,0.75,1,-8.34914975451155,-4.17341285,-0.616765040159825,-0.510227240159825,-0.47078145,-0.692446049999999,-0.115126799999999
"Ys1...224",0.5,1,0.75,1.5,-9.08034735451155,-4.17341285,-0.674250090159825,-0.549955990159825,-0.549245024999999,-0.807853724999999,-0.1343146
"Ys1...225",0.5,1.5,-0.75,-1.5,NA,-4.951461225,NA,NA,NA,NA,NA
"Ys1...226",0.5,1.5,-0.75,-1,NA,-4.951461225,NA,NA,NA,NA,NA
"Ys1...227",0.5,1.5,-0.75,1,NA,-4.951461225,NA,NA,NA,NA,NA
"Ys1...228",0.5,1.5,-0.75,1.5,NA,-4.951461225,NA,NA,NA,NA,NA
"Ys1...229",0.5,1.5,-0.2,-1.5,-4.69207445547929,-4.951461225,-0.564113986691346,-0.384415711691346,0.07639365,-0.132078975000001,-0.0287743500000008
"Ys1...230",0.5,1.5,-0.2,-1,-5.42302245547929,-4.951461225,-0.803271586691347,-0.443875036691346,0.1527873,-0.26415795,-0.0575486999999999
"Ys1...231",0.5,1.5,-0.2,1,-8.34681445547929,-4.951461225,-1.75990198669135,-0.681712336691346,0.4583619,-0.79247385,-0.1726461
"Ys1...232",0.5,1.5,-0.2,1.5,-9.07776245547929,-4.951461225,-1.99905958669135,-0.741171661691347,0.53475555,-0.924552824999999,-0.201420449999999
"Ys1...233",0.5,1.5,0.2,-1.5,-4.69219993311439,-4.951461225,-0.499879978144001,-0.384659128144001,0.0119714250000005,-0.132097575,-0.0288481500000008
"Ys1...234",0.5,1.5,0.2,-1,-5.42311123311439,-4.951461225,-0.674560303144001,-0.444118603144001,0.0239428500000001,-0.26419515,-0.0576962999999999
"Ys1...235",0.5,1.5,0.2,1,-8.34675643311439,-4.951461225,-1.373281603144,-0.681956503144001,0.0718285499999993,-0.792585450000001,-0.1730889
"Ys1...236",0.5,1.5,0.2,1.5,-9.07766773311439,-4.951461225,-1.547961928144,-0.741415978144001,0.0837999749999998,-0.924683025,-0.201937050000002
"Ys1...237",0.5,1.5,0.75,-1.5,-4.69316175451155,-4.951461225,-0.412440510239737,-0.385806060239737,-0.076910775,-0.132326925,-0.0287817000000006
"Ys1...238",0.5,1.5,0.75,-1,-5.42435935451155,-4.951461225,-0.498668085239738,-0.445399185239737,-0.15382155,-0.26465385,-0.0575633999999994
"Ys1...239",0.5,1.5,0.75,1,-8.34914975451155,-4.951461225,-0.843578385239738,-0.683771685239737,-0.46146465,-0.793961550000001,-0.1726902
"Ys1...240",0.5,1.5,0.75,1.5,-9.08034735451155,-4.951461225,-0.929805960239738,-0.743364810239738,-0.538375425,-0.926288475,-0.2014719
"Ys1...241",1.5,-1.5,-0.75,-1.5,NA,-0.283170975,NA,NA,NA,NA,NA
"Ys1...242",1.5,-1.5,-0.75,-1,NA,-0.283170975,NA,NA,NA,NA,NA
"Ys1...243",1.5,-1.5,-0.75,1,NA,-0.283170975,NA,NA,NA,NA,NA
"Ys1...244",1.5,-1.5,-0.75,1.5,NA,-0.283170975,NA,NA,NA,NA,NA
"Ys1...245",1.5,-1.5,-0.2,-1.5,-5.14152049330607,-0.283170975,0.272770918431521,0.170355793431521,-0.272976375,-0.0730417500000002,0.0975194999999998
"Ys1...246",1.5,-1.5,-0.2,-1,-6.02220249330607,-0.283170975,0.545747293431521,0.340917043431521,-0.54595275,-0.1460835,0.195039
"Ys1...247",1.5,-1.5,-0.2,1,-9.54493049330607,-0.283170975,1.63765279343152,1.02316204343152,-1.63785825,-0.4382505,0.585117000000001
"Ys1...248",1.5,-1.5,-0.2,1.5,-10.4256124933061,-0.283170975,1.91062916843152,1.19372329343152,-1.910834625,-0.511292249999999,0.682636500000001
"Ys1...249",1.5,-1.5,0.2,-1.5,-5.14093024097074,-0.283170975,0.225376989928532,0.170176089928532,-0.225704175,-0.0730000500000001,0.0975032250000001
"Ys1...250",1.5,-1.5,0.2,-1,-6.02144254097075,-0.283170975,0.451081164928532,0.340679364928532,-0.45140835,-0.1460001,0.19500645
"Ys1...251",1.5,-1.5,0.2,1,-9.54349174097074,-0.283170975,1.35389786492853,1.02269246492853,-1.35422505,-0.4380003,0.585019350000001
"Ys1...252",1.5,-1.5,0.2,1.5,-10.4240040409707,-0.283170975,1.57960203992853,1.19319573992853,-1.579929225,-0.51100035,0.682522575000001
"Ys1...253",1.5,-1.5,0.75,-1.5,NA,-0.283170975,NA,NA,NA,NA,NA
"Ys1...254",1.5,-1.5,0.75,-1,NA,-0.283170975,NA,NA,NA,NA,NA
"Ys1...255",1.5,-1.5,0.75,1,NA,-0.283170975,NA,NA,NA,NA,NA
"Ys1...256",1.5,-1.5,0.75,1.5,NA,-0.283170975,NA,NA,NA,NA,NA
"Ys1...257",1.5,-1,-0.75,-1.5,NA,-1.06121935,NA,NA,NA,NA,NA
"Ys1...258",1.5,-1,-0.75,-1,NA,-1.06121935,NA,NA,NA,NA,NA
"Ys1...259",1.5,-1,-0.75,1,NA,-1.06121935,NA,NA,NA,NA,NA
"Ys1...260",1.5,-1,-0.75,1.5,NA,-1.06121935,NA,NA,NA,NA,NA
"Ys1...261",1.5,-1,-0.2,-1.5,-5.14152049330607,-1.06121935,0.052725628954347,-0.0155511210456529,-0.246545075,-0.113255325,0.0650130000000004
"Ys1...262",1.5,-1,-0.2,-1,-6.02220249330607,-1.06121935,0.234709878954347,0.0981563789543474,-0.49309015,-0.22651065,0.130026
"Ys1...263",1.5,-1,-0.2,1,-9.54493049330607,-1.06121935,0.962646878954347,0.552986378954347,-1.47927045,-0.67953195,0.390078
"Ys1...264",1.5,-1,-0.2,1.5,-10.4256124933061,-1.06121935,1.14463112895435,0.666693878954347,-1.725815525,-0.792787275,0.455091
"Ys1...265",1.5,-1,0.2,-1.5,-5.14093024097075,-1.06121935,0.0212145266190213,-0.0155860733809789,-0.21498785,-0.1131851,0.0650021500000002
"Ys1...266",1.5,-1,0.2,-1,-6.02144254097075,-1.06121935,0.171683976619021,0.0980827766190213,-0.4299757,-0.2263702,0.1300043
"Ys1...267",1.5,-1,0.2,1,-9.54349174097074,-1.06121935,0.773561776619021,0.552758176619021,-1.2899271,-0.6791106,0.390012899999999
"Ys1...268",1.5,-1,0.2,1.5,-10.4240040409707,-1.06121935,0.924031226619021,0.666427026619021,-1.50491495,-0.7922957,0.45501505
"Ys1...269",1.5,-1,0.75,-1.5,NA,-1.06121935,NA,NA,NA,NA,NA
"Ys1...270",1.5,-1,0.75,-1,NA,-1.06121935,NA,NA,NA,NA,NA
"Ys1...271",1.5,-1,0.75,1,NA,-1.06121935,NA,NA,NA,NA,NA
"Ys1...272",1.5,-1,0.75,1.5,NA,-1.06121935,NA,NA,NA,NA,NA
"Ys1...273",1.5,0,-0.75,-1.5,NA,-2.6173161,NA,NA,NA,NA,NA
"Ys1...274",1.5,0,-0.75,-1,NA,-2.6173161,NA,NA,NA,NA,NA
"Ys1...275",1.5,0,-0.75,1,NA,-2.6173161,NA,NA,NA,NA,NA
"Ys1...276",1.5,0,-0.75,1.5,NA,-2.6173161,NA,NA,NA,NA,NA
"Ys1...277",1.5,0,-0.2,-1.5,-5.14152049330607,-2.6173161,-0.38736495,-0.38736495,-0.193682475,-0.193682475,0
"Ys1...278",1.5,0,-0.2,-1,-6.02220249330607,-2.6173161,-0.38736495,-0.387364949999999,-0.38736495,-0.38736495,8.88178419700125e-16
"Ys1...279",1.5,0,-0.2,1,-9.54493049330607,-2.6173161,-0.38736495,-0.38736495,-1.16209485,-1.16209485,0
"Ys1...280",1.5,0,-0.2,1.5,-10.4256124933061,-2.6173161,-0.38736495,-0.387364949999998,-1.355777325,-1.355777325,0
"Ys1...281",1.5,0,0.2,-1.5,-5.14093024097074,-2.6173161,-0.3871104,-0.3871104,-0.1935552,-0.1935552,0
"Ys1...282",1.5,0,0.2,-1,-6.02144254097075,-2.6173161,-0.3871104,-0.3871104,-0.3871104,-0.3871104,0
"Ys1...283",1.5,0,0.2,1,-9.54349174097074,-2.6173161,-0.387110400000001,-0.387110399999999,-1.1613312,-1.1613312,1.77635683940025e-15
"Ys1...284",1.5,0,0.2,1.5,-10.4240040409707,-2.6173161,-0.387110400000001,-0.387110399999999,-1.3548864,-1.3548864,0
"Ys1...285",1.5,0,0.75,-1.5,NA,-2.6173161,NA,NA,NA,NA,NA
"Ys1...286",1.5,0,0.75,-1,NA,-2.6173161,NA,NA,NA,NA,NA
"Ys1...287",1.5,0,0.75,1,NA,-2.6173161,NA,NA,NA,NA,NA
"Ys1...288",1.5,0,0.75,1.5,NA,-2.6173161,NA,NA,NA,NA,NA
"Ys1...289",1.5,1,-0.75,-1.5,NA,-4.17341285,NA,NA,NA,NA,NA
"Ys1...290",1.5,1,-0.75,-1,NA,-4.17341285,NA,NA,NA,NA,NA
"Ys1...291",1.5,1,-0.75,1,NA,-4.17341285,NA,NA,NA,NA,NA
"Ys1...292",1.5,1,-0.75,1.5,NA,-4.17341285,NA,NA,NA,NA,NA
"Ys1...293",1.5,1,-0.2,-1.5,-5.14152049330607,-4.17341285,-0.827455528954347,-0.759178778954347,-0.140819875,-0.274109624999999,-0.0650129999999987
"Ys1...294",1.5,1,-0.2,-1,-6.02220249330607,-4.17341285,-1.00943977895435,-0.872886278954348,-0.28163975,-0.54821925,-0.130026
"Ys1...295",1.5,1,-0.2,1,-9.54493049330607,-4.17341285,-1.73737677895435,-1.32771627895435,-0.84491925,-1.64465775,-0.390077999999997
"Ys1...296",1.5,1,-0.2,1.5,-10.4256124933061,-4.17341285,-1.91936102895435,-1.44142377895435,-0.985739125,-1.918767375,-0.455090999999999
"Ys1...297",1.5,1,0.2,-1.5,-5.14093024097074,-4.17341285,-0.795435326619021,-0.758634726619021,-0.17212255,-0.2739253,-0.0650021499999998
"Ys1...298",1.5,1,0.2,-1,-6.02144254097075,-4.17341285,-0.945904776619021,-0.872303576619021,-0.3442451,-0.5478506,-0.1300043
"Ys1...299",1.5,1,0.2,1,-9.54349174097075,-4.17341285,-1.54778257661902,-1.32697897661902,-1.0327353,-1.6435518,-0.390012899999999
"Ys1...300",1.5,1,0.2,1.5,-10.4240040409707,-4.17341285,-1.69825202661902,-1.44064782661902,-1.20485785,-1.9174771,-0.45501505
"Ys1...301",1.5,1,0.75,-1.5,NA,-4.17341285,NA,NA,NA,NA,NA
"Ys1...302",1.5,1,0.75,-1,NA,-4.17341285,NA,NA,NA,NA,NA
"Ys1...303",1.5,1,0.75,1,NA,-4.17341285,NA,NA,NA,NA,NA
"Ys1...304",1.5,1,0.75,1.5,NA,-4.17341285,NA,NA,NA,NA,NA
"Ys1...305",1.5,1.5,-0.75,-1.5,NA,-4.951461225,NA,NA,NA,NA,NA
"Ys1...306",1.5,1.5,-0.75,-1,NA,-4.951461225,NA,NA,NA,NA,NA
"Ys1...307",1.5,1.5,-0.75,1,NA,-4.951461225,NA,NA,NA,NA,NA
"Ys1...308",1.5,1.5,-0.75,1.5,NA,-4.951461225,NA,NA,NA,NA,NA
"Ys1...309",1.5,1.5,-0.2,-1.5,-5.14152049330607,-4.951461225,-1.04750081843152,-0.945085693431522,-0.114388575,-0.3143232,-0.0975195000000015
"Ys1...310",1.5,1.5,-0.2,-1,-6.02220249330607,-4.951461225,-1.32047719343152,-1.11564694343152,-0.22877715,-0.6286464,-0.195039
"Ys1...311",1.5,1.5,-0.2,1,-9.54493049330607,-4.951461225,-2.41238269343152,-1.79789194343152,-0.686331450000001,-1.8859392,-0.585116999999999
"Ys1...312",1.5,1.5,-0.2,1.5,-10.4256124933061,-4.951461225,-2.68535906843152,-1.96845319343152,-0.800720025,-2.2002624,-0.682636499999999
"Ys1...313",1.5,1.5,0.2,-1.5,-5.14093024097074,-4.951461225,-0.999597789928532,-0.944396889928532,-0.161406224999999,-0.31411035,-0.0975032250000005
"Ys1...314",1.5,1.5,0.2,-1,-6.02144254097074,-4.951461225,-1.22530196492853,-1.11490016492853,-0.322812450000001,-0.6282207,-0.195006449999999
"Ys1...315",1.5,1.5,0.2,1,-9.54349174097075,-4.951461225,-2.12811866492853,-1.79691326492853,-0.96843735,-1.8846621,-0.585019349999998
"Ys1...316",1.5,1.5,0.2,1.5,-10.4240040409707,-4.951461225,-2.35382283992853,-1.96741653992853,-1.129843575,-2.19877245,-0.682522574999998
"Ys1...317",1.5,1.5,0.75,-1.5,NA,-4.951461225,NA,NA,NA,NA,NA
"Ys1...318",1.5,1.5,0.75,-1,NA,-4.951461225,NA,NA,NA,NA,NA
"Ys1...319",1.5,1.5,0.75,1,NA,-4.951461225,NA,NA,NA,NA,NA
"Ys1...320",1.5,1.5,0.75,1.5,NA,-4.951461225,NA,NA,NA,NA,NA
